region,district,distr,prec,prec name,nothing,avg age,# > 99,85-99,# < 85,# no wdabceli,total voters,# of duplicates
,43,43,35.09,43.35.09,,47.2859744991,0,26,1072,0,1098,0
,43,43,35.1,43.35.10,,45.7764265669,0,16,1053,0,1069,2
,43,43,35.11,43.35.11,,45.7290867229,0,19,1284,0,1303,1
,43,43,35.12,43.35.12,,43.5242165242,0,5,1048,0,1053,2
,43,43,35.13,43.35.13,,43.9609929078,0,11,1399,0,1410,4
,43,43,35.14,43.35.14,,45.0961538462,0,8,980,0,988,4
,43,43,35.15,43.35.15,,47.9817158931,2,14,695,0,711,1
,43,43,35.16,43.35.16,,46.6410871303,0,22,1229,0,1251,1
,43,43,35.17,43.35.17,,46.2497952498,0,19,1202,0,1221,6
,43,43,35.18,43.35.18,,47.1966590737,0,19,1298,0,1317,2
,43,43,35.19,43.35.19,,45.8110671937,0,9,1256,0,1265,0
,43,43,35.2,43.35.20,,46.4283105023,0,25,1070,0,1095,3
,43,43,35.21,43.35.21,,47.9326923077,0,9,927,0,936,2
,43,43,35.22,43.35.22,,46.9510204082,0,4,486,0,490,0
,43,43,35.23,43.35.23,,46.7224448898,0,19,979,0,998,4
,43,43,35.24,43.35.24,,48.1923076923,0,8,278,0,286,0
,43,43,35.25,43.35.25,,47.6500672948,1,15,727,0,743,2
,43,43,35.26,43.35.26,,46.2437120555,0,26,1127,0,1153,2
,43,43,35.27,43.35.27,,48.3133333333,0,10,440,0,450,0
,43,43,35.28,43.35.28,,45.6733624454,0,21,1124,0,1145,2
,43,43,35.29,43.35.29,,44.5414091471,0,10,799,0,809,5
,43,43,35.3,43.35.30,,46.7367758186,0,22,772,0,794,3
,43,43,35.31,43.35.31,,45.3198294243,0,5,464,0,469,1
,43,43,35.32,43.35.32,,44.8187357197,0,20,1293,0,1313,5
,43,43,35.33,43.35.33,,50.4467728416,0,38,1155,0,1193,0
,43,43,35.34,43.35.34,,48.509765625,0,28,996,0,1024,2
,43,43,35.35,43.35.35,,48.2291666667,0,21,795,0,816,2
,43,43,35.36,43.35.36,,45.3751351351,0,9,916,0,925,1
,43,43,35.37,43.35.37,,46.5601926164,0,12,611,0,623,2
,43,43,35.38,43.35.38,,46.0302267003,0,5,392,0,397,2
,43,43,35.39,43.35.39,,48.6659574468,0,15,455,0,470,2
,43,43,35.4,43.35.40,,54.2978723404,0,3,44,0,47,0
,43,43,35.41,43.35.41,,57.0481927711,0,2,81,0,83,0
,43,43,35.42,43.35.42,,45.0903316867,0,16,1401,0,1417,3
,43,43,35.43,43.35.43,,45.8897637795,0,15,1382,0,1397,6
,43,43,35.44,43.35.44,,45.0064655172,0,9,919,0,928,4
,43,43,35.45,43.35.45,,46.2277227723,0,17,1195,0,1212,5
,43,43,35.46,43.35.46,,46.0636277303,0,11,1042,0,1053,1
,43,43,35.47,43.35.47,,45.4728610856,0,17,1070,0,1087,3
,43,43,35.48,43.35.48,,45.4219234747,0,16,951,0,967,1
,43,43,35.49,43.35.49,,44.4263485477,0,10,954,0,964,2
,43,43,35.5,43.35.50,,45.1494149415,0,10,1101,0,1111,2
,43,43,35.51,43.35.51,,49.2945859873,0,21,607,0,628,2
,43,43,35.52,43.35.52,,46.3466666667,0,9,666,0,675,0
,44,44,37.01,44.37.01,,43.4231378764,0,17,1245,0,1262,3
,44,44,37.02,44.37.02,,46.2856135402,0,27,1391,0,1418,2
,44,44,37.03,44.37.03,,44.853792025,0,9,1270,0,1279,4
,44,44,37.04,44.37.04,,45.7100753941,0,32,1427,0,1459,3
,44,44,37.05,44.37.05,,45.9007765315,0,14,1145,0,1159,1
,44,44,37.06,44.37.06,,45.2846020761,0,8,1148,0,1156,0
,44,44,37.07,44.37.07,,46.3294964029,0,15,680,0,695,1
,44,44,37.08,44.37.08,,42.5633484163,0,7,1319,0,1326,2
,44,44,37.09,44.37.09,,48.2620232172,0,29,1177,0,1206,0
,44,44,37.1,44.37.10,,46.9464442493,0,23,1116,0,1139,1
,44,44,37.11,44.37.11,,47.8,0,9,311,0,320,1
,44,44,37.12,44.37.12,,46.5095137421,0,40,1379,0,1419,3
,44,44,37.13,44.37.13,,47.8982300885,0,17,435,0,452,0
,44,44,37.14,44.37.14,,47.0973612375,0,27,1072,0,1099,1
,44,44,37.15,44.37.15,,45.5810218978,0,15,670,0,685,4
,44,44,37.16,44.37.16,,46.0736196319,0,29,1275,0,1304,4
,44,44,37.17,44.37.17,,45.8462301587,0,20,988,0,1008,1
,44,44,37.18,44.37.18,,50.901535682,0,48,1059,0,1107,0
,44,44,37.19,44.37.19,,51.3566591422,1,27,415,0,443,0
,44,44,37.2,44.37.20,,47.3825701625,0,14,663,0,677,1
,44,44,37.21,44.37.21,,50.9579908676,0,29,1066,0,1095,0
,44,44,37.22,44.37.22,,46.799052774,1,39,1438,0,1478,1
,44,44,37.23,44.37.23,,46.3455696203,0,16,774,0,790,1
,44,44,37.24,44.37.24,,59.7788697789,0,59,755,0,814,0
,44,44,37.25,44.37.25,,57.8533094812,0,49,510,0,559,0
,44,44,37.26,44.37.26,,57.3178654292,0,33,398,0,431,1
,44,44,37.27,44.37.27,,46.8890742285,0,25,1174,0,1199,0
,44,44,37.28,44.37.28,,45.9570661896,0,28,1090,0,1118,2
,44,44,37.29,44.37.29,,44.734345351,0,19,1035,0,1054,2
,44,44,37.3,44.37.30,,41.8093498904,0,14,1355,0,1369,0
,44,44,37.31,44.37.31,,42.264171123,0,3,932,0,935,0
,44,44,37.32,44.37.32,,45.036380597,0,12,1060,0,1072,2
,44,44,37.33,44.37.33,,47.473570658,0,31,896,0,927,1
,44,44,37.34,44.37.34,,45.2582781457,0,3,450,0,453,0
,44,44,37.35,44.37.35,,47.0419091967,0,22,837,0,859,2
,44,44,38.01,44.38.01,,47.0564903846,0,11,821,0,832,2
,44,44,38.02,44.38.02,,48.9027128157,1,18,1050,0,1069,1
,44,44,38.03,44.38.03,,48.7897959184,0,37,1433,0,1470,2
,44,44,38.04,44.38.04,,46.2460850112,0,21,873,0,894,2
,44,44,38.05,44.38.05,,45.969924812,0,17,1047,0,1064,0
,44,44,38.06,44.38.06,,45.2303921569,0,17,799,0,816,0
,44,44,38.07,44.38.07,,47.2244732577,0,27,1207,0,1234,0
,44,44,38.08,44.38.08,,42.9068877551,0,4,780,0,784,1
,44,44,38.09,44.38.09,,42.6911928651,0,16,881,0,897,3
,44,44,38.1,44.38.10,,45.719346049,1,13,720,0,734,0
,44,44,38.11,44.38.11,,42.0976744186,0,5,425,0,430,0
,44,44,38.12,44.38.12,,47.9753694581,1,32,1388,0,1421,0
,44,44,38.13,44.38.13,,43.91,0,7,393,0,400,2
,44,44,38.14,44.38.14,,44.9225092251,0,7,806,0,813,1
,44,44,38.15,44.38.15,,43.412462908,0,2,672,0,674,1
,44,44,38.16,44.38.16,,49.2467924528,0,35,1290,0,1325,1
,44,44,38.17,44.38.17,,43.8211382114,0,3,243,0,246,1
,44,44,38.18,44.38.18,,45.4412532637,0,8,375,0,383,0
,45,45,36.01,45.36.01,,46.0878090367,0,14,1159,0,1173,1
,45,45,36.02,45.36.02,,46.6686390533,0,15,999,0,1014,2
,45,45,36.03,45.36.03,,48.7086864407,0,21,923,0,944,0
,45,45,36.04,45.36.04,,47.9973958333,0,26,1126,0,1152,2
,45,45,36.05,45.36.05,,47.6844396083,0,14,905,0,919,2
,45,45,36.06,45.36.06,,47.3678474114,0,12,722,0,734,1
,45,45,36.07,45.36.07,,47.9079254079,0,28,830,0,858,0
,45,45,36.08,45.36.08,,46.8628509719,0,18,908,0,926,2
,45,45,36.09,45.36.09,,48.372611465,0,22,1234,0,1256,0
,45,45,36.1,45.36.10,,46.6163366337,0,19,789,0,808,3
,45,45,36.11,45.36.11,,48.2421524664,0,15,877,0,892,1
,45,45,36.12,45.36.12,,47.1048951049,0,7,279,0,286,0
,45,45,36.13,45.36.13,,47.910877193,0,32,1393,0,1425,6
,45,45,36.14,45.36.14,,45.1220238095,0,6,330,0,336,0
,45,45,36.15,45.36.15,,46.3238993711,0,20,1252,0,1272,4
,45,45,36.16,45.36.16,,46.091180867,0,7,662,0,669,4
,45,45,36.17,45.36.17,,44.1988636364,0,7,521,0,528,0
,45,45,36.18,45.36.18,,46.3860677083,0,26,1510,0,1536,2
,45,45,36.19,45.36.19,,48.7930232558,0,14,846,0,860,3
,45,45,36.2,45.36.20,,46.2142857143,0,23,1391,0,1414,3
,45,45,36.21,45.36.21,,48.274822695,0,17,547,0,564,0
,45,45,36.22,45.36.22,,46.3278463649,1,16,712,0,729,1
,45,45,36.23,45.36.23,,56.0683403068,0,32,685,0,717,0
,45,45,36.24,45.36.24,,43.7595628415,0,2,181,0,183,0
,45,45,36.25,45.36.25,,47.9677419355,0,19,849,0,868,1
,45,45,36.26,45.36.26,,47.1179624665,0,22,1097,0,1119,3
,45,45,36.27,45.36.27,,48.2705099778,1,16,885,0,902,0
,45,45,36.28,45.36.28,,46.6597131682,0,13,754,0,767,3
,45,45,36.29,45.36.29,,50.1681318681,0,35,875,0,910,1
,45,45,36.3,45.36.30,,47.4329140461,0,14,940,0,954,4
,45,45,39.01,45.39.01,,45.6399176955,0,28,1430,0,1458,4
,45,45,39.02,45.39.02,,41.7364341085,0,1,257,0,258,0
,45,45,39.03,45.39.03,,47.4462242563,0,13,424,0,437,0
,45,45,39.04,45.39.04,,48.307627829,0,47,1146,0,1193,0
,45,45,39.05,45.39.05,,51.5733333333,0,6,69,0,75,0
,45,45,39.06,45.39.06,,45.3695652174,0,2,90,0,92,0
,45,45,39.07,45.39.07,,47.1453287197,0,7,282,0,289,1
,45,45,39.08,45.39.08,,44.814479638,0,3,439,0,442,0
,45,45,39.09,45.39.09,,45.7576470588,0,16,409,0,425,0
,45,45,39.1,45.39.10,,46.4695340502,0,5,274,0,279,2
,45,45,39.11,45.39.11,,38.7188940092,0,1,216,0,217,1
,45,45,39.12,45.39.12,,43.9683098592,0,5,279,0,284,0
,45,45,39.13,45.39.13,,46.9206349206,0,3,123,0,126,0
,45,45,39.14,45.39.14,,50.6956521739,0,3,135,0,138,0
,45,45,39.15,45.39.15,,43.5925925926,0,4,347,0,351,0
,45,45,39.16,45.39.16,,45.380952381,0,5,436,0,441,2
,45,45,39.17,45.39.17,,42.412244898,0,3,242,0,245,0
,45,45,39.18,45.39.18,,46.9652406417,0,6,368,0,374,0
,45,45,39.19,45.39.19,,47.5934065934,1,8,264,0,273,0
,45,45,39.2,45.39.20,,47.7942754919,0,17,542,0,559,1
,45,45,39.21,45.39.21,,48.4397905759,0,11,180,0,191,1
,45,45,39.22,45.39.22,,46.3976377953,0,7,247,0,254,2
,45,45,39.23,45.39.23,,46.1969465649,0,25,1285,0,1310,0
,45,45,40.05,45.40.05,,45.1208333333,0,20,940,0,960,0
,45,45,40.06,45.40.06,,46.9099307159,1,10,422,0,433,0
,45,45,40.07,45.40.07,,47.0554216867,0,14,401,0,415,0
,45,45,40.08,45.40.08,,48.4201388889,0,8,280,0,288,0
,45,45,40.17,45.40.17,,47.0285285285,0,17,649,0,666,0
,45,45,40.18,45.40.18,,45.3196622437,0,15,814,0,829,0
,45,45,40.19,45.40.19,,45.3148148148,0,18,684,0,702,0
,45,45,40.2,45.40.20,,46.1848184818,0,8,295,0,303,0
,45,45,40.21,45.40.21,,46.9353612167,0,7,256,0,263,0
,45,45,40.43,45.40.43,,45.1559139785,0,10,362,0,372,0
,45,45,40.44,45.40.44,,41.8926174497,0,8,439,0,447,0
,45,45,40.45,45.40.45,,46.3677581864,0,10,387,0,397,0
,45,45,40.46,45.40.46,,44.2465753425,0,7,723,0,730,0
,45,45,40.47,45.40.47,,45.5892857143,0,3,165,0,168,0
,45,45,40.48,45.40.48,,47.1683168317,0,4,97,0,101,0
,45,45,40.54,45.40.54,,41.6846153846,0,7,253,0,260,0
,45,45,40.6,45.40.60,,42.5763358779,0,3,259,0,262,0
,46,46,40.01,46.40.01,,46.9475431607,0,24,1482,0,1506,0
,46,46,40.02,46.40.02,,45.7777777778,1,27,1412,0,1440,0
,46,46,40.03,46.40.03,,45.6469661151,0,16,1253,0,1269,0
,46,46,40.04,46.40.04,,46.6658291457,0,11,785,0,796,0
,46,46,40.09,46.40.09,,50.6889250814,0,25,589,0,614,0
,46,46,40.1,46.40.10,,47.5127659574,0,21,449,0,470,0
,46,46,40.11,46.40.11,,45.3797101449,0,6,339,0,345,0
,46,46,40.12,46.40.12,,46.8635057471,0,24,672,0,696,0
,46,46,40.13,46.40.13,,48.3627906977,0,23,622,0,645,0
,46,46,40.14,46.40.14,,46.93598234,0,15,438,0,453,0
,46,46,40.15,46.40.15,,49.9411764706,0,17,391,0,408,0
,46,46,40.16,46.40.16,,51.3020134228,0,5,144,0,149,0
,46,46,40.22,46.40.22,,45.9814126394,0,8,261,0,269,0
,46,46,40.23,46.40.23,,41.1339285714,0,1,111,0,112,1
,46,46,40.24,46.40.24,,46.0401854714,0,16,631,0,647,0
,46,46,40.25,46.40.25,,45.8701492537,0,23,1317,0,1340,0
,46,46,40.26,46.40.26,,46.2393736018,0,13,434,0,447,0
,46,46,40.27,46.40.27,,43.0868167203,0,5,306,0,311,1
,46,46,40.28,46.40.28,,49.3341708543,0,13,385,0,398,0
,46,46,40.29,46.40.29,,47.9026128266,0,11,410,0,421,0
,46,46,40.3,46.40.30,,44.2860465116,0,10,420,0,430,0
,46,46,40.31,46.40.31,,46.4352941176,0,16,749,0,765,0
,46,46,40.32,46.40.32,,44.9706896552,0,15,565,0,580,0
,46,46,40.33,46.40.33,,46.7049180328,0,4,118,0,122,0
,46,46,40.34,46.40.34,,44.6085106383,0,19,1156,0,1175,0
,46,46,40.35,46.40.35,,47.9846311475,0,24,952,0,976,0
,46,46,40.36,46.40.36,,44.806372549,0,5,403,0,408,0
,46,46,40.37,46.40.37,,45.2382198953,0,16,748,0,764,0
,46,46,40.38,46.40.38,,44.6046511628,0,3,126,0,129,0
,46,46,40.39,46.40.39,,50.1176470588,0,3,65,0,68,0
,46,46,40.4,46.40.40,,45.564516129,1,14,605,0,620,0
,46,46,40.41,46.40.41,,43.5185185185,0,2,52,0,54,0
,46,46,40.42,46.40.42,,44.143258427,0,13,343,0,356,1
,46,46,40.49,46.40.49,,45.6833130329,0,20,801,0,821,0
,46,46,40.5,46.40.50,,45.4,0,6,299,0,305,0
,46,46,40.51,46.40.51,,42.4914004914,0,7,400,0,407,0
,46,46,40.52,46.40.52,,42.5957446809,0,2,139,0,141,0
,46,46,40.53,46.40.53,,39.0924369748,0,0,119,0,119,1
,46,46,40.55,46.40.55,,46.5373831776,0,14,628,0,642,0
,46,46,40.56,46.40.56,,46.0866873065,0,15,631,0,646,0
,46,46,40.57,46.40.57,,46.224,0,3,122,0,125,0
,46,46,40.58,46.40.58,,43.5698924731,0,2,91,0,93,0
,46,46,40.59,46.40.59,,45.376,0,18,732,0,750,0
,46,46,40.61,46.40.61,,43.8950131234,0,5,376,0,381,0
,46,46,40.62,46.40.62,,49.58477842,0,25,1013,0,1038,0
,46,46,40.63,46.40.63,,45.0054644809,0,9,540,0,549,0
,46,46,40.64,46.40.64,,47.2514792899,0,11,665,0,676,0
,46,46,40.65,46.40.65,,44.088772846,0,0,383,0,383,0
,46,46,40.66,46.40.66,,43.9388083736,0,7,614,0,621,0
,46,46,40.67,46.40.67,,46.7343137255,0,18,1002,0,1020,0
,46,46,40.68,46.40.68,,45.621902478,0,29,1222,0,1251,1
,46,46,40.69,46.40.69,,43.8640915594,1,10,688,0,699,0
,46,46,40.7,46.40.70,,48.6842105263,0,22,852,0,874,0
,46,46,41.01,46.41.01,,44.5398860399,0,14,1390,0,1404,0
,46,46,41.02,46.41.02,,46.5174346202,0,34,1572,0,1606,0
,46,46,41.03,46.41.03,,46.5995440729,0,31,1285,0,1316,0
,46,46,41.04,46.41.04,,43.7662007624,0,17,1557,0,1574,0
,46,46,41.05,46.41.05,,44.5348360656,0,19,957,0,976,0
,46,46,41.06,46.41.06,,40.4754098361,0,0,61,0,61,0
,46,46,41.07,46.41.07,,44.0012224939,0,13,805,0,818,0
,46,46,41.08,46.41.08,,42.7268408551,0,8,413,0,421,0
,46,46,41.09,46.41.09,,44.4613733906,0,16,916,0,932,0
,46,46,41.1,46.41.10,,47.2315270936,0,11,395,0,406,0
,46,46,41.11,46.41.11,,46.0396659708,0,14,465,0,479,0
,46,46,41.12,46.41.12,,42.0201342282,0,8,737,0,745,0
,46,46,41.13,46.41.13,,44.0342465753,0,6,140,0,146,0
,46,46,41.14,46.41.14,,43.4553846154,0,4,321,0,325,0
,46,46,41.15,46.41.15,,41.2295081967,0,0,61,0,61,0
,46,46,41.16,46.41.16,,40.5333333333,0,1,209,0,210,0
,46,46,41.17,46.41.17,,40.7714285714,0,0,105,0,105,0
,46,46,41.18,46.41.18,,46.2177055104,1,30,1076,0,1107,0
,46,46,41.19,46.41.19,,45.1566523605,0,11,455,0,466,0
,46,46,41.2,46.41.20,,45.2264150943,0,3,209,0,212,0
,46,46,41.21,46.41.21,,46.4127182045,1,15,786,0,802,0
,46,46,41.22,46.41.22,,46.0925925926,0,9,369,0,378,0
,46,46,41.23,46.41.23,,45.7850877193,0,10,218,0,228,0
,46,46,41.24,46.41.24,,46.2050209205,0,7,232,0,239,0
,46,46,41.25,46.41.25,,46.6847253574,0,36,1293,0,1329,0
,46,46,41.26,46.41.26,,47.2030598053,0,25,694,0,719,0
,46,46,41.27,46.41.27,,44.0763765542,0,14,549,0,563,0
,46,46,41.28,46.41.28,,44.7514124294,0,6,348,0,354,0
,46,46,41.29,46.41.29,,46.6780821918,0,3,143,0,146,0
,46,46,41.3,46.41.30,,42.4955357143,0,5,219,0,224,0
,46,46,41.31,46.41.31,,49.5090909091,0,4,51,0,55,0
,46,46,41.32,46.41.32,,43.8847097302,0,18,1205,0,1223,0
,46,46,41.33,46.41.33,,40.4035087719,0,0,57,0,57,0
,46,46,41.34,46.41.34,,46.5975443383,0,16,717,0,733,0
,46,46,41.35,46.41.35,,47.4637883008,0,17,701,0,718,0
,46,46,41.36,46.41.36,,41.7051282051,0,2,76,0,78,0
,47,47,49.09,47.49.09,,48.5694945848,0,22,1086,0,1108,0
,47,47,49.1,47.49.10,,51.5586690018,0,22,549,0,571,2
,47,47,49.17,47.49.17,,49.1813685078,0,35,1178,0,1213,0
,47,47,49.25,47.49.25,,47.5076363636,0,26,1349,0,1375,0
,47,47,49.33,47.49.33,,50.1931034483,0,4,286,0,290,0
,47,47,59.01,47.59.01,,46.6132177681,0,14,909,0,923,1
,47,47,59.02,47.59.02,,45.6801173881,0,17,1346,0,1363,3
,47,47,59.03,47.59.03,,46.1204819277,0,17,1394,0,1411,0
,47,47,59.04,47.59.04,,44.3250428816,0,6,1160,0,1166,2
,47,47,59.05,47.59.05,,44.1368876081,0,9,1379,0,1388,4
,47,47,59.06,47.59.06,,47.2798937112,0,16,1113,0,1129,0
,47,47,59.07,47.59.07,,45.3426073132,0,10,1248,0,1258,1
,47,47,59.08,47.59.08,,45.202633504,0,9,1358,0,1367,2
,47,47,59.09,47.59.09,,47.3665008292,0,17,1189,0,1206,2
,47,47,59.1,47.59.10,,47.5246478873,0,17,1119,0,1136,1
,47,47,59.11,47.59.11,,47.1718464351,0,22,1072,0,1094,2
,47,47,59.12,47.59.12,,48.2012148823,0,21,1296,0,1317,2
,47,47,59.13,47.59.13,,47.4959647836,0,19,1344,0,1363,0
,47,47,59.14,47.59.14,,48.0213498623,0,26,1426,0,1452,2
,47,47,59.15,47.59.15,,47.2289348172,0,19,1239,0,1258,0
,47,47,59.16,47.59.16,,48.0864505403,0,18,1185,0,1203,2
,47,47,59.17,47.59.17,,47.0189107413,0,21,1301,0,1322,1
,47,47,59.18,47.59.18,,46.9292035398,0,5,221,0,226,0
,47,47,59.2,47.59.20,,47.1427514793,0,17,1335,0,1352,2
,47,47,59.21,47.59.21,,47.3604651163,0,26,1436,0,1462,4
,47,47,59.22,47.59.22,,47.6332872928,0,23,1425,0,1448,1
,47,47,59.23,47.59.23,,47.0393873085,0,14,900,0,914,0
,47,47,59.24,47.59.24,,48.092032967,0,36,1420,0,1456,0
,47,47,59.25,47.59.25,,47.9943661972,0,26,1394,0,1420,0
,47,47,59.26,47.59.26,,47.2115072934,0,17,1217,0,1234,0
,47,47,59.27,47.59.27,,47.8359746434,0,24,1238,0,1262,1
,47,47,59.28,47.59.28,,48.4976744186,0,33,1257,0,1290,0
,47,47,59.29,47.59.29,,48.4991735537,0,21,1189,0,1210,1
,47,47,59.3,47.59.30,,46.8968253968,1,12,995,0,1008,3
,47,47,9.105,47.9.105,,44.3738317757,0,3,1388,0,1391,1
,47,47,9.106,47.9.106,,45.3656934307,0,3,1367,0,1370,1
,47,47,9.107,47.9.107,,45.9566724437,0,3,1151,0,1154,0
,47,47,9.108,47.9.108,,45.2084210526,0,8,1417,0,1425,1
,47,47,9.109,47.9.109,,45.9912339852,0,3,1480,0,1483,1
,47,47,9.11,47.9.110,,47.2971631206,0,5,1405,0,1410,0
,47,47,9.111,47.9.111,,46.8984995587,0,8,1125,0,1133,3
,47,47,9.112,47.9.112,,43.2595907928,0,11,1553,0,1564,1
,47,47,9.113,47.9.113,,45.3006198347,0,4,964,0,968,0
,47,47,9.114,47.9.114,,46.6402116402,0,12,933,0,945,1
,48,48,59.31,48.59.31,,46.2179054054,0,19,1165,0,1184,0
,48,48,59.32,48.59.32,,46.856097561,0,15,805,0,820,0
,48,48,59.33,48.59.33,,47.9121245829,0,16,883,0,899,0
,48,48,59.34,48.59.34,,46.6225266362,0,19,1295,0,1314,2
,48,48,59.35,48.59.35,,48.818380744,0,33,1338,0,1371,1
,48,48,59.36,48.59.36,,47.4665109034,0,31,1253,0,1284,1
,48,48,59.37,48.59.37,,48.6063756064,0,27,1416,0,1443,0
,48,48,59.38,48.59.38,,45.8234899329,0,15,1475,0,1490,3
,48,48,59.39,48.59.39,,49.135023989,0,27,1432,0,1459,2
,48,48,59.4,48.59.40,,48.5811345646,0,33,1483,0,1516,1
,48,48,59.41,48.59.41,,48.843605547,0,31,1267,0,1298,2
,48,48,59.42,48.59.42,,48.9,0,26,1384,0,1410,1
,48,48,59.43,48.59.43,,48.3638297872,0,29,1381,0,1410,1
,48,48,59.44,48.59.44,,48.0296296296,1,20,1464,0,1485,1
,48,48,59.45,48.59.45,,47.3352601156,0,21,1363,0,1384,2
,48,48,59.46,48.59.46,,47.4806949807,0,25,1529,0,1554,3
,48,48,59.47,48.59.47,,48.1782051282,1,21,1538,0,1560,1
,48,48,59.48,48.59.48,,47.2767857143,0,24,1432,0,1456,1
,48,48,59.49,48.59.49,,47.1322482197,0,10,973,0,983,0
,48,48,59.5,48.59.50,,47.1940545004,0,14,1197,0,1211,0
,48,48,59.51,48.59.51,,46.4206008584,0,10,1388,0,1398,1
,48,48,59.52,48.59.52,,47.2396166134,0,8,618,0,626,0
,48,48,59.53,48.59.53,,45.8111332008,0,10,996,0,1006,0
,48,48,59.54,48.59.54,,46.4691106585,0,12,1461,0,1473,2
,48,48,59.55,48.59.55,,46.4916782247,0,17,1425,0,1442,3
,48,48,59.56,48.59.56,,47.0876404494,0,31,1304,0,1335,2
,48,48,59.57,48.59.57,,46.3272131148,0,17,1508,0,1525,0
,48,48,59.58,48.59.58,,47.0363013699,0,22,1438,0,1460,2
,48,48,59.59,48.59.59,,46.4242012237,0,14,1457,0,1471,5
,48,48,9.115,48.9.115,,45.9796226415,0,24,1301,0,1325,3
,48,48,9.116,48.9.116,,47.7210982659,0,23,1361,0,1384,1
,48,48,9.117,48.9.117,,47.1454138702,0,17,877,0,894,0
,48,48,9.118,48.9.118,,48.13507109,0,18,826,0,844,0
,48,48,9.119,48.9.119,,47.6603527106,0,25,1506,0,1531,0
,48,48,9.12,48.9.120,,47.6712328767,0,19,1368,0,1387,3
,48,48,9.121,48.9.121,,48.3496985357,0,19,1142,0,1161,1
,48,48,9.122,48.9.122,,46.9867021277,0,19,1485,0,1504,1
,48,48,9.123,48.9.123,,46.7535687453,0,24,1307,0,1331,0
,48,48,9.124,48.9.124,,46.2349689012,0,27,1420,0,1447,3
,48,48,9.125,48.9.125,,46.3574782025,0,13,1478,0,1491,1
,48,48,9.126,48.9.126,,46.4386522568,0,23,1550,0,1573,5
,49,49,59.6,49.59.60,,47.2419127989,0,25,1397,0,1422,1
,49,49,59.61,49.59.61,,46.741078208,0,14,1303,0,1317,1
,49,49,59.62,49.59.62,,45.6350257542,0,8,1351,0,1359,0
,49,49,59.63,49.59.63,,46.1074829932,1,18,1451,0,1470,0
,49,49,59.64,49.59.64,,45.7966211826,0,13,1526,0,1539,3
,49,49,59.65,49.59.65,,45.1588235294,0,16,1514,0,1530,2
,49,49,59.66,49.59.66,,45.0191780822,0,15,1445,0,1460,2
,49,49,59.67,49.59.67,,45.1969407266,0,19,1027,0,1046,2
,49,49,59.68,49.59.68,,42.9039881832,0,4,1350,0,1354,1
,49,49,59.69,49.59.69,,45.7199170124,0,10,954,0,964,1
,49,49,59.7,49.59.70,,43.0043975374,0,1,1136,0,1137,1
,49,49,59.71,49.59.71,,43.3349093775,0,0,1269,0,1269,1
,49,49,59.72,49.59.72,,44.573964497,0,3,1180,0,1183,0
,49,49,59.73,49.59.73,,46.9951690821,0,22,1427,0,1449,1
,49,49,59.74,49.59.74,,45.237833595,0,4,1270,0,1274,1
,49,49,59.76,49.59.76,,46.7490636704,0,19,1316,0,1335,3
,49,49,59.77,49.59.77,,45.5389740173,0,15,1486,0,1501,4
,49,49,59.78,49.59.78,,46.104091888,0,11,1382,0,1393,1
,49,49,59.79,49.59.79,,46.193814433,0,9,1446,0,1455,1
,49,49,59.8,49.59.80,,46.1501191422,0,7,1252,0,1259,0
,49,49,59.81,49.59.81,,45.8139013453,0,5,1333,0,1338,6
,49,49,59.82,49.59.82,,45.6372462489,0,7,1126,0,1133,1
,49,49,59.83,49.59.83,,44.5416666667,0,4,1388,0,1392,2
,49,49,59.85,49.59.85,,46.6150341686,0,11,1306,0,1317,1
,49,49,59.86,49.59.86,,44.8513708514,0,4,1382,0,1386,0
,49,49,59.87,49.59.87,,44.3286929621,0,6,1287,0,1293,0
,49,49,59.88,49.59.88,,45.031881804,0,7,1279,0,1286,1
,49,49,59.89,49.59.89,,44.1221052632,0,3,947,0,950,1
,49,49,59.9,49.59.90,,44.6520325203,0,3,1227,0,1230,2
,49,49,59.91,49.59.91,,43.939516129,0,9,1231,0,1240,0
,49,49,59.92,49.59.92,,44.3516949153,0,1,471,0,472,0
,49,49,59.93,49.59.93,,44.6138374899,0,11,1232,0,1243,0
,49,49,59.94,49.59.94,,44.0900383142,0,6,1560,0,1566,1
,49,49,59.95,49.59.95,,44.4269387755,0,4,1221,0,1225,0
,49,49,59.96,49.59.96,,44.6606156275,0,9,1258,0,1267,2
,49,49,59.97,49.59.97,,45.9295478444,0,4,947,0,951,2
,49,49,59.98,49.59.98,,45.2299426934,0,10,1386,0,1396,4
,49,49,59.99,49.59.99,,45.3535684988,0,11,1208,0,1219,0
,49,49,9.1,49.9.100,,47.6512524085,0,10,1028,0,1038,1
,49,49,9.101,49.9.101,,46.2416812609,0,15,1127,0,1142,1
,49,49,9.102,49.9.102,,46.9508326725,0,15,1246,0,1261,2
,49,49,9.103,49.9.103,,45.6020942408,0,17,1320,0,1337,1
,49,49,9.104,49.9.104,,46.4828473413,0,14,1152,0,1166,0
,50,50,49.01,50.49.01,,45.6299745978,0,12,1169,0,1181,1
,50,50,49.02,50.49.02,,47.4808259587,0,34,1322,0,1356,0
,50,50,49.03,50.49.03,,47.3323507738,0,23,1334,0,1357,0
,50,50,49.04,50.49.04,,47.926443203,0,32,1042,0,1074,1
,50,50,49.05,50.49.05,,47.4931506849,0,22,1073,0,1095,1
