region,district id,district name,precinct,special precinct,possible voters,special voters,votes by 12,votes by 17,ballots signed for,num ballots,invalid votes,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,1 - Non-Parliamentary Opposition,2 - Armed Veterans Patriots,3 - United Opposition,5 - United National Movement,6 - Greens Party,8 - Alliance of Patriots,9 - Self-governance to People,11 - Reformers,13 - Future Georgia,14 - Georgian Party,16 - Christian Democrats,17 - Unity Hall,18 - Way of Georgia,20 - Labour Party,26 - Party of People,30 - Merab Kostava Society,41 - Georgian Dream
,30,,33,,1421,7,196,398,525,1300,19,,,,,,,,,,20,110,49,21,,,,,,,,,,,304
,30,,34,,1429,9,163,388,467,1350,11,,,,,,,,,,46,98,33,11,,,,,,,,,,,268
,30,,35,,830,7,132,298,373,800,9,,,,,,,,,,14,83,28,12,,,,,,,,,,,227
,30,,36,,954,5,190,407,548,900,35,,,,,,,,,,41,59,3,31,,,,,,,,,,,378
,30,,37,,869,7,170,322,441,850,10,,,,,,,,,,189,20,7,4,,,,,,,,,,,208
,30,,38,,891,3,173,399,474,850,24,,,,,,,,,,28,73,32,47,,,,,,,,,,,269
,32,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,,25,,1245,3,256,465,638,1200,56,,,,,,,,6,,13,109,,,,,,124,,,6,,,,324
,32,,26,,401,5,81,135,173,400,13,,,,,,,,3,,6,23,,,,,,8,,,0,,,,120
,32,,27,,503,3,76,170,217,500,17,,,,,,,,9,,17,28,,,,,,43,,,1,,,,102
,32,,28,,1058,1,159,329,435,1000,25,,,,,,,,6,,68,44,,,,,,50,,,8,,,,234
,32,,29,,860,1,146,320,383,800,14,,,,,,,,0,,12,32,,,,,,226,,,4,,,,94
,32,,30,,943,1,110,346,461,900,12,,,,,,,,0,,33,29,,,,,,142,,,2,,,,242
,32,,31,,585,6,65,177,246,550,7,,,,,,,,0,,7,37,,,,,,130,,,1,,,,64
,32,,32,,778,2,84,184,232,750,6,,,,,,,,2,,26,40,,,,,,48,,,11,,,,97
,32,,33,,776,1,104,216,276,750,18,,,,,,,,3,,15,27,,,,,,108,,,4,,,,101
,32,,34,,1312,8,109,242,356,1250,18,,,,,,,,3,,48,48,,,,,,89,,,4,,,,141
,32,,35,,735,8,84,183,246,700,12,,,,,,,,6,,14,60,,,,,,57,,,25,,,,72
,32,,36,,441,4,140,183,188,450,31,,,,,,,,2,,4,32,,,,,,17,,,8,,,,94
,32,,37,,246,6,36,74,93,250,3,,,,,,,,0,,0,4,,,,,,2,,,1,,,,82
,32,,38,,1013,2,166,450,553,950,23,,,,,,,,3,,11,45,,,,,,187,,,1,,,,283
,32,,39,,910,3,153,348,408,850,30,,,,,,,,1,,46,34,,,,,,53,,,2,,,,227
,32,,40,,1589,0,230,593,792,1500,33,,,,,,,,19,,212,128,,,,,,20,,,13,,,,366
,32,,41,,1345,2,178,355,510,1300,16,,,,,,,,0,,228,102,,,,,,47,,,2,,,,115
,32,,42,,475,4,98,188,231,500,8,,,,,,,,0,,31,67,,,,,,32,,,7,,,,86
,32,,43,,807,0,152,326,420,750,12,,,,,,,,6,,60,185,,,,,,23,,,3,,,,131
,32,,44,,1553,0,150,445,646,1500,31,,,,,,,,5,,53,79,,,,,,150,,,5,,,,321
,32,,45,,927,1,114,266,338,900,23,,,,,,,,5,,19,39,,,,,,68,,,1,,,,182
,32,,46,,771,3,205,287,367,750,26,,,,,,,,3,,41,61,,,,,,39,,,6,,,,168
,32,,47,,474,2,121,234,308,500,31,,,,,,,,26,,0,52,,,,,,33,,,1,,,,165
,32,,48,,1329,10,167,372,524,1250,58,,,,,,,,5,,32,89,,,,,,197,,,5,,,,138
,32,,49,,1495,5,202,400,544,1450,49,,,,,,,,13,,37,88,,,,,,150,,,2,,,,205
,32,,50,,1293,2,175,362,472,1250,48,,,,,,,,2,,46,71,,,,,,87,,,6,,,,210
,32,,51,,1517,2,280,607,737,1450,10,,,,,,,,3,,14,43,,,,,,405,,,2,,,,260
,32,,52,,656,3,128,271,328,600,18,,,,,,,,0,,18,95,,,,,,79,,,2,,,,116
,32,,53,,633,5,95,242,325,600,5,,,,,,,,3,,23,39,,,,,,69,,,3,,,,182
,32,,54,,1587,3,245,443,593,1500,46,,,,,,,,7,,21,80,,,,,,141,,,8,,,,289
,32,,55,,1590,3,227,446,606,1500,36,,,,,,,,6,,21,73,,,,,,143,,,4,,,,320
,32,,56,,1226,5,109,236,366,1200,24,,,,,,,,8,,104,51,,,,,,60,,,0,,,,118
,32,,57,,325,3,31,87,132,350,5,,,,,,,,1,,15,30,,,,,,16,,,0,,,,65
,32,,58,,720,3,122,298,380,700,11,,,,,,,,4,,14,76,,,,,,131,,,4,,,,140
,32,,59,,1073,2,193,377,569,1000,20,,,,,,,,2,,29,170,,,,,,34,,,2,,,,312
,32,,60,,750,2,104,222,353,700,15,,,,,,,,7,,42,76,,,,,,26,,,4,,,,182
,32,,61,,1575,1,236,528,778,1500,30,,,,,,,,6,,45,190,,,,,,97,,,5,,,,405
,32,,62,,1540,6,219,585,778,1500,28,,,,,,,,4,,66,70,,,,,,297,,,2,,,,303
,32,,63,,1211,1,157,333,432,1150,39,,,,,,,,4,,55,53,,,,,,112,,,2,,,,167
,32,,64,,1120,5,166,424,560,1100,24,,,,,,,,0,,14,15,,,,,,214,,,3,,,,281
,32,,65,,472,1,90,176,213,500,13,,,,,,,,1,,7,26,,,,,,54,,,2,,,,110
,32,,66,,906,3,122,258,344,850,7,,,,,,,,3,,11,23,,,,,,43,,,7,,,,246
,32,,67,,1567,2,255,571,812,1500,19,,,,,,,,20,,8,116,,,,,,273,,,5,,,,371
,32,,68,,744,117,164,265,465,850,15,,,,,,,,4,,10,115,,,,,,103,,,3,,,,115
,32,,69,,1226,1,280,540,659,1150,34,,,,,,,,2,,80,164,,,,,,130,,,4,,,,245
,32,,70,,686,2,144,270,339,650,30,,,,,,,,2,,24,68,,,,,,62,,,7,,,,140
,32,,71,,1238,3,146,336,440,1200,29,,,,,,,,5,,36,31,,,,,,74,,,88,,,,177
,32,,72,,596,6,77,212,288,550,10,,,,,,,,0,,18,54,,,,,,27,,,9,,,,170
,32,,73,,772,2,80,219,291,750,17,,,,,,,,0,,3,16,,,,,,92,,,4,,,,159
,32,,74,,902,2,166,394,495,850,19,,,,,,,,3,,22,36,,,,,,263,,,12,,,,140
,32,,75,,1396,0,207,476,646,1350,52,,,,,,,,6,,81,71,,,,,,82,,,4,,,,348
,32,,76,,475,1,86,172,245,500,5,,,,,,,,0,,15,89,,,,,,34,,,3,,,,99
,32,,77,,1411,4,209,500,616,1350,52,,,,,,,,5,,27,56,,,,,,183,,,6,,,,287
,32,,78,,1525,4,262,527,700,1450,44,,,,,,,,7,,21,99,,,,,,208,,,8,,,,307
,32,,79,,1545,3,321,672,857,1500,43,,,,,,,,9,,34,76,,,,,,337,,,7,,,,339
,32,,87,,679,3,110,237,310,650,27,,,,,,,,2,,5,25,,,,,,58,,,3,,,,189
,32,,88,,1130,8,124,253,350,1100,17,,,,,,,,2,,28,34,,,,,,89,,,2,,,,178
,32,,89,,835,2,74,210,252,800,16,,,,,,,,1,,56,25,,,,,,37,,,1,,,,116
,32,,90,,873,1,136,246,306,800,8,,,,,,,,5,,35,99,,,,,,27,,,6,,,,126
,32,,91,,1008,9,130,330,405,950,7,,,,,,,,3,,4,29,,,,,,225,,,2,,,,133
,32,,92,,1145,7,132,440,567,1100,34,,,,,,,,0,,10,29,,,,,,215,,,1,,,,278
,32,,93,,1217,1,118,297,390,1150,16,,,,,,,,1,,17,35,,,,,,68,,,1,,,,252
,32,,94,,1007,6,105,334,387,950,20,,,,,,,,4,,23,41,,,,,,128,,,45,,,,126
,32,,97,,1138,1,108,223,295,1050,17,,,,,,,,14,,19,54,,,,,,61,,,2,,,,128
,32,,98,,1500,7,194,403,541,1450,79,,,,,,,,5,,28,97,,,,,,95,,,4,,,,231
,32,,99,,1144,5,186,471,568,1100,22,,,,,,,,2,,13,60,,,,,,203,,,12,,,,256
,32,,100,,1149,1,175,427,571,1100,33,,,,,,,,2,,20,113,,,,,,191,,,2,,,,206
,32,,102,,328,0,85,189,237,350,7,,,,,,,,1,,22,80,,,,,,45,,,11,,,,71
,32,,103,,193,8,62,103,113,200,7,,,,,,,,1,,5,31,,,,,,23,,,0,,,,46
,32,,104,,194,4,70,116,144,200,14,,,,,,,,0,,2,24,,,,,,44,,,0,,,,59
,32,,105,,390,6,110,180,263,400,10,,,,,,,,4,,12,78,,,,,,70,,,1,,,,88
,32,,106,,298,3,93,176,215,300,11,,,,,,,,0,,11,81,,,,,,35,,,0,,,,77
,33,,1,,1472,7,260,576,709,1400,35,,,,,,,,,,,63,,,,,,,,,142,,,,469
,33,,2,,1365,5,213,470,630,1300,30,,,,,,,,,,,108,,,,,,,,,129,,,,362
,33,,3,,1523,5,222,456,575,1450,35,,,,,,,,,,,135,,,,,,,,,121,,,,282
,33,,4,,1192,9,112,258,362,1150,26,,,,,,,,,,,87,,,,,,,,,74,,,,174
,33,,5,,1162,8,113,300,376,1100,22,,,,,,,,,,,116,,,,,,,,,44,,,,193
,33,,6,,726,9,130,255,320,700,22,,,,,,,,,,,47,,,,,,,,,80,,,,171
,33,,7,,1048,2,242,475,574,1000,41,,,,,,,,,,,87,,,,,,,,,131,,,,315
,33,,8,,1153,1,283,543,616,1100,11,,,,,,,,,,,82,,,,,,,,,38,,,,485
,33,,9,,470,4,130,236,300,500,18,,,,,,,,,,,52,,,,,,,,,89,,,,141
,33,,10,,1052,2,357,743,814,1000,27,,,,,,,,,,,53,,,,,,,,,259,,,,475
,33,,11,,207,9,88,124,137,250,4,,,,,,,,,,,9,,,,,,,,,17,,,,107
,33,,12,,1221,5,128,317,440,1150,10,,,,,,,,,,,47,,,,,,,,,16,,,,366
,33,,13,,913,6,193,387,483,850,23,,,,,,,,,,,110,,,,,,,,,56,,,,294
,33,,14,,1279,2,159,323,448,1250,13,,,,,,,,,,,37,,,,,,,,,26,,,,372
,33,,15,,702,3,153,340,382,650,3,,,,,,,,,,,21,,,,,,,,,18,,,,340
,33,,16,,702,1,77,260,316,650,3,,,,,,,,,,,68,,,,,,,,,32,,,,213
,33,,17,,322,2,105,185,198,350,5,,,,,,,,,,,12,,,,,,,,,129,,,,52
,33,,18,,1213,0,238,585,766,1150,51,,,,,,,,,,,251,,,,,,,,,110,,,,354
,33,,19,,1419,3,300,440,554,1350,32,,,,,,,,,,,105,,,,,,,,,107,,,,308
,33,,20,,1286,5,220,466,684,1200,26,,,,,,,,,,,66,,,,,,,,,220,,,,372
,33,,21,,835,5,215,392,487,800,22,,,,,,,,,,,41,,,,,,,,,192,,,,232
,33,,22,,459,5,147,230,284,450,8,,,,,,,,,,,14,,,,,,,,,129,,,,133
,33,,23,,445,6,110,204,234,450,21,,,,,,,,,,,34,,,,,,,,,32,,,,146
,33,,24,,133,10,31,62,72,150,2,,,,,,,,,,,11,,,,,,,,,11,,,,48
,33,,25,,1331,2,270,682,771,1250,57,,,,,,,,,,,98,,,,,,,,,163,,,,453
,33,,26,,1177,3,232,446,637,1150,51,,,,,,,,,,,166,,,,,,,,,105,,,,314
,33,,27,,1542,7,240,452,672,1500,20,,,,,,,,,,,42,,,,,,,,,337,,,,272
,33,,28,,1536,6,226,453,600,1450,34,,,,,,,,,,,36,,,,,,,,,257,,,,273
,33,,29,,1513,5,252,571,796,1450,41,,,,,,,,,,,25,,,,,,,,,296,,,,434
,33,,30,,950,2,148,391,585,900,27,,,,,,,,,,,31,,,,,,,,,185,,,,341
,33,,31,,1563,1,343,731,894,1500,16,,,,,,,,,,,77,,,,,,,,,198,,,,603
,33,,34,,1439,10,203,431,624,1350,24,,,,,,,,,,,71,,,,,,,,,81,,,,447
,33,,35,,787,8,125,273,359,750,19,,,,,,,,,,,32,,,,,,,,,63,,,,245
,33,,36,,1287,9,147,278,390,1200,27,,,,,,,,,,,51,,,,,,,,,124,,,,186
,33,,37,,434,8,72,209,259,450,15,,,,,,,,,,,40,,,,,,,,,57,,,,147
,33,,38,,731,9,70,192,251,700,13,,,,,,,,,,,72,,,,,,,,,38,,,,128
,33,,39,,216,8,80,129,140,250,11,,,,,,,,,,,14,,,,,,,,,22,,,,93
,33,,40,,223,6,55,85,126,250,10,,,,,,,,,,,26,,,,,,,,,28,,,,62
,33,,41,,135,4,55,72,96,150,0,,,,,,,,,,,32,,,,,,,,,10,,,,54
,35,,1,,1053,10,80,158,218,1000,12,,,,,,,,7,,21,26,29,20,,,,,,,,,,,102
,35,,2,,1343,11,123,274,389,1300,18,,,,,,,,49,,21,51,33,35,,,,,,,,,,,182
,35,,3,,1272,10,148,329,407,1200,29,,,,,,,,16,,30,59,28,22,,,,,,,,,,,223
,35,,4,,1451,12,167,338,434,1400,50,,,,,,,,30,,16,90,20,42,,,,,,,,,,,186
,35,,5,,1088,8,90,212,290,1000,9,,,,,,,,7,,9,113,11,21,,,,,,,,,,,120
,35,,6,,1341,13,134,361,457,1250,30,,,,,,,,34,,42,77,10,34,,,,,,,,,,,228
,35,,7,,1152,9,141,299,390,1050,22,,,,,,,,46,,22,77,19,40,,,,,,,,,,,163
,35,,8,,839,9,104,209,262,800,19,,,,,,,,16,,18,86,10,19,,,,,,,,,,,94
,35,,9,,1030,9,123,310,389,950,31,,,,,,,,12,,38,64,33,39,,,,,,,,,,,172
,35,,10,,1036,13,119,255,334,950,12,,,,,,,,3,,94,54,13,10,,,,,,,,,,,148
,35,,11,,1244,10,143,304,418,1200,14,,,,,,,,3,,37,50,23,111,,,,,,,,,,,180
,35,,12,,1056,7,97,175,229,1000,4,,,,,,,,6,,13,48,21,28,,,,,,,,,,,109
,35,,13,,1388,8,73,212,327,1350,6,,,,,,,,8,,18,80,8,23,,,,,,,,,,,184
,35,,14,,993,8,104,198,261,900,22,,,,,,,,5,,22,44,21,21,,,,,,,,,,,126
,35,,15,,694,2,189,427,478,650,43,,,,,,,,7,,18,99,76,38,,,,,,,,,,,195
,35,,16,,1259,7,111,287,399,1200,39,,,,,,,,7,,36,63,32,56,,,,,,,,,,,166
,35,,17,,1197,10,142,272,336,1150,7,,,,,,,,5,,25,72,13,40,,,,,,,,,,,160
,35,,18,,1320,4,164,371,474,1250,37,,,,,,,,20,,42,107,26,53,,,,,,,,,,,189
,35,,19,,1256,6,156,293,361,1150,37,,,,,,,,22,,28,93,18,39,,,,,,,,,,,123
,35,,20,,1116,7,160,380,503,1050,51,,,,,,,,14,,45,89,23,47,,,,,,,,,,,234
,35,,21,,947,8,125,262,349,900,23,,,,,,,,13,,21,41,11,27,,,,,,,,,,,213
,35,,22,,480,6,102,189,236,500,10,,,,,,,,6,,41,39,8,22,,,,,,,,,,,110
,35,,23,,997,1,147,386,536,950,18,,,,,,,,3,,12,149,21,8,,,,,,,,,,,325
,35,,24,,292,8,67,141,150,300,3,,,,,,,,2,,13,40,2,6,,,,,,,,,,,84
,35,,25,,713,5,78,161,216,650,25,,,,,,,,1,,13,45,21,7,,,,,,,,,,,104
,35,,26,,1125,0,198,469,672,1050,44,,,,,,,,13,,60,99,39,21,,,,,,,,,,,396
,35,,27,,440,4,94,214,234,450,15,,,,,,,,4,,15,34,68,10,,,,,,,,,,,87
,35,,28,,1147,5,248,514,671,1110,50,,,,,,,,15,,48,107,87,30,,,,,,,,,,,332
,35,,29,,778,190,112,274,547,750,24,,,,,,,,2,,25,56,92,54,,,,,,,,,,,124
,35,,30,,745,5,130,331,417,700,47,,,,,,,,19,,31,45,20,69,,,,,,,,,,,186
,35,,31,,447,4,70,192,231,450,18,,,,,,,,8,,13,60,23,22,,,,,,,,,,,86
,35,,32,,1235,3,119,281,400,1150,35,,,,,,,,21,,21,57,27,31,,,,,,,,,,,208
,35,,33,,1270,8,163,335,474,1250,25,,,,,,,,15,,42,76,34,25,,,,,,,,,,,257
,35,,34,,1035,6,146,260,336,1000,12,,,,,,,,3,,31,45,87,14,,,,,,,,,,,144
,35,,35,,814,5,130,330,409,800,33,,,,,,,,8,,16,75,23,62,,,,,,,,,,,192
,35,,36,,882,7,134,343,456,850,46,,,,,,,,9,,22,59,15,53,,,,,,,,,,,233
,35,,37,,581,4,116,268,299,550,21,,,,,,,,12,,19,47,14,2,,,,,,,,,,,184
,35,,38,,382,7,74,180,225,400,20,,,,,,,,5,,5,16,13,0,,,,,,,,,,,166
,35,,39,,464,1,153,256,289,500,21,,,,,,,,17,,28,70,28,25,,,,,,,,,,,100
,35,,40,,36,12,19,27,29,50,2,,,,,,,,1,,0,4,8,1,,,,,,,,,,,13
,35,,41,,79,9,46,72,75,100,5,,,,,,,,1,,1,17,17,6,,,,,,,,,,,28
,35,,42,,1401,9,110,210,303,1300,14,,,,,,,,9,,26,43,14,39,,,,,,,,,,,158
,35,,43,,1366,8,136,268,367,1300,22,,,,,,,,7,,27,62,26,56,,,,,,,,,,,167
,35,,44,,929,10,65,143,181,850,9,,,,,,,,19,,10,39,14,21,,,,,,,,,,,69
,35,,45,,1131,9,115,246,337,1050,28,,,,,,,,14,,17,67,19,22,,,,,,,,,,,170
,35,,46,,1038,9,103,237,303,1000,18,,,,,,,,5,,32,68,14,30,,,,,,,,,,,136
,35,,47,,1086,8,115,284,386,1050,29,,,,,,,,7,,27,71,3,38,,,,,,,,,,,211
,35,,48,,966,5,221,445,560,900,31,,,,,,,,17,,29,112,73,35,,,,,,,,,,,263
,35,,49,,927,11,105,201,269,900,19,,,,,,,,6,,16,35,2,80,,,,,,,,,,,111
,35,,50,,1189,8,121,224,286,1100,20,,,,,,,,12,,24,51,8,33,,,,,,,,,,,138
,35,,51,,609,9,70,195,225,600,7,,,,,,,,2,,6,43,7,7,,,,,,,,,,,153
,35,,52,,723,13,149,314,406,650,42,,,,,,,,9,,22,67,10,61,,,,,,,,,,,194
,35,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36,,1,,1178,5,162,325,382,1100,31,,,,,,,,,,57,,,50,,,,,,,,73,,,171
,36,,2,,983,6,117,241,310,900,37,,,,,,,,,,41,,,28,,,,,,,,29,,,175
,36,,3,,950,8,166,358,406,900,32,,,,,,,,,,63,,,54,,,,,,,,40,,,219
,36,,4,,1144,6,207,402,477,1050,39,,,,,,,,,,32,,,46,,,,,,,,68,,,292
,36,,5,,909,7,163,345,418,850,49,,,,,,,,,,40,,,54,,,,,,,,31,,,243
,36,,6,,744,11,122,207,252,700,51,,,,,,,,,,35,,,44,,,,,,,,21,,,101
,36,,7,,871,11,132,259,294,800,16,,,,,,,,,,57,,,20,,,,,,,,16,,,185
,36,,8,,932,5,150,281,328,850,20,,,,,,,,,,57,,,50,,,,,,,,33,,,168
,36,,9,,1321,5,240,416,476,1250,41,,,,,,,,,,43,,,110,,,,,,,,106,,,176
,36,,10,,801,9,100,265,332,750,22,,,,,,,,,,64,,,40,,,,,,,,26,,,179
,36,,11,,874,6,173,445,477,800,25,,,,,,,,,,115,,,29,,,,,,,,25,,,283
,36,,12,,278,4,99,155,176,250,14,,,,,,,,,,17,,,17,,,,,,,,13,,,115
,36,,13,,1405,0,288,646,732,1300,50,,,,,,,,,,175,,,175,,,,,,,,68,,,264
,36,,14,,332,3,102,219,245,350,15,,,,,,,,,,42,,,12,,,,,,,,20,,,156
,36,,15,,1240,0,267,619,705,1200,48,,,,,,,,,,92,,,74,,,,,,,,50,,,441
,36,,16,,669,1,178,284,343,600,23,,,,,,,,,,31,,,151,,,,,,,,26,,,112
,36,,17,,521,3,143,265,297,500,28,,,,,,,,,,48,,,30,,,,,,,,15,,,177
,36,,18,,1553,2,309,793,986,1500,113,,,,,,,,,,134,,,82,,,,,,,,53,,,602
,36,,19,,843,2,225,472,529,800,45,,,,,,,,,,144,,,33,,,,,,,,40,,,263
,36,,20,,1401,4,263,647,807,1350,95,,,,,,,,,,140,,,118,,,,,,,,79,,,375
,36,,21,,571,5,116,238,268,550,18,,,,,,,,,,20,,,46,,,,,,,,34,,,150
,36,,22,,731,5,145,290,343,700,35,,,,,,,,,,37,,,96,,,,,,,,28,,,147
,36,,23,,772,7,177,255,274,650,58,,,,,,,,,,11,,,4,,,,,,,,6,,,193
,36,,24,,180,2,67,108,120,200,8,,,,,,,,,,46,,,0,,,,,,,,1,,,65
,36,,25,,866,10,150,305,354,800,39,,,,,,,,,,52,,,33,,,,,,,,23,,,207
,36,,26,,1125,9,150,314,376,1050,43,,,,,,,,,,28,,,56,,,,,,,,45,,,203
,36,,27,,883,10,125,300,376,800,31,,,,,,,,,,59,,,55,,,,,,,,21,,,210
,36,,28,,764,10,131,265,313,700,20,,,,,,,,,,37,,,29,,,,,,,,43,,,184
,36,,29,,869,7,163,401,457,800,27,,,,,,,,,,104,,,27,,,,,,,,21,,,277
,36,,30,,971,3,128,304,401,900,24,,,,,,,,,,98,,,51,,,,,,,,23,,,205
,37,,9,,1160,5,229,512,659,1100,22,,,,,,,,5,,13,255,,67,,,,,,,,,,,297
,37,,10,,1111,8,201,447,530,1000,27,,,,,,,,9,,3,154,,93,,,,,,,,,,,243
,37,,11,,313,7,100,168,185,300,4,,,,,,,,8,,0,29,,1,,,,,,,,,,,142
,37,,12,,1405,2,243,600,778,1350,26,,,,,,,,6,,13,340,,31,,,,,,,,,,,362
,37,,13,,327,5,95,205,239,350,11,,,,,,,,2,,4,94,,2,,,,,,,,,,,124
,37,,14,,1118,0,284,577,705,1050,21,,,,,,,,19,,23,144,,11,,,,,,,,,,,487
,37,,15,,671,2,185,370,438,650,17,,,,,,,,26,,12,148,,3,,,,,,,,,,,229
,37,,16,,1324,3,347,683,806,1250,25,,,,,,,,5,,11,341,,22,,,,,,,,,,,401
,37,,17,,1028,4,242,554,717,950,26,,,,,,,,15,,10,125,,18,,,,,,,,,,,523
,37,,18,,1133,3,252,452,560,1000,5,,,,,,,,1,,3,124,,23,,,,,,,,,,,404
,37,,19,,447,0,135,248,275,400,8,,,,,,,,2,,1,87,,0,,,,,,,,,,,177
,37,,20,,685,1,148,322,380,650,9,,,,,,,,3,,36,126,,5,,,,,,,,,,,201
,37,,21,,1152,6,211,490,652,950,20,,,,,,,,0,,14,149,,2,,,,,,,,,,,466
,37,,22,,1550,21,291,715,905,1500,30,,,,,,,,33,,7,308,,28,,,,,,,,,,,486
,37,,23,,813,3,197,436,507,750,9,,,,,,,,6,,16,225,,19,,,,,,,,,,,232
,37,,24,,887,25,208,451,516,800,19,,,,,,,,0,,3,52,,2,,,,,,,,,,,427
,37,,25,,607,7,133,283,322,550,34,,,,,,,,1,,7,148,,6,,,,,,,,,,,126
,37,,26,,471,3,101,234,305,450,0,,,,,,,,0,,0,41,,46,,,,,,,,,,,218
,37,,27,,1203,3,168,506,692,1100,8,,,,,,,,5,,4,187,,8,,,,,,,,,,,477
,37,,33,,884,10,154,379,489,800,19,,,,,,,,0,,27,181,,49,,,,,,,,,,,210
,37,,34,,459,2,103,197,240,450,8,,,,,,,,1,,53,72,,9,,,,,,,,,,,96
,37,,35,,861,10,166,303,383,800,15,,,,,,,,6,,18,91,,7,,,,,,,,,,,243
,38,,1,,824,4,203,396,452,750,12,,,,,,,,,,47,66,,,,,,,,,,,,,327
,38,,2,,1053,3,209,484,542,950,27,,,,,,,,,,53,97,,,,,,,,,,,,,365
,38,,3,,1473,4,256,755,967,1400,51,,,,,,,,,,64,477,,,,,,,,,,,,,373
,38,,4,,881,1,185,469,552,850,23,,,,,,,,,,34,93,,,,,,,,,,,,,402
,38,,5,,1086,4,225,401,502,1050,12,,,,,,,,,,43,75,,,,,,,,,,,,,372
,38,,6,,810,6,173,409,497,750,26,,,,,,,,,,128,62,,,,,,,,,,,,,281
,38,,7,,1257,3,98,523,654,1200,17,,,,,,,,,,43,90,,,,,,,,,,,,,504
,38,,8,,756,1,192,473,546,700,13,,,,,,,,,,26,190,,,,,,,,,,,,,315
,38,,9,,888,6,191,424,498,850,23,,,,,,,,,,105,69,,,,,,,,,,,,,300
,38,,10,,703,0,151,292,340,650,3,,,,,,,,,,37,54,,,,,,,,,,,,,246
,38,,11,,386,3,94,242,274,400,11,,,,,,,,,,52,44,,,,,,,,,,,,,167
,38,,12,,1439,7,357,675,873,1400,29,,,,,,,,,,23,537,,,,,,,,,,,,,283
,38,,13,,405,3,146,244,264,400,13,,,,,,,,,,33,72,,,,,,,,,,,,,146
,38,,14,,821,1,207,368,462,800,15,,,,,,,,,,61,46,,,,,,,,,,,,,340
,38,,15,,642,3,127,338,399,600,15,,,,,,,,,,54,91,,,,,,,,,,,,,239
,38,,16,,1343,43,300,652,782,1350,20,,,,,,,,,,12,413,,,,,,,,,,,,,310
,38,,17,,269,4,61,167,185,300,7,,,,,,,,,,19,32,,,,,,,,,,,,,127
,38,,18,,390,3,103,185,223,400,4,,,,,,,,,,47,38,,,,,,,,,,,,,134
,39,,1,,1440,4,319,729,901,1400,30,,,,,,,,26,,128,259,,,,,,,,,,,,,458
,39,,2,,259,3,61,134,160,300,5,,,,,,,,3,,31,45,,,,,,,,,,,,,76
,39,,3,,419,1,145,308,340,450,9,,,,,,,,8,,35,135,,,,,,,,,,,,,153
,39,,4,,1229,3,280,575,701,1050,23,,,,,,,,2,,17,218,,,,,,,,,,,,,439
,39,,5,,78,2,40,66,68,100,1,,,,,,,,0,,10,19,,,,,,,,,,,,,38
,39,,6,,91,0,36,73,82,100,0,,,,,,,,7,,34,27,,,,,,,,,,,,,14
,39,,7,,301,3,90,184,216,300,4,,,,,,,,12,,14,88,,,,,,,,,,,,,98
,39,,8,,454,1,110,297,339,450,4,,,,,,,,8,,49,134,,,,,,,,,,,,,144
,39,,9,,419,0,140,313,339,450,17,,,,,,,,9,,111,61,,,,,,,,,,,,,140
,39,,10,,282,2,58,170,211,300,4,,,,,,,,7,,49,59,,,,,,,,,,,,,92
,39,,11,,207,28,73,148,161,250,2,,,,,,,,2,,32,10,,,,,,,,,,,,,102
,39,,12,,284,0,107,197,224,300,7,,,,,,,,1,,12,68,,,,,,,,,,,,,136
,39,,13,,113,4,39,74,78,150,1,,,,,,,,1,,2,47,,,,,,,,,,,,,27
,39,,14,,136,2,44,92,106,150,1,,,,,,,,0,,10,49,,,,,,,,,,,,,46
,39,,15,,347,0,86,246,278,350,2,,,,,,,,2,,15,190,,,,,,,,,,,,,69
,39,,16,,433,0,134,285,335,450,18,,,,,,,,3,,72,149,,,,,,,,,,,,,93
,39,,17,,248,1,93,143,168,250,3,,,,,,,,1,,10,72,,,,,,,,,,,,,82
,39,,18,,379,0,82,244,289,400,9,,,,,,,,3,,52,108,,,,,,,,,,,,,117
,39,,19,,286,0,81,183,224,300,5,,,,,,,,2,,18,72,,,,,,,,,,,,,127
,39,,20,,563,0,101,266,396,550,15,,,,,,,,5,,32,32,,,,,,,,,,,,,311
,39,,21,,213,2,85,147,153,250,1,,,,,,,,7,,25,38,,,,,,,,,,,,,82
,39,,22,,234,1,101,161,175,250,6,,,,,,,,3,,23,51,,,,,,,,,,,,,92
,39,,23,,1295,5,278,703,845,1200,20,,,,,,,,20,,68,240,,,,,,,,,,,,,497
,40,,1,,1521,0,0,0,0,1350,0,,,,,,,,0,,,0,,,,,,,,,,,,,0
,40,,2,,1424,11,195,427,522,1300,21,,,,,,,,291,,,9,,,,,,,,,,,,,199
,40,,3,,1268,7,159,283,336,1100,10,,,,,,,,138,,,8,,,,,,,,,,,,,180
,40,,4,,774,10,80,173,226,650,7,,,,,,,,96,,,10,,,,,,,,,,,,,113
,40,,5,,943,1,269,493,595,850,11,,,,,,,,230,,,1,,,,,,,,,,,,,353
,40,,6,,440,0,121,230,235,400,8,,,,,,,,78,,,4,,,,,,,,,,,,,145
,40,,7,,412,2,99,195,224,400,3,,,,,,,,67,,,13,,,,,,,,,,,,,139
