"shape","common_id","common_name","Total Voter Turnout (#)","Total Voter Turnout (%)","Number of Precincts with Invalid Ballots from 0-1%","Number of Precincts with Invalid Ballots from 1-3%","Number of Precincts with Invalid Ballots from 3-5%","Number of Precincts with Invalid Ballots > 5%","Invalid Ballots (%)","Precincts with More Ballots Than Votes (#)","Precincts with More Ballots Than Votes (%)","More Ballots Than Votes (Average)","More Ballots Than Votes (#)","Precincts with More Votes than Ballots (#)","Precincts with More Votes than Ballots (%)","More Votes than Ballots (Average)","More Votes than Ballots (#)","Average votes per minute (08:00-12:00)","Average votes per minute (12:00-17:00)","Average votes per minute (17:00-20:00)","Number of Precincts with votes per minute > 2 (08:00-12:00)","Number of Precincts with votes per minute > 2 (12:00-17:00)","Number of Precincts with votes per minute > 2 (17:00-20:00)","Number of Precincts with votes per minute > 2","Precincts Reported (#)","Precincts Reported (%)","United Opposition","United National Movement","Greens Party","Alliance of Patriots","Georgian Party","Way of Georgia","Georgian Dream"
"Precinct","17","55-17","525","60.3448",\N,\N,\N,\N,"0.9434",\N,\N,\N,"0",\N,\N,\N,"0","0.9333","0.5700","0.7500",\N,\N,\N,\N,\N,\N,"0.0000","40.7619","0.0000","0.0000","0.0000","0.0000","59.2381"
"Precinct","18","55-18","586","66.8950",\N,\N,\N,\N,"0.3401",\N,\N,\N,"0",\N,\N,\N,"0","1.0250","0.7467","0.6556",\N,\N,\N,\N,\N,\N,"0.0000","66.5529","0.0000","0.0000","0.0000","0.0000","33.4471"
"Precinct","19","55-19","220","70.5128",\N,\N,\N,\N,"1.3453",\N,\N,\N,"0",\N,\N,\N,"0","0.3667","0.2700","0.3000",\N,\N,\N,\N,\N,\N,"0.0000","40.9091","0.0000","0.0000","0.0000","0.0000","59.0909"
"Precinct","20","55-20","663","59.6223",\N,\N,\N,\N,"1.4859",\N,\N,\N,"0",\N,\N,\N,"0","1.3792","0.5900","0.9167",\N,\N,\N,\N,\N,\N,"0.0000","44.6456","0.0000","0.0000","0.0000","0.0000","55.3544"
"Precinct","21","55-21","333","71.3062",\N,\N,\N,\N,"0.8929",\N,\N,\N,"0",\N,\N,\N,"0","0.5833","0.4767","0.2944",\N,\N,\N,\N,\N,\N,"0.0000","46.2462","0.0000","0.0000","0.0000","0.0000","53.7538"
"Precinct","22","55-22","278","69.3267",\N,\N,\N,\N,"0.7143",\N,\N,\N,"0",\N,\N,\N,"0","0.6125","0.3567","0.1444",\N,\N,\N,\N,\N,\N,"0.0000","53.9568","0.0000","0.0000","0.0000","0.0000","46.0432"
"Precinct","23","55-23","58","77.3333",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.2083","0.0200","0.0111",\N,\N,\N,\N,\N,\N,"0.0000","68.9655","0.0000","0.0000","0.0000","0.0000","31.0345"
"Precinct","24","55-24","534","53.7764",\N,\N,\N,\N,"1.6575",\N,\N,\N,"0",\N,\N,\N,"0","1.0125","0.6500","0.5833",\N,\N,\N,\N,\N,\N,"0.0000","41.0112","0.0000","0.0000","0.0000","0.0000","58.9888"
"Precinct","25","55-25","79","73.8318",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.2000","0.0700","0.0556",\N,\N,\N,\N,\N,\N,"0.0000","39.2405","0.0000","0.0000","0.0000","0.0000","60.7595"
"Precinct","26","55-26","849","61.2554",\N,\N,\N,\N,"2.1889",\N,\N,\N,"0",\N,\N,\N,"0","1.7708","0.8533","1.0389",\N,\N,\N,\N,\N,\N,"0.0000","37.1025","0.0000","0.0000","0.0000","0.0000","62.8975"
"Precinct","27","55-27","756","56.9706",\N,\N,\N,\N,"2.4516",\N,\N,\N,"1",\N,\N,\N,"0","1.4583","0.7867","1.0500",\N,\N,\N,\N,\N,\N,"0.0000","31.7460","0.0000","0.0000","0.0000","0.0000","68.1217"
"Precinct","28","55-28","589","62.1964",\N,\N,\N,\N,"2.6446",\N,\N,\N,"0",\N,\N,\N,"0","0.9125","0.8167","0.7833",\N,\N,\N,\N,\N,\N,"0.0000","21.0526","0.0000","0.0000","0.0000","0.0000","78.9474"
"Precinct","29","55-29","414","60.6149",\N,\N,\N,\N,"2.3585",\N,\N,\N,"0",\N,\N,\N,"0","0.8208","0.5533","0.3389",\N,\N,\N,\N,\N,\N,"0.0000","43.9614","0.0000","0.0000","0.0000","0.0000","56.0386"
"Precinct","1","57-1","167","37.4439",\N,\N,\N,\N,"1.1834",\N,\N,\N,"0",\N,\N,\N,"0","0.4375","0.1633","0.0833",\N,\N,\N,\N,\N,\N,"30.5389","0.0000","0.0000","0.0000","0.0000","0.0000","69.4611"
"Precinct","2","57-2","526","44.5763",\N,\N,\N,\N,"1.1278",\N,\N,\N,"0",\N,\N,\N,"0","1.2667","0.5500","0.3500",\N,\N,\N,\N,\N,\N,"27.9468","0.0000","0.0000","0.0000","0.0000","0.0000","72.0532"
"Precinct","3","57-3","340","37.7778",\N,\N,\N,\N,"1.4493",\N,\N,\N,"1",\N,\N,\N,"0","0.7000","0.4233","0.2778",\N,\N,\N,\N,\N,\N,"27.6471","0.0000","0.0000","0.0000","0.0000","0.0000","72.0588"
"Precinct","4","57-4","334","38.3467",\N,\N,\N,\N,"1.7647",\N,\N,\N,"1",\N,\N,\N,"0","0.6333","0.3867","0.4000",\N,\N,\N,\N,\N,\N,"23.9521","0.0000","0.0000","0.0000","0.0000","0.0000","75.7485"
"Precinct","5","57-5","350","41.0798",\N,\N,\N,\N,"2.7778",\N,\N,\N,"1",\N,\N,\N,"0","0.8083","0.3767","0.2944",\N,\N,\N,\N,\N,\N,"38.2857","0.0000","0.0000","0.0000","0.0000","0.0000","61.4286"
"Precinct","6","57-6","292","32.1586",\N,\N,\N,\N,"1.0169",\N,\N,\N,"0",\N,\N,\N,"0","0.5625","0.3633","0.2833",\N,\N,\N,\N,\N,\N,"32.8767","0.0000","0.0000","0.0000","0.0000","0.0000","67.1233"
"Precinct","7","57-7","391","35.5455",\N,\N,\N,\N,"1.5113",\N,\N,\N,"0",\N,\N,\N,"0","0.8375","0.4500","0.3389",\N,\N,\N,\N,\N,\N,"34.5269","0.0000","0.0000","0.0000","0.0000","0.0000","65.4731"
"Precinct","8","57-8","377","30.4278",\N,\N,\N,\N,"1.5666",\N,\N,\N,"0",\N,\N,\N,"0","0.7500","0.3233","0.5889",\N,\N,\N,\N,\N,\N,"37.1353","0.0000","0.0000","0.0000","0.0000","0.0000","62.8647"
"Precinct","9","57-9","278","47.4403",\N,\N,\N,\N,"1.0676",\N,\N,\N,"0",\N,\N,\N,"0","0.6292","0.1800","0.4222",\N,\N,\N,\N,\N,\N,"36.3309","0.0000","0.0000","0.0000","0.0000","0.0000","63.6691"
"Precinct","10","57-10","143","44.2724",\N,\N,\N,\N,"1.3793",\N,\N,\N,"0",\N,\N,\N,"0","0.3208","0.0967","0.2167",\N,\N,\N,\N,\N,\N,"34.2657","0.0000","0.0000","0.0000","0.0000","0.0000","65.7343"
"Precinct","11","57-11","209","47.1783",\N,\N,\N,\N,"3.6866",\N,\N,\N,"0",\N,\N,\N,"0","0.3625","0.2167","0.3611",\N,\N,\N,\N,\N,\N,"17.7033","0.0000","0.0000","0.0000","0.0000","0.0000","82.2967"
"Precinct","12","57-12","286","49.7391",\N,\N,\N,\N,"3.7037",\N,\N,\N,"0",\N,\N,\N,"0","0.5875","0.3233","0.3278",\N,\N,\N,\N,\N,\N,"28.3217","0.0000","0.0000","0.0000","0.0000","0.0000","71.6783"
"Precinct","13","57-13","387","52.3681",\N,\N,\N,\N,"2.0253",\N,\N,\N,"0",\N,\N,\N,"0","1.0083","0.3000","0.3500",\N,\N,\N,\N,\N,\N,"28.4238","0.0000","0.0000","0.0000","0.0000","0.0000","71.5762"
"Precinct","14","57-14","184","57.1429",\N,\N,\N,\N,"2.6455",\N,\N,\N,"0",\N,\N,\N,"0","0.4458","0.1967","0.1278",\N,\N,\N,\N,\N,\N,"14.1304","0.0000","0.0000","0.0000","0.0000","0.0000","85.8696"
"Precinct","15","57-15","153","53.3101",\N,\N,\N,\N,"3.7736",\N,\N,\N,"0",\N,\N,\N,"0","0.3750","0.1933","0.0611",\N,\N,\N,\N,\N,\N,"19.6078","0.0000","0.0000","0.0000","0.0000","0.0000","80.3922"
"Precinct","16","57-16","270","54.7667",\N,\N,\N,\N,"4.2553",\N,\N,\N,"0",\N,\N,\N,"0","0.6625","0.3200","0.1500",\N,\N,\N,\N,\N,\N,"23.3333","0.0000","0.0000","0.0000","0.0000","0.0000","76.6667"
"Precinct","17","57-17","139","48.7719",\N,\N,\N,\N,"0.7143",\N,\N,\N,"0",\N,\N,\N,"0","0.3083","0.1367","0.1389",\N,\N,\N,\N,\N,\N,"32.3741","0.0000","0.0000","0.0000","0.0000","0.0000","67.6259"
"Precinct","18","57-18","456","40.9704",\N,\N,\N,\N,"2.7719",\N,\N,\N,"0",\N,\N,\N,"0","0.7625","0.5500","0.6722",\N,\N,\N,\N,\N,\N,"41.4474","0.0000","0.0000","0.0000","0.0000","0.0000","58.5526"
"Precinct","19","57-19","68","52.3077",\N,\N,\N,\N,"5.5556",\N,\N,\N,"0",\N,\N,\N,"0","0.2083","0.0267","0.0778",\N,\N,\N,\N,\N,\N,"25.0000","0.0000","0.0000","0.0000","0.0000","0.0000","75.0000"
"Precinct","20","57-20","306","47.9624",\N,\N,\N,\N,"0.6494",\N,\N,\N,"0",\N,\N,\N,"0","0.6750","0.3933","0.1556",\N,\N,\N,\N,\N,\N,"25.1634","0.0000","0.0000","0.0000","0.0000","0.0000","74.8366"
"Precinct","21","57-21","274","30.0110",\N,\N,\N,\N,"2.8369",\N,\N,\N,"0",\N,\N,\N,"0","0.6083","0.2500","0.3389",\N,\N,\N,\N,\N,\N,"54.7445","0.0000","0.0000","0.0000","0.0000","0.0000","45.2555"
"Precinct","22","57-22","173","36.7304",\N,\N,\N,\N,"5.4645",\N,\N,\N,"0",\N,\N,\N,"0","0.3458","0.1967","0.2278",\N,\N,\N,\N,\N,\N,"39.8844","0.0000","0.0000","0.0000","0.0000","0.0000","60.1156"
"Precinct","23","57-23","151","34.6330",\N,\N,\N,\N,"6.2112",\N,\N,\N,"1",\N,\N,\N,"0","0.3667","0.1233","0.2000",\N,\N,\N,\N,\N,\N,"47.0199","0.0000","0.0000","0.0000","0.0000","0.0000","52.3179"
"Precinct","24","57-24","131","54.5833",\N,\N,\N,\N,"2.9630",\N,\N,\N,"0",\N,\N,\N,"0","0.4250","0.0700","0.0667",\N,\N,\N,\N,\N,\N,"22.1374","0.0000","0.0000","0.0000","0.0000","0.0000","77.8626"
"Precinct","25","57-25","159","43.3243",\N,\N,\N,\N,"2.4540",\N,\N,\N,"0",\N,\N,\N,"0","0.4667","0.1167","0.0889",\N,\N,\N,\N,\N,\N,"49.0566","0.0000","0.0000","0.0000","0.0000","0.0000","50.9434"
"Precinct","26","57-26","160","62.9921",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.3083","0.1533","0.2222",\N,\N,\N,\N,\N,\N,"15.0000","0.0000","0.0000","0.0000","0.0000","0.0000","85.0000"
"Precinct","27","57-27","241","57.6555",\N,\N,\N,\N,"2.0325",\N,\N,\N,"0",\N,\N,\N,"0","0.6833","0.2333","0.0667",\N,\N,\N,\N,\N,\N,"20.3320","0.0000","0.0000","0.0000","0.0000","0.0000","79.6680"
"Precinct","28","57-28","47","79.6610",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.1625","0.0100","0.0278",\N,\N,\N,\N,\N,\N,"48.9362","0.0000","0.0000","0.0000","0.0000","0.0000","51.0638"
"Precinct","29","57-29","334","49.2625",\N,\N,\N,\N,"2.3392",\N,\N,\N,"0",\N,\N,\N,"0","0.7625","0.3067","0.3722",\N,\N,\N,\N,\N,\N,"33.2335","0.0000","0.0000","0.0000","0.0000","0.0000","66.7665"
"Precinct","30","57-30","90","63.8298",\N,\N,\N,\N,"1.0989",\N,\N,\N,"0",\N,\N,\N,"0","0.2917","0.0500","0.0333",\N,\N,\N,\N,\N,\N,"14.4444","0.0000","0.0000","0.0000","0.0000","0.0000","85.5556"
"Precinct","31","57-31","302","30.9426",\N,\N,\N,\N,"0.6579",\N,\N,\N,"0",\N,\N,\N,"0","0.6708","0.2967","0.3000",\N,\N,\N,\N,\N,\N,"30.7947","0.0000","0.0000","0.0000","0.0000","0.0000","69.2053"
"Precinct","32","57-32","279","29.9356",\N,\N,\N,\N,"1.0638",\N,\N,\N,"0",\N,\N,\N,"0","0.6375","0.3000","0.2167",\N,\N,\N,\N,\N,\N,"28.3154","0.0000","0.0000","0.0000","0.0000","0.0000","71.6846"
"Precinct","33","57-33","295","35.6280",\N,\N,\N,\N,"7.8125",\N,\N,\N,"0",\N,\N,\N,"0","0.6708","0.3633","0.2778",\N,\N,\N,\N,\N,\N,"16.6102","0.0000","0.0000","0.0000","0.0000","0.0000","83.3898"
"Precinct","34","57-34","208","40.5458",\N,\N,\N,\N,"1.8868",\N,\N,\N,"0",\N,\N,\N,"0","0.4333","0.2300","0.2167",\N,\N,\N,\N,\N,\N,"52.8846","0.0000","0.0000","0.0000","0.0000","0.0000","47.1154"
"Precinct","35","57-35","314","32.2051",\N,\N,\N,\N,"2.4845",\N,\N,\N,"0",\N,\N,\N,"0","0.7208","0.2967","0.3333",\N,\N,\N,\N,\N,\N,"28.6624","0.0000","0.0000","0.0000","0.0000","0.0000","71.3376"
"Precinct","36","57-36","366","36.3817",\N,\N,\N,\N,"2.4000",\N,\N,\N,"0",\N,\N,\N,"0","0.8750","0.3867","0.2722",\N,\N,\N,\N,\N,\N,"32.5137","0.0000","0.0000","0.0000","0.0000","0.0000","67.4863"
"Precinct","37","57-37","285","52.4862",\N,\N,\N,\N,"3.0612",\N,\N,\N,"0",\N,\N,\N,"0","0.5208","0.4400","0.2056",\N,\N,\N,\N,\N,\N,"32.2807","0.0000","0.0000","0.0000","0.0000","0.0000","67.7193"
"Precinct","1","61-1","597","47.9133",\N,\N,\N,\N,"2.7687",\N,\N,\N,"0",\N,\N,\N,"0","1.4042","0.5633","0.6000",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","51.0888","0.0000","0.0000","48.9112"
"Precinct","2","61-2","577","45.2194",\N,\N,\N,\N,"1.0292",\N,\N,\N,"0",\N,\N,\N,"0","1.1750","0.4833","0.8667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","46.9671","0.0000","0.0000","53.0329"
"Precinct","3","61-3","640","52.8489",\N,\N,\N,\N,"1.5385",\N,\N,\N,"0",\N,\N,\N,"0","1.2375","0.6767","0.8333",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","44.6875","0.0000","0.0000","55.3125"
"Precinct","4","61-4","576","45.6057",\N,\N,\N,\N,"3.0303",\N,\N,\N,"0",\N,\N,\N,"0","1.1625","1.0400","0.0167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","43.2292","0.0000","0.0000","56.7708"
"Precinct","5","61-5","251","58.1019",\N,\N,\N,\N,"0.7905",\N,\N,\N,"0",\N,\N,\N,"0","0.4292","0.2700","0.3833",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","49.8008","0.0000","0.0000","50.1992"
"Precinct","6","61-6","367","58.4395",\N,\N,\N,\N,"1.0782",\N,\N,\N,"0",\N,\N,\N,"0","0.6583","0.3033","0.6778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","47.6839","0.0000","0.0000","52.3161"
"Precinct","7","61-7","227","55.7740",\N,\N,\N,\N,"1.3043",\N,\N,\N,"0",\N,\N,\N,"0","0.4167","0.2433","0.3167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","21.1454","0.0000","0.0000","78.8546"
"Precinct","8","61-8","592","64.0693",\N,\N,\N,\N,"1.9868",\N,\N,\N,"0",\N,\N,\N,"0","1.2708","0.7633","0.3889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","55.5743","0.0000","0.0000","44.4257"
"Precinct","9","61-9","595","58.3333",\N,\N,\N,\N,"2.4590",\N,\N,\N,"0",\N,\N,\N,"0","1.1375","0.6100","0.8556",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","43.8655","0.0000","0.0000","56.1345"
"Precinct","10","61-10","690","53.5714",\N,\N,\N,\N,"1.4286",\N,\N,\N,"0",\N,\N,\N,"0","1.4792","0.7767","0.6222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","57.9710","0.0000","0.0000","42.0290"
"Precinct","11","61-11","493","55.3933",\N,\N,\N,\N,"1.0040",\N,\N,\N,"0",\N,\N,\N,"0","1.0375","0.5333","0.4944",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","27.9919","0.0000","0.0000","72.0081"
"Precinct","12","61-12","446","64.2651",\N,\N,\N,\N,"1.7621",\N,\N,\N,"0",\N,\N,\N,"0","0.9500","0.4833","0.4500",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","46.8610","0.0000","0.0000","53.1390"
"Precinct","13","61-13","46","83.6364",\N,\N,\N,\N,"2.1277",\N,\N,\N,"0",\N,\N,\N,"0","0.1125","0.0600","0.0111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","28.2609","0.0000","0.0000","71.7391"
"Precinct","14","61-14","251","47.7186",\N,\N,\N,\N,"1.9531",\N,\N,\N,"0",\N,\N,\N,"0","0.6667","0.2200","0.1667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","35.0598","0.0000","0.0000","64.9402"
"Precinct","15","61-15","407","45.3229",\N,\N,\N,\N,"1.6908",\N,\N,\N,"0",\N,\N,\N,"0","1.0500","0.3933","0.2444",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","54.0541","0.0000","0.0000","45.9459"
"Precinct","16","61-16","328","43.3862",\N,\N,\N,\N,"1.7964",\N,\N,\N,"0",\N,\N,\N,"0","0.6333","0.4033","0.3389",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","33.2317","0.0000","0.0000","66.7683"
"Precinct","17","61-17","315","53.2095",\N,\N,\N,\N,"1.5625",\N,\N,\N,"0",\N,\N,\N,"0","0.6958","0.3467","0.2722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","41.5873","0.0000","0.0000","58.4127"
"Precinct","18","61-18","471","53.9519",\N,\N,\N,\N,"1.4644",\N,\N,\N,"0",\N,\N,\N,"0","0.8208","0.5900","0.5778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","30.9979","0.0000","0.0000","69.0021"
"Precinct","19","61-19","239","59.7500",\N,\N,\N,\N,"2.0492",\N,\N,\N,"0",\N,\N,\N,"0","0.4667","0.3300","0.1833",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","23.8494","0.0000","0.0000","76.1506"
"Precinct","20","61-20","266","61.8605",\N,\N,\N,\N,"1.1152",\N,\N,\N,"0",\N,\N,\N,"0","0.5583","0.1800","0.4500",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","43.2331","0.0000","0.0000","56.7669"
"Precinct","21","61-21","343","67.2549",\N,\N,\N,\N,"1.1527",\N,\N,\N,"0",\N,\N,\N,"0","0.6875","0.5367","0.1167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","58.3090","0.0000","0.0000","41.6910"
"Precinct","22","61-22","326","46.5050",\N,\N,\N,\N,"0.3058",\N,\N,\N,"0",\N,\N,\N,"0","0.6875","0.2900","0.4167",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","51.8405","0.0000","0.0000","48.1595"
"Precinct","23","61-23","460","48.6772",\N,\N,\N,\N,"3.1579",\N,\N,\N,"0",\N,\N,\N,"0","0.8625","0.4867","0.6778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","43.9130","0.0000","0.0000","56.0870"
"Precinct","24","61-24","612","51.5152",\N,\N,\N,\N,"1.1309",\N,\N,\N,"0",\N,\N,\N,"0","1.0583","0.6700","0.9111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","45.5882","0.0000","0.0000","54.4118"
"Precinct","25","61-25","562","39.3833",\N,\N,\N,\N,"2.7682",\N,\N,\N,"1",\N,\N,\N,"0","1.2042","0.5900","0.6222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","36.2989","0.0000","0.0000","63.5231"
"Precinct","26","61-26","428","43.1887",\N,\N,\N,\N,"1.1547",\N,\N,\N,"0",\N,\N,\N,"0","0.7708","0.5267","0.5000",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","20.0935","0.0000","0.0000","79.9065"
"Precinct","27","61-27","518","56.2432",\N,\N,\N,\N,"1.3333",\N,\N,\N,"0",\N,\N,\N,"0","0.8750","0.6333","0.6944",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","43.2432","0.0000","0.0000","56.7568"
"Precinct","28","61-28","297","47.5200",\N,\N,\N,\N,"2.6230",\N,\N,\N,"0",\N,\N,\N,"0","0.6083","0.3633","0.2778",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","35.0168","0.0000","0.0000","64.9832"
"Precinct","29","61-29","438","50.5774",\N,\N,\N,\N,"3.7363",\N,\N,\N,"0",\N,\N,\N,"0","0.8750","0.5833","0.3889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","49.0868","0.0000","0.0000","50.9132"
"Precinct","30","61-30","251","54.3290",\N,\N,\N,\N,"1.5686",\N,\N,\N,"0",\N,\N,\N,"0","0.5083","0.3267","0.1944",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","40.2390","0.0000","0.0000","59.7610"
"Precinct","31","61-31","190","59.7484",\N,\N,\N,\N,"1.5544",\N,\N,\N,"0",\N,\N,\N,"0","0.3417","0.2967","0.1222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","34.2105","0.0000","0.0000","65.7895"
"Precinct","32","61-32","323","50.7064",\N,\N,\N,\N,"2.1212",\N,\N,\N,"0",\N,\N,\N,"0","0.6833","0.4067","0.2444",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","47.9876","0.0000","0.0000","52.0124"
"Precinct","33","61-33","290","55.4493",\N,\N,\N,\N,"3.0100",\N,\N,\N,"0",\N,\N,\N,"0","0.6708","0.2300","0.3833",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","47.2414","0.0000","0.0000","52.7586"
"Precinct","34","61-34","212","57.1429",\N,\N,\N,\N,"1.8519",\N,\N,\N,"0",\N,\N,\N,"0","0.3875","0.3000","0.1833",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","41.5094","0.0000","0.0000","58.4906"
"Precinct","35","61-35","340","49.8534",\N,\N,\N,\N,"1.7341",\N,\N,\N,"0",\N,\N,\N,"0","0.8125","0.2467","0.4278",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","55.8824","0.0000","0.0000","44.1176"
"Precinct","36","61-36","294","41.2342",\N,\N,\N,\N,"2.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.7708","0.2333","0.2500",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","44.2177","0.0000","0.0000","55.7823"
"Precinct","37","61-37","689","46.8071",\N,\N,\N,\N,"2.2695",\N,\N,\N,"0",\N,\N,\N,"0","1.3583","0.8467","0.6944",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","46.8795","0.0000","0.0000","53.1205"
"Precinct","38","61-38","393","51.9155",\N,\N,\N,\N,"2.2388",\N,\N,\N,"0",\N,\N,\N,"0","0.8375","0.3467","0.5389",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","46.8193","0.0000","0.0000","53.1807"
"Precinct","1","65-1","333","29.3134",\N,\N,\N,\N,"1.7699",\N,\N,\N,"0",\N,\N,\N,"0","0.5625","0.3600","0.5333",\N,\N,\N,\N,\N,\N,"12.6126","0.0000","0.0000","0.0000","0.0000","0.0000","87.3874"
"Precinct","2","65-2","418","33.6554",\N,\N,\N,\N,"2.5641",\N,\N,\N,"0",\N,\N,\N,"0","0.8042","0.4000","0.6444",\N,\N,\N,\N,\N,\N,"8.1340","0.0000","0.0000","0.0000","0.0000","0.0000","91.8660"
"Precinct","3","65-3","168","34.8548",\N,\N,\N,\N,"1.1765",\N,\N,\N,"0",\N,\N,\N,"0","0.4167","0.1500","0.1389",\N,\N,\N,\N,\N,\N,"9.5238","0.0000","0.0000","0.0000","0.0000","0.0000","90.4762"
"Precinct","4","65-4","382","37.0155",\N,\N,\N,\N,"2.3018",\N,\N,\N,"0",\N,\N,\N,"0","0.8875","0.4133","0.3000",\N,\N,\N,\N,\N,\N,"8.6387","0.0000","0.0000","0.0000","0.0000","0.0000","91.3613"
"Precinct","5","65-5","164","32.6693",\N,\N,\N,\N,"6.2857",\N,\N,\N,"0",\N,\N,\N,"0","0.2542","0.2733","0.1778",\N,\N,\N,\N,\N,\N,"13.4146","0.0000","0.0000","0.0000","0.0000","0.0000","86.5854"
"Precinct","6","65-6","174","35.0101",\N,\N,\N,\N,"6.4516",\N,\N,\N,"0",\N,\N,\N,"0","0.3833","0.2233","0.1500",\N,\N,\N,\N,\N,\N,"21.8391","0.0000","0.0000","0.0000","0.0000","0.0000","78.1609"
"Precinct","7","65-7","232","31.3938",\N,\N,\N,\N,"4.1322",\N,\N,\N,"0",\N,\N,\N,"0","0.4375","0.2067","0.4167",\N,\N,\N,\N,\N,\N,"20.2586","0.0000","0.0000","0.0000","0.0000","0.0000","79.7414"
"Precinct","8","65-8","219","37.0558",\N,\N,\N,\N,"1.3514",\N,\N,\N,"0",\N,\N,\N,"0","0.4292","0.2333","0.2722",\N,\N,\N,\N,\N,\N,"10.9589","0.0000","0.0000","0.0000","0.0000","0.0000","89.0411"
"Precinct","9","65-9","360","33.5196",\N,\N,\N,\N,"4.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.5625","0.5167","0.4722",\N,\N,\N,\N,\N,\N,"16.9444","0.0000","0.0000","0.0000","0.0000","0.0000","83.0556"
"Precinct","10","65-10","301","33.4816",\N,\N,\N,\N,"1.6340",\N,\N,\N,"0",\N,\N,\N,"0","0.4833","0.2500","0.6389",\N,\N,\N,\N,\N,\N,"5.9801","0.0000","0.0000","0.0000","0.0000","0.0000","94.0199"
"Precinct","11","65-11","307","40.9333",\N,\N,\N,\N,"2.5397",\N,\N,\N,"0",\N,\N,\N,"0","0.6250","0.4333","0.1944",\N,\N,\N,\N,\N,\N,"13.3550","0.0000","0.0000","0.0000","0.0000","0.0000","86.6450"
"Precinct","12","65-12","449","58.8467",\N,\N,\N,\N,"2.1786",\N,\N,\N,"0",\N,\N,\N,"0","0.7583","0.3600","0.9389",\N,\N,\N,\N,\N,\N,"5.5679","0.0000","0.0000","0.0000","0.0000","0.0000","94.4321"
"Precinct","13","65-13","435","32.2461",\N,\N,\N,\N,"2.6846",\N,\N,\N,"0",\N,\N,\N,"0","0.6917","0.5367","0.6667",\N,\N,\N,\N,\N,\N,"14.0230","0.0000","0.0000","0.0000","0.0000","0.0000","85.9770"
"Precinct","14","65-14","364","43.4368",\N,\N,\N,\N,"3.9578",\N,\N,\N,"0",\N,\N,\N,"0","0.7083","0.3000","0.6611",\N,\N,\N,\N,\N,\N,"14.0110","0.0000","0.0000","0.0000","0.0000","0.0000","85.9890"
"Precinct","15","65-15","264","44.6701",\N,\N,\N,\N,"2.9412",\N,\N,\N,"0",\N,\N,\N,"0","0.5000","0.3067","0.3333",\N,\N,\N,\N,\N,\N,"46.5909","0.0000","0.0000","0.0000","0.0000","0.0000","53.4091"
