region,district id,district name,precinct,special precinct,possible voters,special voters,votes by 12,votes by 17,ballots signed for,num ballots,invalid votes,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,3 - United Opposition,5 - United National Movement,6 - Greens Party,8 - Alliance of Patriots,14 - Georgian Party,18 - Way of Georgia,41 - Georgian Dream
,10,,89,,1248,8,166,293,362,1150,10,,,,,,,,,115,,,,,237
,10,,90,,1053,9,154,275,343,1000,9,,,,,,,,,90,,,,,244
,10,,91,,1238,8,178,352,433,1150,22,,,,,,,,,121,,,,,290
,10,,92,,1183,5,157,286,352,1100,20,,,,,,,,,91,,,,,241
,10,,93,,1164,10,154,285,352,1100,4,,,,,,,,,95,,,,,253
,10,,94,,1135,9,176,295,375,1050,17,,,,,,,,,96,,,,,262
,10,,95,,1248,5,164,305,382,1150,13,,,,,,,,,95,,,,,274
,10,,96,,1034,2,194,352,432,950,20,,,,,,,,,127,,,,,284
,10,,97,,1526,8,169,308,401,1400,8,,,,,,,,,128,,,,,265
,10,,98,,1166,5,156,285,336,1100,9,,,,,,,,,84,,,,,243
,10,,99,,1108,4,211,355,426,1050,17,,,,,,,,,106,,,,,303
,10,,100,,1302,6,211,343,426,1200,15,,,,,,,,,85,,,,,326
,10,,101,,1177,10,170,302,378,1100,8,,,,,,,,,87,,,,,281
,10,,102,,1258,5,156,263,351,1150,12,,,,,,,,,96,,,,,243
,10,,103,,1095,2,144,243,313,1000,5,,,,,,,,,73,,,,,235
,10,,104,,1017,7,148,246,336,950,13,,,,,,,,,83,,,,,240
,10,,105,,1170,5,192,324,408,1100,14,,,,,,,,,127,,,,,267
,10,,106,,1650,6,204,384,446,1500,17,,,,,,,,,106,,,,,323
,10,,107,,790,8,132,206,275,750,2,,,,,,,,,93,,,,,180
,10,,108,,1127,10,182,262,320,1050,18,,,,,,,,,41,,,,,261
,10,,109,,733,6,154,259,318,700,8,,,,,,,,,68,,,,,242
,10,,110,,0,,,,,,,,,,,,,,,,,,,,
,10,,111,,0,,,,,,,,,,,,,,,,,,,,
,17,,1,,1405,4,249,524,663,1300,18,,,,,,,,,143,,,,,502
,17,,2,,1290,4,192,422,525,1200,15,,,,,,,,,116,,,,,394
,17,,3,,891,5,140,332,426,800,17,,,,,,,,,76,,,,,333
,17,,4,,1393,5,157,397,544,1250,13,,,,,,,,,167,,,,,364
,17,,5,,1116,5,111,323,444,1000,21,,,,,,,,,144,,,,,279
,17,,6,,1144,8,192,358,474,1050,13,,,,,,,,,138,,,,,323
,17,,7,,1202,5,143,324,421,1100,9,,,,,,,,,91,,,,,321
,17,,8,,1491,2,153,324,475,1300,12,,,,,,,,,157,,,,,306
,17,,9,,1445,5,190,387,530,1300,18,,,,,,,,,156,,,,,356
,17,,10,,962,7,148,298,380,900,12,,,,,,,,,107,,,,,261
,17,,11,,941,5,109,238,365,850,21,,,,,,,,,143,,,,,201
,17,,12,,1618,19,204,389,615,1500,21,,,,,,,,,226,,,,,368
,17,,13,,1484,3,158,352,493,1350,19,,,,,,,,,173,,,,,301
,17,,44,,537,6,99,196,266,500,13,,,,,,,,,56,,,,,197
,17,,45,,958,6,103,194,276,850,4,,,,,,,,,67,,,,,205
,17,,46,,933,8,129,243,316,850,19,,,,,,,,,88,,,,,209
,20,,1,,1050,9,172,325,394,950,10,,,,,,,,,127,,,,,257
,20,,2,,991,8,147,292,372,900,7,,,,,,,,,101,,,,,264
,20,,3,,1259,8,257,397,461,1100,7,,,,,,,,,173,,,,,281
,20,,4,,1438,9,205,373,471,1300,9,,,,,,,,,185,,,,,277
,20,,5,,1250,6,206,382,477,1150,27,,,,,,,,,183,,,,,267
,20,,6,,740,11,150,251,306,650,7,,,,,,,,,90,,,,,209
,20,,7,,1431,9,220,418,550,1300,19,,,,,,,,,204,,,,,327
,20,,8,,1282,6,219,417,480,1150,12,,,,,,,,,179,,,,,289
,20,,9,,1415,11,249,440,574,1300,20,,,,,,,,,234,,,,,320
,20,,10,,1385,9,232,408,536,1250,19,,,,,,,,,203,,,,,314
,20,,11,,1206,9,203,385,491,1100,24,,,,,,,,,198,,,,,269
,20,,12,,1348,11,218,380,472,1250,16,,,,,,,,,173,,,,,283
,20,,13,,1372,10,150,284,361,1250,5,,,,,,,,,148,,,,,208
,20,,14,,1186,7,209,314,400,1100,7,,,,,,,,,161,,,,,232
,20,,15,,1304,10,168,310,407,1200,19,,,,,,,,,160,,,,,228
,20,,16,,1572,5,245,433,553,1450,12,,,,,,,,,211,,,,,330
,20,,17,,1455,10,223,396,518,1350,12,,,,,,,,,195,,,,,311
,20,,18,,1519,5,262,388,520,1350,10,,,,,,,,,212,,,,,298
,20,,19,,1433,9,247,388,477,1300,10,,,,,,,,,147,,,,,320
,20,,20,,1302,7,213,347,446,1200,11,,,,,,,,,152,,,,,283
,20,,21,,1407,6,213,375,494,1300,19,,,,,,,,,162,,,,,312
,20,,22,,1009,8,149,259,321,900,10,,,,,,,,,115,,,,,196
,20,,23,,1123,13,195,335,402,1000,13,,,,,,,,,115,,,,,274
,20,,24,,1463,6,226,382,515,1400,16,,,,,,,,,193,,,,,306
,20,,25,,1139,8,173,272,365,1050,12,,,,,,,,,111,,,,,242
,20,,26,,1099,9,194,294,376,1000,9,,,,,,,,,145,,,,,221
,20,,27,,1111,9,152,264,342,1000,10,,,,,,,,,105,,,,,226
,20,,28,,1216,7,214,345,422,1050,9,,,,,,,,,154,,,,,259
,20,,29,,1208,11,201,330,405,1100,10,,,,,,,,,156,,,,,239
,20,,30,,1373,10,220,340,446,1250,16,,,,,,,,,129,,,,,301
,20,,31,,1057,7,186,296,386,1000,17,,,,,,,,,139,,,,,230
,20,,32,,1351,10,245,359,459,1250,15,,,,,,,,,186,,,,,258
,20,,33,,1496,11,276,403,509,1350,15,,,,,,,,,156,,,,,338
,20,,34,,1227,8,175,272,359,1100,7,,,,,,,,,146,,,,,206
,20,,35,,1305,9,185,301,389,1200,20,,,,,,,,,129,,,,,240
,20,,36,,1343,8,244,389,499,1200,11,,,,,,,,,116,,,,,372
,20,,37,,973,15,172,258,344,900,14,,,,,,,,,121,,,,,209
,20,,38,,919,10,207,307,372,849,10,,,,,,,,,87,,,,,275
,20,,39,,1392,11,226,364,465,1250,16,,,,,,,,,136,,,,,313
,20,,40,,1293,7,237,409,503,1150,24,,,,,,,,,142,,,,,337
,20,,41,,1344,8,230,397,490,1250,13,,,,,,,,,130,,,,,347
,20,,42,,1268,5,222,356,457,1150,10,,,,,,,,,153,,,,,294
,20,,43,,1079,8,160,263,358,950,9,,,,,,,,,122,,,,,227
,20,,44,,861,9,175,289,346,800,8,,,,,,,,,126,,,,,212
,20,,45,,1204,10,160,245,314,1050,9,,,,,,,,,129,,,,,176
,20,,46,,1314,6,220,352,464,1200,15,,,,,,,,,160,,,,,286
,20,,47,,1268,7,174,296,365,1150,3,,,,,,,,,106,,,,,256
,20,,48,,1470,9,231,366,436,1350,15,,,,,,,,,156,,,,,265
,20,,49,,1144,9,186,301,379,1050,9,,,,,,,,,127,,,,,243
,20,,50,,1374,11,212,327,395,1250,15,,,,,,,,,130,,,,,250
,20,,51,,1223,5,251,390,497,1100,10,,,,,,,,,208,,,,,279
,20,,52,,1192,11,188,313,390,1050,11,,,,,,,,,107,,,,,272
,20,,53,,1229,9,175,300,380,1100,9,,,,,,,,,137,,,,,234
,20,,54,,1326,10,222,324,440,1200,15,,,,,,,,,164,,,,,261
,20,,55,,1443,7,220,374,465,1300,20,,,,,,,,,145,,,,,300
,20,,56,,1344,7,210,338,438,1250,11,,,,,,,,,109,,,,,318
,20,,57,,867,9,158,255,305,750,13,,,,,,,,,82,,,,,210
,20,,58,,1247,12,202,348,452,1150,13,,,,,,,,,191,,,,,248
,20,,59,,1383,8,268,412,494,1250,8,,,,,,,,,228,,,,,258
,20,,60,,1032,10,175,259,346,900,8,,,,,,,,,124,,,,,214
,20,,61,,1318,9,238,366,441,1200,14,,,,,,,,,181,,,,,246
,20,,62,,1201,11,180,302,371,1100,12,,,,,,,,,171,,,,,187
,20,,63,,1323,5,180,320,426,1200,17,,,,,,,,,163,,,,,246
,20,,64,,1125,7,170,249,345,1050,5,,,,,,,,,154,,,,,186
,20,,65,,1435,7,209,328,465,1350,15,,,,,,,,,185,,,,,264
,20,,66,,1415,10,205,350,439,1300,11,,,,,,,,,137,,,,,291
,20,,67,,1262,11,166,263,353,1150,14,,,,,,,,,96,,,,,243
,20,,68,,1184,6,189,314,403,1050,12,,,,,,,,,132,,,,,259
,20,,69,,1346,9,207,352,438,1200,13,,,,,,,,,165,,,,,260
,20,,70,,1288,11,163,280,350,1150,6,,,,,,,,,110,,,,,234
,20,,71,,994,7,198,317,394,900,14,,,,,,,,,165,,,,,215
,20,,72,,1236,10,195,320,417,1100,12,,,,,,,,,171,,,,,234
,20,,73,,1171,10,172,293,373,1050,8,,,,,,,,,115,,,,,250
,20,,74,,1028,7,149,240,319,950,9,,,,,,,,,100,,,,,209
,20,,75,,1398,5,206,378,475,1250,17,,,,,,,,,101,,,,,357
,20,,76,,1367,8,228,383,503,1250,10,,,,,,,,,141,,,,,352
,20,,77,,1328,8,185,323,412,1200,11,,,,,,,,,102,,,,,299
,20,,78,,1281,8,231,393,462,1150,12,,,,,,,,,126,,,,,324
,20,,79,,1290,10,177,316,430,1150,18,,,,,,,,,107,,,,,305
,20,,80,,811,10,127,242,292,700,11,,,,,,,,,94,,,,,187
,20,,81,,1288,8,188,357,462,750,13,,,,,,,,,95,,,,,351
,20,,82,,770,9,137,242,301,700,11,,,,,,,,,84,,,,,206
,20,,83,,1326,7,237,406,493,1200,16,,,,,,,,,147,,,,,330
,20,,84,,1012,5,164,299,387,900,8,,,,,,,,,113,,,,,266
,27,,1,,1397,5,316,620,796,1300,22,,,,,,,,,,340,,,,434
,27,,2,,1421,5,218,370,531,1300,4,,,,,,,,,,188,,,,339
,27,,3,,765,9,152,251,333,700,9,,,,,,,,,,115,,,,209
,27,,4,,674,5,131,215,286,600,1,,,,,,,,,,76,,,,209
,27,,5,,1280,3,300,554,727,1200,11,,,,,,,,,,311,,,,405
,27,,6,,1400,2,280,508,626,1300,10,,,,,,,,,,170,,,,446
,32,,1,,1392,6,234,422,616,1300,25,,,,,,,,,,,,169,,418
,32,,2,,1293,7,249,435,570,1200,23,,,,,,,,,,,,197,,350
,32,,3,,1285,5,177,381,495,1200,16,,,,,,,,,,,,121,,358
,32,,4,,1513,6,230,418,587,1400,11,,,,,,,,,,,,276,,300
,32,,5,,1495,7,180,401,543,1400,16,,,,,,,,,,,,196,,331
,32,,6,,1349,9,188,412,514,1250,16,,,,,,,,,,,,147,,351
,32,,7,,1104,8,186,379,505,1050,26,,,,,,,,,,,,146,,333
,32,,8,,1056,9,148,312,462,1000,17,,,,,,,,,,,,131,,314
,32,,9,,1495,7,233,480,632,1400,16,,,,,,,,,,,,253,,356
,32,,10,,1319,7,165,395,558,1250,22,,,,,,,,,,,,185,,351
,32,,11,,1240,5,199,384,516,1150,19,,,,,,,,,,,,199,,298
,32,,12,,1295,9,220,481,614,1250,17,,,,,,,,,,,,189,,408
,32,,13,,1166,6,175,387,516,1100,11,,,,,,,,,,,,154,,351
,32,,14,,1006,8,153,287,406,950,11,,,,,,,,,,,,138,,257
,32,,15,,1288,9,200,366,492,1200,19,,,,,,,,,,,,158,,315
,32,,16,,1241,9,187,342,452,1150,14,,,,,,,,,,,,150,,288
,32,,17,,1446,9,190,365,485,1350,12,,,,,,,,,,,,195,,277
,32,,18,,960,8,142,247,335,900,16,,,,,,,,,,,,148,,171
,32,,19,,1460,7,249,461,652,1350,25,,,,,,,,,,,,220,,407
,32,,20,,1333,7,214,387,487,1250,10,,,,,,,,,,,,187,,290
,32,,21,,1489,10,253,461,590,1400,13,,,,,,,,,,,,256,,321
,32,,22,,1244,9,164,319,385,1150,10,,,,,,,,,,,,209,,165
,32,,23,,1186,6,170,289,425,1100,20,,,,,,,,,,,,204,,201
,32,,80,,1165,7,143,322,447,1100,12,,,,,,,,,,,,151,,284
,32,,81,,1335,6,166,328,441,1250,12,,,,,,,,,,,,139,,289
,32,,82,,1347,4,241,508,648,1300,22,,,,,,,,,,,,237,,386
,32,,83,,1379,9,166,340,463,1300,12,,,,,,,,,,,,180,,271
,32,,84,,1241,9,195,376,493,1150,9,,,,,,,,,,,,243,,241
,32,,85,,1497,6,183,357,518,1450,11,,,,,,,,,,,,185,,322
,32,,95,,1193,9,183,424,536,1150,26,,,,,,,,,,,,188,,322
,32,,96,,991,7,163,301,386,950,18,,,,,,,,,,,,193,,175
,32,,101,,672,4,182,341,441,650,12,,,,,,,,,,,,176,,253
,60,,1,,1432,6,320,532,685,1350,12,,,,,,,,,,,286,,,387
,60,,2,,1249,8,326,510,607,1150,17,,,,,,,,,,,196,,,394
,60,,3,,1094,7,268,451,544,1050,23,,,,,,,,,,,241,,,278
,60,,4,,1321,3,354,571,701,1250,33,,,,,,,,,,,303,,,364
,60,,5,,1059,5,180,443,517,1000,6,,,,,,,,,,,210,,,300
,60,,6,,1241,6,316,512,699,1150,17,,,,,,,,,,,269,,,413
,60,,7,,1401,7,317,544,649,1300,17,,,,,,,,,,,258,,,368
,60,,8,,1396,2,340,589,752,1300,29,,,,,,,,,,,318,,,405
,60,,9,,1109,4,209,426,560,1050,15,,,,,,,,,,,215,,,330
,60,,10,,756,2,199,316,438,700,15,,,,,,,,,,,177,,,246
,60,,55,,1126,7,317,474,535,1050,20,,,,,,,,,,,198,,,317
,60,,56,,1174,5,312,502,578,1100,21,,,,,,,,,,,222,,,335
,60,,57,,839,0,275,399,468,800,13,,,,,,,,,,,183,,,272
,70,,1,,1398,8,233,376,475,1300,15,,,,,,,,,,,129,,,331
,70,,2,,856,7,162,273,348,800,10,,,,,,,,,,,76,,,262
,70,,3,,1139,10,190,300,403,1100,7,,,,,,,,,,,111,,,285
,70,,4,,1099,7,179,319,386,1050,13,,,,,,,,,,,120,,,253
,70,,5,,1554,4,274,449,588,1450,12,,,,,,,,,,,150,,,426
,70,,7,,1354,6,234,343,454,1250,7,,,,,,,,,,,110,,,337
,70,,8,,1505,8,253,460,600,1400,11,,,,,,,,,,,191,,,398
,70,,9,,1535,9,292,469,580,1450,8,,,,,,,,,,,104,,,468
,70,,10,,1543,6,190,322,402,1450,7,,,,,,,,,,,104,,,291
,70,,11,,1412,7,220,163,483,1350,11,,,,,,,,,,,132,,,340
,70,,12,,1510,6,207,349,446,1400,9,,,,,,,,,,,99,,,338
,70,,13,,1099,13,192,325,421,1050,11,,,,,,,,,,,100,,,310
,70,,14,,1560,8,181,336,476,1450,14,,,,,,,,,,,154,,,308
,70,,15,,1303,6,161,256,305,1200,14,,,,,,,,,,,95,,,196
,70,,16,,1584,4,177,325,419,1500,13,,,,,,,,,,,96,,,310
,70,,17,,810,9,110,174,241,750,11,,,,,,,,,,,38,,,192
,70,,18,,1700,7,224,393,509,1500,10,,,,,,,,,,,162,,,337
,70,,19,,1562,4,221,382,465,1450,14,,,,,,,,,,,145,,,306
,70,,20,,1208,5,159,259,325,1100,20,,,,,,,,,,,86,,,218
,70,,21,,1486,5,121,204,276,1400,6,,,,,,,,,,,72,,,198
,70,,22,,488,9,85,149,175,500,1,,,,,,,,,,,40,,,134
,70,,23,,1294,8,193,367,466,1250,8,,,,,,,,,,,159,,,299
,70,,24,,1197,12,168,295,369,1100,10,,,,,,,,,,,118,,,241
,70,,25,,560,8,123,186,238,550,18,,,,,,,,,,,43,,,177
,70,,26,,1152,8,129,243,296,1100,9,,,,,,,,,,,72,,,215
,70,,27,,1176,10,210,321,394,1100,13,,,,,,,,,,,82,,,299
,70,,28,,1518,3,196,366,488,1450,13,,,,,,,,,,,131,,,344
,70,,29,,1308,7,196,283,382,1250,9,,,,,,,,,,,112,,,261
,70,,30,,1382,7,186,350,477,1300,11,,,,,,,,,,,128,,,338
,70,,31,,1213,3,232,356,432,1150,7,,,,,,,,,,,156,,,269
,70,,33,,892,8,138,215,271,850,11,,,,,,,,,,,83,,,177
,70,,34,,1295,5,127,206,258,1250,10,,,,,,,,,,,55,,,193
,79,,1,,1327,8,160,297,373,1250,15,,,,,,,,,69,,,,,289
,79,,2,,1295,9,140,266,356,1200,9,,,,,,,,,77,,,,,270
,79,,3,,1462,6,105,215,272,1400,8,,,,,,,,,73,,,,,191
,79,,4,,1423,11,96,221,293,1350,6,,,,,,,,,104,,,,,183
,79,,6,,1445,12,157,363,449,1350,14,,,,,,,,,82,,,,,353
,79,,7,,1098,9,132,273,382,1050,11,,,,,,,,,68,,,,,303
,79,,8,,1140,9,124,261,340,1100,20,,,,,,,,,61,,,,,259
,79,,9,,1283,11,140,270,353,1200,15,,,,,,,,,56,,,,,282
,79,,10,,1525,7,163,321,418,1450,9,,,,,,,,,93,,,,,316
,79,,11,,1427,9,160,286,397,1350,16,,,,,,,,,87,,,,,294
,79,,12,,1278,8,137,282,328,1200,15,,,,,,,,,64,,,,,249
,79,,13,,1436,6,122,288,387,1350,15,,,,,,,,,69,,,,,302
,79,,14,,1433,9,175,335,451,1350,8,,,,,,,,,81,,,,,362
,79,,15,,1467,8,130,277,343,1400,7,,,,,,,,,70,,,,,266
,79,,16,,1518,9,191,365,485,1450,15,,,,,,,,,106,,,,,364
,79,,17,,1395,8,144,258,346,1350,8,,,,,,,,,88,,,,,250
,79,,18,,1478,7,195,325,439,1400,25,,,,,,,,,74,,,,,340
,79,,19,,1413,8,124,253,355,1350,14,,,,,,,,,98,,,,,243
,79,,20,,1499,9,85,157,238,1400,9,,,,,,,,,56,,,,,173
,79,,21,,1475,10,113,216,318,1400,7,,,,,,,,,84,,,,,227
,79,,22,,1234,5,161,265,337,1150,7,,,,,,,,,78,,,,,252
,79,,23,,1340,9,130,245,314,1300,9,,,,,,,,,70,,,,,235
,79,,24,,1451,5,165,304,376,1350,17,,,,,,,,,116,,,,,243
,79,,25,,1457,10,151,241,308,1400,13,,,,,,,,,86,,,,,208
,79,,26,,1468,7,125,248,331,1400,10,,,,,,,,,96,,,,,225
,79,,27,,1493,8,159,268,371,1400,5,,,,,,,,,75,,,,,291
,79,,28,,1241,10,168,297,394,1150,12,,,,,,,,,75,,,,,306
,79,,29,,1364,11,123,239,336,1300,11,,,,,,,,,62,,,,,263
,79,,30,,1455,12,160,266,342,1350,11,,,,,,,,,59,,,,,271
,79,,31,,1493,10,148,267,343,1400,13,,,,,,,,,61,,,,,269
,79,,32,,1410,7,155,263,374,1300,6,,,,,,,,,115,,,,,253
,79,,33,,1470,5,118,239,339,1400,23,,,,,,,,,77,,,,,238
,79,,34,,1447,7,135,256,334,1350,6,,,,,,,,,62,,,,,266
,79,,35,,1462,7,143,259,343,1350,12,,,,,,,,,104,,,,,227
,79,,36,,1373,11,140,265,342,1300,4,,,,,,,,,97,,,,,241
,79,,37,,1329,8,202,319,399,1250,10,,,,,,,,,65,,,,,324
,79,,38,,1344,13,148,296,390,1300,5,,,,,,,,,49,,,,,336
,79,,39,,1420,10,190,303,387,1350,20,,,,,,,,,56,,,,,311
,79,,40,,1401,6,180,315,427,1350,19,,,,,,,,,96,,,,,312
,79,,41,,1193,8,121,220,293,1150,13,,,,,,,,,63,,,,,217
,79,,42,,1351,9,190,309,393,1300,13,,,,,,,,,103,,,,,277
,79,,43,,1159,4,115,237,288,1100,14,,,,,,,,,113,,,,,161
,79,,44,,1501,11,156,273,363,1400,12,,,,,,,,,65,,,,,286
,79,,45,,1364,8,149,312,397,1300,16,,,,,,,,,84,,,,,296
,79,,46,,1397,6,95,208,286,1350,6,,,,,,,,,54,,,,,226
,79,,47,,1191,9,80,156,207,1150,3,,,,,,,,,33,,,,,170
,79,,48,,1437,5,84,177,242,1350,6,,,,,,,,,47,,,,,189
,79,,49,,1348,11,140,280,377,1300,13,,,,,,,,,61,,,,,303
,79,,50,,1548,5,180,304,406,1450,6,,,,,,,,,65,,,,,335
,79,,51,,1380,8,117,247,314,1300,11,,,,,,,,,65,,,,,238
,79,,52,,1371,6,143,303,376,1300,17,,,,,,,,,61,,,,,298
,79,,53,,1263,11,140,302,362,1200,10,,,,,,,,,67,,,,,285
,79,,54,,1375,7,165,303,410,1300,19,,,,,,,,,103,,,,,288
,79,,55,,936,9,157,228,273,900,12,,,,,,,,,84,,,,,177
,79,,56,,1436,8,152,283,367,1350,21,,,,,,,,,81,,,,,265
,79,,57,,1427,5,164,290,390,1350,17,,,,,,,,,106,,,,,267
,79,,58,,1389,10,182,288,347,1300,4,,,,,,,,,64,,,,,279
,79,,59,,1319,6,139,255,328,1250,13,,,,,,,,,104,,,,,211
,79,,60,,1399,8,180,342,443,1350,13,,,,,,,,,77,,,,,353
,79,,61,,1212,6,105,203,267,1150,12,,,,,,,,,79,,,,,176
,79,,62,,1317,12,117,223,279,1250,8,,,,,,,,,85,,,,,186
,79,,63,,1446,6,137,266,346,1350,13,,,,,,,,,70,,,,,263
,79,,64,,1469,11,141,246,329,1400,12,,,,,,,,,76,,,,,241
,79,,65,,1495,10,162,346,454,1400,14,,,,,,,,,117,,,,,323
,79,,66,,1115,12,119,227,300,1050,10,,,,,,,,,76,,,,,214
,79,,67,,1417,11,135,198,272,1300,9,,,,,,,,,81,,,,,182
,79,,68,,1422,12,167,336,428,1350,18,,,,,,,,,90,,,,,319
,79,,69,,943,12,125,196,231,900,3,,,,,,,,,34,,,,,194
,79,,70,,742,9,84,169,215,700,5,,,,,,,,,53,,,,,157
,79,,71,,1447,6,121,250,354,1350,17,,,,,,,,,77,,,,,260
,79,,72,,1444,9,103,220,271,1350,11,,,,,,,,,42,,,,,218
,79,,73,,1431,10,166,280,378,1350,8,,,,,,,,,58,,,,,312
,79,,75,,995,9,145,225,277,950,9,,,,,,,,,36,,,,,232
,79,,76,,1532,10,143,275,386,1450,12,,,,,,,,,72,,,,,302
,79,,77,,1043,56,146,228,277,1050,24,,,,,,,,,52,,,,,201
,79,,78,,1013,7,72,193,281,950,9,,,,,,,,,52,,,,,220
,79,,79,,1275,11,168,272,364,1250,7,,,,,,,,,37,,,,,320
,79,,81,,846,5,57,103,191,800,2,,,,,,,,,43,,,,,146
,79,,82,,663,8,83,171,222,600,7,,,,,,,,,43,,,,,172
,79,,83,,1126,29,133,259,338,1100,19,,,,,,,,,62,,,,,257
,79,,84,,948,9,86,179,225,900,5,,,,,,,,,53,,,,,167
,79,,85,,1254,44,123,253,339,1250,12,,,,,,,,,60,,,,,267
,79,,86,,822,5,99,202,250,800,6,,,,,,,,,36,,,,,208
,79,,87,,1467,6,175,262,352,1400,9,,,,,,,,,98,,,,,245
,79,,88,,1241,7,141,250,311,1200,2,,,,,,,,,48,,,,,260
,79,,89,,1319,6,140,260,349,1300,7,,,,,,,,,62,,,,,280
,79,,90,,1202,4,106,225,288,1100,6,,,,,,,,,66,,,,,216
,79,,91,,1488,6,150,286,400,1450,5,,,,,,,,,75,,,,,320
,79,,92,,1492,4,222,400,519,1450,14,,,,,,,,,74,,,,,430
,79,,93,,885,7,99,169,263,850,6,,,,,,,,,36,,,,,221
,79,,94,,1237,7,180,290,411,1200,14,,,,,,,,,102,,,,,295
,79,,95,,1251,4,153,347,452,1200,11,,,,,,,,,83,,,,,358
,79,,96,,1510,1,162,266,363,1400,9,,,,,,,,,79,,,,,275
,79,,97,,1471,4,147,300,393,1400,20,,,,,,,,,56,,,,,317
,79,,98,,1266,8,130,266,350,1200,5,,,,,,,,,60,,,,,285
,79,,99,,1262,3,159,280,360,1200,4,,,,,,,,,64,,,,,292
,79,,100,,840,6,159,234,304,800,6,,,,,,,,,39,,,,,259
,79,,101,,528,21,67,115,144,500,3,,,,,,,,,44,,,,,97
,79,,102,,1248,6,145,209,260,1200,4,,,,,,,,,122,,,,,133
,79,,103,,1558,10,203,327,426,1500,8,,,,,,,,,140,,,,,278
,79,,104,,1454,7,173,310,393,1350,13,,,,,,,,,83,,,,,297
