region,district,distr,prec,prec name,nothing,avg age,# > 99,85-99,# < 85,# no wdabceli,total voters,# of duplicates
,,79,44,79-44,,44.5070422535,0,11,1480,0,1491,3
,,79,45,79-45,,45.4877365102,0,32,1395,0,1427,3
,,79,46,79-46,,45.7248563218,1,21,1370,0,1392,4
,,79,47,79-47,,43.8574023615,0,11,1090,0,1101,5
,,79,48,79-48,,46.4512820513,0,31,1334,0,1365,0
,,79,49,79-49,,47.800608828,1,33,1280,0,1314,3
,,79,50,79-50,,42.9343936382,0,20,1489,0,1509,10
,,79,51,79-51,,47.3305970149,0,36,1304,0,1340,1
,,79,52,79-52,,47.7915789474,0,37,1388,0,1425,1
,,79,53,79-53,,47.1230068337,1,16,1300,0,1317,1
,,79,54,79-54,,46.8523391813,2,15,1351,0,1368,4
,,79,55,79-55,,45.5187110187,1,12,949,0,962,1
,,79,56,79-56,,48.0307076101,0,30,1468,0,1498,3
,,79,57,79-57,,44.7263888889,0,12,1428,0,1440,2
,,79,58,79-58,,43.3703433163,0,12,1357,0,1369,7
,,79,59,79-59,,45.3939622642,0,19,1306,0,1325,2
,,79,60,79-60,,45.2030129125,1,6,1387,0,1394,3
,,79,61,79-61,,42.7848309975,1,10,1202,0,1213,1
,,79,62,79-62,,46.6360239163,0,22,1316,0,1338,0
,,79,63,79-63,,46.6112582781,0,29,1481,0,1510,0
,,79,64,79-64,,46.1001362398,0,13,1455,0,1468,0
,,79,65,79-65,,45.5577822311,0,18,1479,0,1497,2
,,79,66,79-66,,47.5269097222,1,23,1128,0,1152,5
,,79,67,79-67,,44.0370111732,0,10,1422,0,1432,3
,,79,68,79-68,,44.5911949686,1,5,1425,0,1431,2
,,79,69,79-69,,43.0588235294,1,11,940,0,952,0
,,79,70,79-70,,48.4749373434,0,32,766,0,798,0
,,79,71,79-71,,46.4263408011,0,26,1447,0,1473,1
,,79,72,79-72,,44.6413333333,1,18,1481,0,1500,3
,,79,73,79-73,,45.4293552812,2,14,1442,0,1458,2
,,79,74,79-74,,34.1884253028,0,8,735,0,743,0
,,79,75,79-75,,43.6719636776,1,10,870,0,881,1
,,79,76,79-76,,43.123015873,0,17,1495,0,1512,4
,,79,77,79-77,,43.7754065041,0,6,978,0,984,4
,,79,78,79-78,,43.5544840887,1,12,1024,0,1037,0
,,79,79,79-79,,43.191011236,0,11,1235,0,1246,1
,,79,80,79-80,,35.9495472186,0,4,769,0,773,1
,,79,81,79-81,,45.8062755798,0,9,724,0,733,0
,,79,82,79-82,,43.7278382582,0,6,637,0,643,0
,,79,83,79-83,,44.4773462783,0,14,1222,0,1236,3
,,79,84,79-84,,45.3370411568,0,13,886,0,899,1
,,79,85,79-85,,42.1706244503,0,12,1125,0,1137,2
,,79,86,79-86,,41.9769526248,0,4,777,0,781,1
,,79,87,79-87,,40.5104091888,0,5,1388,0,1393,0
,,79,88,79-88,,42.5058333333,0,5,1195,0,1200,2
,,79,89,79-89,,42.7764518695,0,10,1247,0,1257,2
,,79,90,79-90,,41.6778471139,1,6,1275,0,1282,4
,,79,91,79-91,,43.6152356359,0,11,1538,0,1549,6
,,79,92,79-92,,41.9071856287,0,3,1333,0,1336,3
,,79,93,79-93,,40.0354285714,0,7,868,0,875,1
,,79,94,79-94,,41.5910652921,0,3,1161,0,1164,2
,,79,95,79-95,,42.4439617724,0,11,1140,0,1151,3
,,79,96,79-96,,42.8121212121,1,9,1475,0,1485,2
,,79,97,79-97,,45.3347079038,0,19,1436,0,1455,6
,,79,98,79-98,,46.0041356493,0,11,1198,0,1209,1
,,79,99,79-99,,42.2801387684,0,7,1146,0,1153,3
,,80,1,80-1,,43.1377744133,0,11,1310,0,1321,4
,,80,2,80-2,,43.5988023952,0,13,822,0,835,1
,,80,3,80-3,,45.4653465347,0,3,300,0,303,1
,,80,4,80-4,,44.0964360587,0,9,468,0,477,0
,,80,5,80-5,,45.4134275618,0,7,276,0,283,0
,,80,6,80-6,,44.0048780488,1,4,405,0,410,0
,,80,7,80-7,,44.926035503,0,4,334,0,338,0
,,80,8,80-8,,43.3242320819,0,3,290,0,293,3
,,80,9,80-9,,43.1136363636,0,5,303,0,308,4
,,80,10,80-10,,43.8174603175,1,5,624,0,630,3
,,80,11,80-11,,44.9098591549,1,3,351,0,355,2
,,80,12,80-12,,44.3990147783,0,6,400,0,406,2
,,80,13,80-13,,45.0920770878,0,6,461,0,467,0
,,80,14,80-14,,43.9708588957,2,5,645,0,652,0
,,80,15,80-15,,47.0432525952,1,14,563,0,578,0
,,80,16,80-16,,44.35667107,0,7,750,0,757,1
,,80,17,80-17,,44.2894248609,0,4,535,0,539,2
,,80,18,80-18,,45.4709821429,2,23,871,0,896,2
,,80,19,80-19,,44.6440677966,0,4,173,0,177,0
,,80,20,80-20,,45.5722891566,0,5,493,0,498,0
,,80,21,80-21,,43.652014652,0,5,268,0,273,0
,,80,22,80-22,,44.6177606178,0,7,511,0,518,0
,,80,23,80-23,,45.0675990676,0,10,419,0,429,0
,,80,24,80-24,,44.7827868852,0,8,236,0,244,0
,,80,25,80-25,,44.2452830189,1,7,522,0,530,4
,,80,26,80-26,,46.8044692737,0,15,522,0,537,4
,,80,27,80-27,,45.0517857143,0,11,549,0,560,4
,,80,28,80-28,,43.6227390181,0,8,379,0,387,3
,,80,29,80-29,,43.7781456954,0,14,892,0,906,5
,,80,30,80-30,,43.8080495356,0,5,318,0,323,2
,,80,31,80-31,,43.6454720617,0,13,506,0,519,5
,,81,1,81-1,,44.4010416667,1,19,748,0,768,0
,,81,2,81-2,,45.9368231047,0,15,1093,0,1108,0
,,81,3,81-3,,45.358974359,0,27,1026,0,1053,2
,,81,4,81-4,,46.3951923077,0,17,1023,0,1040,0
,,81,5,81-5,,45.3339115351,0,18,1135,0,1153,0
,,81,6,81-6,,47.2053824363,0,25,681,0,706,0
,,81,7,81-7,,46.8848337388,1,16,1216,0,1233,2
,,81,8,81-8,,44.3242909988,0,9,802,0,811,1
,,81,9,81-9,,44.9409509202,0,22,1282,0,1304,3
,,81,10,81-10,,44.0301724138,1,24,1367,0,1392,0
,,81,11,81-11,,41.6950294861,0,12,1175,0,1187,1
,,81,12,81-12,,42.2812291249,1,8,1488,0,1497,7
,,81,13,81-13,,44.5339506173,0,8,964,0,972,0
,,81,14,81-14,,45.4422468354,0,25,1239,0,1264,2
,,81,15,81-15,,42.5650485437,0,7,1538,0,1545,5
,,81,16,81-16,,41.7003257329,0,3,304,0,307,2
,,81,17,81-17,,41.6778370145,2,10,1301,0,1313,10
,,81,18,81-18,,43.316091954,0,4,692,0,696,1
,,81,19,81-19,,45.6643939394,0,19,1301,0,1320,2
,,81,20,81-20,,45.5677590788,2,7,1120,0,1129,3
,,81,21,81-21,,42.2570332481,0,18,1546,0,1564,3
,,81,22,81-22,,47.2948504983,0,10,1194,0,1204,2
,,81,23,81-23,,44.8976848394,0,14,1325,0,1339,2
,,81,24,81-24,,46.8324723247,2,25,1328,0,1355,2
,,81,25,81-25,,45.2388268156,1,5,710,0,716,0
,,81,26,81-26,,43.4061674009,0,5,1130,0,1135,5
,,81,27,81-27,,43.2424242424,0,13,1538,0,1551,1
,,81,28,81-28,,44.8395522388,0,1,535,0,536,0
,,81,29,81-29,,44.6357947434,0,28,1570,0,1598,5
,,81,30,81-30,,44.3784340659,1,10,1445,0,1456,2
,,81,31,81-31,,43.9,1,7,972,0,980,2
,,81,32,81-32,,44.2240829346,0,10,1244,0,1254,3
,,81,33,81-33,,44.2559171598,0,3,673,0,676,0
,,81,34,81-34,,46.0797598628,0,20,1146,0,1166,1
,,81,35,81-35,,44.696905016,1,9,927,0,937,3
,,81,36,81-36,,45.2109500805,1,20,1221,0,1242,1
,,81,37,81-37,,44.6388888889,0,6,210,0,216,0
,,81,38,81-38,,45.363559322,0,12,1168,0,1180,4
,,81,39,81-39,,44.9382716049,0,6,642,0,648,3
,,81,40,81-40,,45.140651801,0,2,581,0,583,3
,,81,41,81-41,,44.0210526316,1,11,1318,0,1330,4
,,81,42,81-42,,42.3728414443,0,6,1268,0,1274,1
,,81,43,81-43,,44.1803499327,0,19,1467,0,1486,2
,,81,44,81-44,,42.9980481457,0,13,1524,0,1537,6
,,81,45,81-45,,45.8015665796,1,12,753,0,766,1
,,81,46,81-46,,44.7033248082,0,18,1546,0,1564,1
,,81,47,81-47,,44.2602979842,0,10,1131,0,1141,3
,,81,48,81-48,,45.1572580645,0,17,1223,0,1240,1
,,81,49,81-49,,45.1113716295,0,8,845,0,853,1
,,81,50,81-50,,42.9226618705,0,7,1105,0,1112,1
,,81,51,81-51,,47.314439946,0,24,717,0,741,1
,,81,52,81-52,,44.8656542056,1,12,843,0,856,2
,,81,53,81-53,,47.2606060606,0,13,977,0,990,1
,,81,54,81-54,,44.0386398764,0,11,1283,0,1294,2
,,81,55,81-55,,45.6360424028,0,7,842,0,849,4
,,81,56,81-56,,40.17773238,0,3,976,0,979,2
,,81,57,81-57,,45.8002936858,0,7,674,0,681,3
,,81,58,81-58,,43.421314741,1,8,995,0,1004,0
,,81,59,81-59,,45.8612836439,0,14,1435,0,1449,0
,,81,60,81-60,,44.811505508,0,2,815,0,817,1
,,81,61,81-61,,47.0866489832,0,26,1105,0,1131,5
,,81,62,81-62,,45.4744408946,0,2,624,0,626,4
,,81,63,81-63,,45.4176100629,0,14,781,0,795,0
,,81,64,81-64,,42.0363391655,0,9,734,0,743,1
,,81,65,81-65,,45.3165938865,0,9,907,0,916,0
,,82,1,82-1,,43.4877697842,0,4,691,0,695,3
,,82,2,82-2,,46.9264069264,0,8,223,0,231,0
,,82,3,82-3,,43.1585365854,1,7,320,0,328,0
,,82,4,82-4,,43.5835095137,2,10,461,0,473,3
,,82,5,82-5,,45.6926315789,0,10,465,0,475,0
,,82,6,82-6,,44.1591511936,0,12,365,0,377,1
,,82,7,82-7,,42.8011695906,0,3,168,0,171,0
,,82,8,82-8,,51.3275862069,0,2,114,0,116,0
,,82,9,82-9,,43.5323529412,0,3,337,0,340,2
,,82,10,82-10,,46.2272727273,0,8,344,0,352,2
,,82,11,82-11,,46.4855072464,0,10,128,0,138,0
,,82,12,82-12,,43.1441860465,0,3,212,0,215,1
,,82,13,82-13,,46.0245398773,0,1,162,0,163,0
,,82,14,82-14,,43.8078175896,0,12,602,0,614,1
,,82,15,82-15,,40.949790795,0,4,713,0,717,1
,,82,16,82-16,,42.4555214724,0,7,645,0,652,2
,,82,17,82-17,,42.4712041885,0,4,378,0,382,3
,,82,18,82-18,,46.7,1,7,192,0,200,0
,,82,19,82-19,,46.4333333333,0,2,88,0,90,0
,,82,20,82-20,,44.9890710383,0,8,358,0,366,2
,,82,21,82-21,,48.6585365854,1,8,237,0,246,0
,,82,22,82-22,,44.9618320611,0,3,128,0,131,0
,,82,23,82-23,,46.536345776,0,10,499,0,509,2
,,82,24,82-24,,44.5962441315,0,6,207,0,213,0
,,82,25,82-25,,44.9924528302,0,6,259,0,265,1
,,82,26,82-26,,45.2573839662,1,11,225,0,237,0
,,82,27,82-27,,46.2222222222,0,8,271,0,279,1
,,82,28,82-28,,45.7033398821,0,11,498,0,509,0
,,82,29,82-29,,44.7640449438,0,7,260,0,267,0
,,82,30,82-30,,45.53125,0,6,218,0,224,1
,,82,31,82-31,,43.7066246057,0,3,314,0,317,0
,,82,32,82-32,,44.3585858586,0,1,197,0,198,0
,,82,33,82-33,,42.1448275862,0,4,141,0,145,0
,,82,34,82-34,,44.0490566038,0,7,258,0,265,2
,,82,35,82-35,,48.2486772487,0,10,179,0,189,0
,,82,36,82-36,,45.3487654321,0,8,316,0,324,0
,,82,37,82-37,,47.7519685039,0,10,244,0,254,0
,,82,38,82-38,,45.6837209302,0,9,421,0,430,2
,,82,39,82-39,,44.2980561555,0,13,450,0,463,1
,,82,40,82-40,,45.7680608365,0,7,256,0,263,2
,,82,41,82-41,,44.4845360825,2,5,381,0,388,0
,,82,42,82-42,,43.3315068493,0,4,361,0,365,0
,,82,43,82-43,,44.2807881773,1,5,400,0,406,1
,,82,44,82-44,,41.4,0,1,144,0,145,1
,,82,45,82-45,,43.972972973,0,5,217,0,222,1
,,82,46,82-46,,43.9109589041,0,5,287,0,292,0
,,82,47,82-47,,42.1767676768,0,1,197,0,198,0
,,82,48,82-48,,41.6164383562,0,0,219,0,219,0
,,82,49,82-49,,44.5789473684,0,3,92,0,95,0
,,83,1,83-1,,42.0658001625,0,12,1219,0,1231,2
,,83,2,83-2,,43.7504761905,0,2,523,0,525,0
,,83,3,83-3,,43.3599234205,0,16,1551,0,1567,2
,,83,4,83-4,,42.8215384615,0,12,963,0,975,4
,,83,5,83-5,,42.015037594,0,3,396,0,399,0
,,83,6,83-6,,42.4272579773,0,5,1844,0,1849,2
,,83,7,83-7,,43.4738760632,0,7,816,0,823,0
,,83,8,83-8,,44.3150984683,1,11,902,0,914,2
,,83,9,83-9,,44.6205432937,0,7,1171,0,1178,1
,,83,10,83-10,,43.8747099768,0,6,856,0,862,4
,,83,11,83-11,,44.3277027027,0,4,588,0,592,1
,,83,12,83-12,,44.5726256983,0,10,1064,0,1074,3
,,83,13,83-13,,43.0690690691,0,6,1326,0,1332,3
,,83,14,83-14,,43.2199341021,0,8,1206,0,1214,0
,,83,15,83-15,,42.4037138927,0,16,1438,0,1454,5
,,83,16,83-16,,44.3338670937,1,10,1238,0,1249,3
,,83,17,83-17,,44.1274285714,0,14,1736,0,1750,3
,,83,18,83-18,,44.1854140915,0,20,1598,0,1618,1
,,83,19,83-19,,43.5365853659,2,12,806,0,820,5
,,83,20,83-20,,43.3799331104,1,15,1479,0,1495,6
,,83,21,83-21,,42.7189856066,0,5,1454,0,1459,6
,,83,22,83-22,,42.7419554455,1,14,1601,0,1616,9
,,83,23,83-23,,42.9636563877,0,7,901,0,908,1
,,83,24,83-24,,43.6370913943,0,22,1477,0,1499,1
,,83,25,83-25,,44.0196399345,0,5,606,0,611,0
,,83,26,83-26,,42.5374531835,0,7,527,0,534,2
,,83,27,83-27,,44.5539772727,0,8,696,0,704,0
,,83,28,83-28,,41.1471365639,0,7,1128,0,1135,2
,,83,29,83-29,,41.3790064103,0,6,1242,0,1248,4
,,83,30,83-30,,42.9979020979,0,8,1422,0,1430,4
,,83,31,83-31,,41.3719892953,1,6,1114,0,1121,2
,,83,32,83-32,,41.8764044944,0,7,972,0,979,2
,,83,33,83-33,,43.4216787839,0,14,1499,0,1513,3
,,83,34,83-34,,43.2071346375,0,14,855,0,869,1
,,83,35,83-35,,42.1826205024,0,14,1459,0,1473,5
,,83,36,83-36,,41.5621301775,0,3,673,0,676,1
,,83,37,83-37,,43.7713178295,0,12,1278,0,1290,4
,,83,38,83-38,,43.7992957746,0,7,561,0,568,0
,,83,39,83-39,,45.0766488414,0,9,552,0,561,0
,,83,40,83-40,,45.2111801242,0,8,314,0,322,0
,,83,41,83-41,,43.8413361169,0,8,471,0,479,1
,,83,42,83-42,,45.0476190476,0,3,312,0,315,0
,,83,43,83-43,,44.3936708861,0,7,783,0,790,0
,,83,44,83-44,,45.2563600783,0,13,498,0,511,1
,,84,1,84-1,,45.4481927711,0,4,826,0,830,3
,,84,2,84-2,,43.9636363636,0,9,541,0,550,1
,,84,3,84-3,,43.1398416887,1,3,375,0,379,0
,,84,4,84-4,,43.1558295964,1,13,878,0,892,5
,,84,5,84-5,,44.6697080292,0,10,538,0,548,3
,,84,6,84-6,,42.9973753281,1,6,374,0,381,2
,,84,7,84-7,,44.0209003215,0,11,611,0,622,2
,,84,8,84-8,,42.5661605206,0,6,455,0,461,1
,,84,9,84-9,,43.4215116279,0,10,678,0,688,2
,,84,10,84-10,,42.949044586,0,3,468,0,471,3
,,84,11,84-11,,43.9539375929,1,9,663,0,673,5
,,84,12,84-12,,45.5208940719,0,16,1013,0,1029,4
,,84,13,84-13,,44.7381546135,2,3,396,0,401,5
,,84,14,84-14,,45.7550644567,0,10,533,0,543,6
,,84,15,84-15,,45,0,6,313,0,319,4
,,84,16,84-16,,44.6176470588,1,10,363,0,374,5
,,84,17,84-17,,43.9367283951,1,11,636,0,648,5
,,84,18,84-18,,43.6700854701,1,14,1155,0,1170,4
,,84,19,84-19,,44.0025445293,0,16,770,0,786,4
,,84,20,84-20,,45.7762557078,0,3,216,0,219,0
,,84,21,84-21,,43.3174061433,0,6,287,0,293,2
,,84,22,84-22,,43.609375,0,5,251,0,256,1
,,84,23,84-23,,41.1535532995,0,7,781,0,788,5
,,84,24,84-24,,43.0260223048,1,4,533,0,538,2
,,84,25,84-25,,43.6323529412,0,5,403,0,408,1
,,84,26,84-26,,44.067833698,0,10,447,0,457,3
,,84,27,84-27,,43.23798627,0,5,432,0,437,2
,,84,28,84-28,,44.2057971014,0,2,343,0,345,2
,,84,29,84-29,,43.8217054264,0,6,252,0,258,1
,,84,30,84-30,,41.1989528796,0,5,186,0,191,2
,,84,31,84-31,,42.1856060606,0,11,517,0,528,3
,,84,32,84-32,,40.3502377179,0,7,624,0,631,3
,,84,33,84-33,,43.4304635762,0,5,297,0,302,2
,,84,34,84-34,,44.0467836257,1,0,170,0,171,0
,,84,35,84-35,,42.2561983471,0,4,238,0,242,2
,,84,36,84-36,,44.0308788599,1,13,407,0,421,2
,,84,37,84-37,,47.5867237687,0,14,453,0,467,6
,,84,38,84-38,,46.003968254,1,5,246,0,252,4
,,84,39,84-39,,44.6857142857,0,15,510,0,525,5
,,84,40,84-40,,43.8097087379,0,4,511,0,515,8
,,84,41,84-41,,45.4551845343,0,5,564,0,569,11
,,84,42,84-42,,43.6862123613,0,15,616,0,631,4
,,84,43,84-43,,45.2670454545,0,1,175,0,176,2
,,84,44,84-44,,44.7303921569,0,5,199,0,204,3
,,84,45,84-45,,42.2546125461,0,1,270,0,271,3
,,84,46,84-46,,42.8911564626,0,4,290,0,294,0
,,84,47,84-47,,45.2481203008,1,2,130,0,133,4
,,84,48,84-48,,41.3949044586,0,4,153,0,157,1
,,84,49,84-49,,44.2842377261,0,10,377,0,387,2
,,84,50,84-50,,42.4615384615,0,3,335,0,338,2
,,84,51,84-51,,45.5778546713,1,8,280,0,289,1
,,84,52,84-52,,46.8316831683,0,1,201,0,202,0
,,84,53,84-53,,43.5737051793,0,6,245,0,251,0
,,84,54,84-54,,45.2042682927,1,8,319,0,328,2
