region,distr,district id,prec,precinct id,avg age,# > 99,85-99,# < 85,# no wdabceli,total voters,# of duplicates
,,17,39,,42.7666666667,0,6,1494,0,1500,0
,,17,40,,47.7203947368,0,17,1199,0,1216,3
,,17,41,,49.0721153846,0,13,1027,0,1040,0
,,17,42,,48.5707671958,0,41,1471,0,1512,0
,,17,43,,47.0052956752,0,22,1111,0,1133,0
,,17,44,,50.02268431,0,19,510,0,529,1
,,17,45,,44.9520255864,0,2,936,0,938,1
,,17,46,,46.9948024948,0,22,940,0,962,1
,,17,47,,46.9930167598,0,8,708,0,716,1
,,17,48,,47.1993736952,0,13,945,0,958,0
,,17,49,,46.7357664234,0,19,1351,0,1370,2
,,17,50,,48.5263644773,0,22,1059,0,1081,0
,,17,51,,47.4,0,22,1073,0,1095,0
,,17,52,,47.9297052154,0,11,871,0,882,3
,,17,53,,47.2460850112,0,14,880,0,894,0
,,17,54,,43.3315105947,0,7,1456,0,1463,0
,,18,01,,47.5137676293,0,25,1464,0,1489,0
,,18,02,,46.9441489362,0,28,1476,0,1504,1
,,18,03,,46.2341269841,0,18,1242,0,1260,1
,,18,04,,49.392074199,0,27,1159,0,1186,0
,,18,05,,44.9333333333,0,17,1018,0,1035,0
,,18,06,,43.7224669604,0,28,1334,0,1362,0
,,18,07,,50.1007081039,0,32,1239,0,1271,0
,,18,08,,44.057591623,0,11,371,0,382,0
,,18,09,,48.4212454212,0,28,1337,0,1365,1
,,18,10,,45.4698795181,0,5,327,0,332,1
,,18,11,,47.2512384996,0,32,1381,0,1413,2
,,18,12,,46.8797468354,0,28,1236,0,1264,0
,,18,13,,48.8496319664,0,35,916,0,951,1
,,18,14,,45.2008733624,0,0,229,0,229,0
,,18,15,,48.1471984805,0,18,1035,0,1053,0
,,18,16,,50.9652605459,1,13,389,0,403,0
,,18,17,,47.6608863198,0,31,1007,0,1038,0
,,18,18,,46.4926578561,1,25,1336,0,1362,0
,,18,19,,46.7196969697,1,26,1161,0,1188,0
,,18,20,,48.52180937,0,34,1204,0,1238,2
,,18,21,,49.7674418605,0,15,501,0,516,2
,,18,22,,51.1449275362,0,10,266,0,276,0
,,18,23,,44.0239567233,0,22,1272,0,1294,0
,,18,24,,43.3116395494,0,7,792,0,799,0
,,18,25,,47.2395209581,0,26,1477,0,1503,0
,,18,26,,44.5974683544,0,17,1168,0,1185,0
,,18,27,,52.4830917874,0,26,802,0,828,0
,,18,28,,46.9706666667,0,35,1465,0,1500,0
,,18,29,,47.8742586002,0,13,830,0,843,0
,,19,01,,48.6715517241,0,17,1143,0,1160,0
,,19,02,,49.9088541667,0,34,1118,0,1152,0
,,19,03,,50.7246376812,1,5,408,0,414,2
,,19,04,,53.6666666667,0,12,234,0,246,0
,,19,05,,51.7108843537,0,10,284,0,294,2
,,19,06,,51.5544041451,0,11,182,0,193,0
,,19,07,,49.1509433962,0,3,103,0,106,0
,,19,08,,48.1790235081,0,21,532,0,553,0
,,19,09,,50.126348228,1,24,624,0,649,1
,,19,10,,48.976635514,0,11,203,0,214,0
,,19,11,,48.4837398374,0,23,715,0,738,0
,,19,12,,49.8496659243,0,31,867,0,898,0
,,19,13,,49.2023809524,0,7,245,0,252,0
,,19,14,,48.84375,0,13,307,0,320,0
,,19,15,,52.0349462366,0,10,362,0,372,0
,,19,16,,48.7291666667,0,19,557,0,576,0
,,19,17,,51.7807017544,1,21,662,0,684,1
,,19,18,,49.4956140351,0,7,221,0,228,0
,,19,19,,49.8522875817,0,23,742,0,765,0
,,19,20,,49.1786085151,0,25,938,0,963,0
,,20,01,,47.4124124124,0,23,976,0,999,2
,,20,02,,47.0763673891,0,21,948,0,969,0
,,20,03,,47.2119258662,1,29,1211,0,1241,2
,,20,04,,45.9229738781,0,18,1475,0,1493,2
,,20,05,,47.855987055,0,34,1202,0,1236,0
,,20,06,,46.8903456496,0,15,824,0,839,1
,,20,07,,47.5350140056,1,39,1388,0,1428,1
,,20,08,,45.453125,0,25,1319,0,1344,2
,,20,09,,47.3441696113,0,31,1384,0,1415,3
,,20,10,,45.9769345238,0,36,1308,0,1344,1
,,20,11,,47.1953727506,2,30,1135,0,1167,2
,,20,12,,45.8614206128,1,26,1409,0,1436,1
,,20,13,,43.7110344828,0,13,1437,0,1450,3
,,20,14,,44.3390264731,0,11,1160,0,1171,0
,,20,15,,45.4837518464,0,20,1334,0,1354,1
,,20,16,,44.8448051948,0,19,1521,0,1540,0
,,20,17,,45.1393341554,0,22,1600,0,1622,1
,,20,18,,46.1425818882,0,32,1525,0,1557,0
,,20,19,,46.5759450172,0,18,1437,0,1455,2
,,20,20,,46.1073825503,0,14,1327,0,1341,1
,,20,21,,45.0360054348,1,16,1455,0,1472,1
,,20,22,,46.5954825462,1,9,964,0,974,0
,,20,23,,45.0324786325,0,19,1151,0,1170,0
,,20,24,,44.0888157895,0,4,1516,0,1520,0
,,20,25,,44.2958333333,0,3,1197,0,1200,4
,,20,26,,44.000893655,0,4,1115,0,1119,2
,,20,27,,43.2799616491,0,3,1040,0,1043,0
,,20,28,,46.0615114236,0,3,1135,0,1138,1
,,20,29,,43.5518372703,0,1,1523,0,1524,0
,,20,30,,43.1133144476,0,7,1052,0,1059,2
,,20,31,,43.7699805068,0,10,1016,0,1026,0
,,20,32,,43.1718411552,0,7,1378,0,1385,0
,,20,33,,42.9877384196,0,5,1463,0,1468,1
,,20,34,,43.1287375415,0,0,1204,0,1204,2
,,20,35,,43.0859375,0,3,1277,0,1280,1
,,20,36,,44.7803030303,0,4,1316,0,1320,1
,,20,37,,43.9062832801,0,2,937,0,939,1
,,20,38,,45.3793478261,0,2,918,0,920,2
,,20,39,,43.8594864479,0,2,1400,0,1402,2
,,20,40,,44.1987529228,0,4,1279,0,1283,2
,,20,41,,46.3851402578,0,11,1308,0,1319,2
,,20,42,,45.0460792239,0,1,1236,0,1237,1
,,20,43,,47.0556088207,0,6,1037,0,1043,0
,,20,44,,48.149112426,0,5,840,0,845,0
,,20,45,,45.5739058629,0,15,1196,0,1211,2
,,20,46,,45.3609561753,0,3,1252,0,1255,3
,,20,47,,47.0699356913,0,10,1234,0,1244,3
,,20,48,,46.1044776119,0,5,1469,0,1474,2
,,20,49,,47.0323426573,0,10,1134,0,1144,0
,,20,50,,45.7280453258,0,8,1404,0,1412,2
,,20,51,,46.2575,0,16,1184,0,1200,3
,,20,52,,47.3592561285,0,11,1172,0,1183,7
,,20,53,,44.1974708171,0,5,1023,0,1028,1
,,20,54,,46.4851485149,0,14,1299,0,1313,3
,,20,55,,46.2227722772,0,14,1602,0,1616,2
,,20,56,,45.8071216617,0,22,1326,0,1348,2
,,20,57,,46.0757062147,0,1,884,0,885,2
,,20,58,,46.6424489796,0,6,1219,0,1225,0
,,20,59,,45.7667151163,0,10,1366,0,1376,4
,,20,60,,45.0647969052,0,0,1034,0,1034,0
,,20,61,,47.4111198121,0,10,1267,0,1277,2
,,20,62,,46.5870809485,1,12,1210,0,1223,1
,,20,63,,47.0519584333,0,8,1243,0,1251,1
,,20,64,,42.7651122625,0,3,1155,0,1158,1
,,20,65,,41.9256480218,0,8,1458,0,1466,3
,,20,66,,46.425566343,0,21,1215,0,1236,1
,,20,67,,46.853573907,0,25,1416,0,1441,0
,,20,68,,45.8751091703,0,20,1125,0,1145,2
,,20,69,,47.1279157261,0,18,1311,0,1329,1
,,20,70,,45.8403933434,0,15,1307,0,1322,0
,,20,71,,46.8306878307,0,15,930,0,945,4
,,20,72,,45.963022508,0,10,1234,0,1244,4
,,20,73,,46.2421328671,0,21,1123,0,1144,2
,,20,74,,45.8997161779,0,13,1044,0,1057,1
,,20,75,,46.9696521095,0,21,1330,0,1351,1
,,20,76,,46.4586746091,0,25,1318,0,1343,1
,,20,77,,47.4813119756,0,40,1271,0,1311,0
,,20,78,,46.9048742138,0,26,1246,0,1272,0
,,20,79,,45.7247360483,0,25,1301,0,1326,2
,,20,80,,47.0425240055,0,24,705,0,729,0
,,20,81,,46.3097542815,0,40,1303,0,1343,2
,,20,82,,46.7977099237,0,23,763,0,786,1
,,20,83,,46.0939648587,0,27,1282,0,1309,2
,,20,84,,46.1901408451,0,21,973,0,994,1
,,21,01,,45.4623655914,0,14,1288,0,1302,0
,,21,02,,45.0738874895,1,15,1175,0,1191,1
,,21,03,,45.0948529412,0,16,1344,0,1360,0
,,21,04,,46.7081174439,0,7,1151,0,1158,2
,,21,05,,46.0312989045,1,16,1261,0,1278,1
,,21,06,,44.8375184638,0,12,1342,0,1354,0
,,21,07,,45.615694165,0,17,977,0,994,0
,,21,08,,44.9715994021,0,14,1324,0,1338,0
,,21,09,,46.495766698,0,16,1047,0,1063,0
,,21,10,,48.6147826087,1,23,1126,0,1150,0
,,21,11,,48.6227018385,0,19,1232,0,1251,0
,,21,12,,47.4291907514,0,18,674,0,692,1
,,21,13,,48.6766917293,2,40,1421,0,1463,2
,,21,14,,46.8715083799,1,18,1234,0,1253,0
,,21,15,,48.4460093897,0,5,421,0,426,0
,,21,16,,46.5754716981,0,2,210,0,212,0
,,21,17,,48.0353535354,0,2,196,0,198,0
,,21,18,,46.0182926829,0,16,1132,0,1148,2
,,21,19,,45.4678178964,0,26,1248,0,1274,2
,,21,20,,46.4975541579,1,18,1412,0,1431,1
,,21,21,,41.5824031517,0,12,1511,0,1523,0
,,21,22,,47.6399371069,0,8,628,0,636,0
,,21,23,,46.713800136,0,20,1451,0,1471,2
,,21,24,,46.8731884058,0,9,543,0,552,0
,,21,25,,44.4285714286,0,12,1206,0,1218,0
,,21,26,,44.7487508922,0,17,1384,0,1401,0
,,21,27,,45.6788908766,0,7,1111,0,1118,3
,,21,28,,48.1506090808,0,15,888,0,903,1
,,21,29,,45.930472103,0,21,1144,0,1165,1
,,21,30,,45.2750716332,0,4,345,0,349,1
,,21,31,,44.3101045296,0,18,843,0,861,0
,,21,32,,43.9516339869,0,6,759,0,765,0
,,21,33,,46.9507475814,0,22,1115,0,1137,1
,,21,34,,46.9354460094,0,7,845,0,852,1
,,21,35,,47.8670931059,0,25,1382,0,1407,1
,,21,36,,47.0994803267,0,31,1316,0,1347,0
,,21,37,,52.2735426009,0,10,213,0,223,0
,,21,38,,42.5846925972,1,6,790,0,797,1
,,21,39,,47.4136054422,0,10,725,0,735,0
,,21,40,,38.6525376464,0,14,1779,0,1793,0
,,21,41,,46.05,1,14,1425,0,1440,0
,,21,42,,47.5317286652,1,27,1343,0,1371,1
,,21,43,,47.3888888889,0,29,1339,0,1368,1
,,21,44,,47.1707865169,0,18,1317,0,1335,0
,,21,45,,49.8360655738,0,0,61,0,61,0
,,21,46,,46.2813021703,0,28,1170,0,1198,2
,,21,47,,45.9143426295,0,27,1479,0,1506,8
,,21,48,,45.1622934888,0,17,1012,0,1029,1
,,21,49,,42.5323289391,0,20,1573,0,1593,0
,,21,50,,42.3278186275,0,18,1614,0,1632,0
,,21,51,,46.5068728522,0,24,1140,0,1164,2
,,21,52,,38.0821147357,0,9,1769,0,1778,0
,,21,53,,45.8189951824,0,16,1437,0,1453,3
,,21,54,,48.3370865588,0,24,1397,0,1421,1
,,21,55,,44.7512147716,0,7,1022,0,1029,0
,,21,56,,45.3383199079,0,18,851,0,869,0
,,21,57,,46.8424242424,1,20,1464,0,1485,2
,,21,58,,42.0055865922,0,18,1593,0,1611,1
,,21,59,,42.6463963964,0,12,1764,0,1776,1
,,21,60,,45.3133484163,0,8,876,0,884,0
,,21,61,,45.0417910448,1,13,991,0,1005,0
,,21,62,,46.8484848485,0,18,939,0,957,1
,,21,63,,45.5540540541,0,11,1173,0,1184,0
,,22,01,,45.2348066298,0,15,1433,0,1448,1
,,22,02,,45.2032577904,0,20,1392,0,1412,0
,,22,03,,44.6676852559,0,10,1299,0,1309,0
,,22,04,,45.397192403,0,12,1199,0,1211,0
,,22,05,,44.8391401038,0,20,1329,0,1349,1
,,22,06,,43.3918650794,0,7,1001,0,1008,0
,,22,07,,44.6201117318,0,17,1236,0,1253,1
,,22,08,,47.5358444714,0,16,807,0,823,0
,,22,09,,47.2194055944,0,25,1119,0,1144,0
,,22,10,,43.8707528314,0,16,1485,0,1501,2
,,22,11,,42.6187702265,2,16,1527,0,1545,1
,,22,12,,43.2719802794,1,10,1206,0,1217,1
,,22,13,,42.5457317073,0,7,1633,0,1640,0
,,22,14,,41.2054237288,2,13,1460,0,1475,3
,,22,15,,43.8591549296,3,18,1399,0,1420,0
,,22,16,,45.1343873518,0,20,486,0,506,0
,,22,17,,53.7878787879,2,17,179,0,198,0
,,22,18,,42.7701076631,1,7,1571,0,1579,2
,,22,19,,42.566011236,0,3,709,0,712,0
,,22,20,,43.3203125,0,2,254,0,256,0
,,22,21,,45.5857478465,2,17,1258,0,1277,0
,,22,22,,42.9887737478,0,8,1150,0,1158,0
,,22,23,,44.4625514403,0,6,1209,0,1215,0
,,22,24,,43.1605442177,0,6,729,0,735,0
,,22,25,,44.3933566434,1,13,1130,0,1144,0
,,22,26,,44.5056031641,0,21,1496,0,1517,1
,,22,27,,45.7917808219,0,14,1081,0,1095,0
,,22,28,,65.7571428571,1,59,220,0,280,1
,,22,29,,42.5685111989,0,15,1503,0,1518,2
,,22,30,,43.6780870807,0,12,1389,0,1401,0
,,22,31,,43.2298013245,0,12,1498,0,1510,2
,,22,32,,42.2549627792,0,14,1598,0,1612,1
,,22,33,,43.2745098039,0,2,508,0,510,1
,,22,34,,43.3094777563,1,6,1027,0,1034,1
,,22,35,,43.850042123,1,12,1174,0,1187,0
,,22,36,,43.3169354839,1,14,1225,0,1240,2
,,22,37,,42.9130723291,0,19,1488,0,1507,0
,,22,38,,40.765743073,0,9,1182,0,1191,1
,,22,39,,42.1132478632,0,8,928,0,936,0
,,22,40,,43.6960784314,0,19,1307,0,1326,0
,,22,41,,43.3123342175,0,9,1499,0,1508,1
,,22,42,,43.7098525989,2,14,1273,0,1289,2
,,22,43,,44.3243021346,3,8,1207,0,1218,2
,,22,44,,42.6363008972,0,13,1436,0,1449,0
,,22,45,,43.5942028986,1,5,339,0,345,1
,,22,46,,42.2773722628,0,8,951,0,959,3
,,22,47,,44.9182083739,0,7,1020,0,1027,0
,,22,48,,43.1289875173,0,11,1431,0,1442,1
,,22,49,,42.4444444444,0,5,1507,0,1512,2
,,22,50,,42.8824333561,0,17,1446,0,1463,0
,,22,51,,45.7204522097,0,20,953,0,973,1
,,22,52,,44.99669967,2,24,1186,0,1212,2
,,22,53,,42.8038461538,0,10,1030,0,1040,2
,,22,54,,45.316027088,0,16,870,0,886,1
,,22,55,,44.2996632997,0,14,1471,0,1485,1
,,22,56,,43.7674772036,1,19,1296,0,1316,0
,,22,57,,43.4105820106,0,13,932,0,945,0
,,22,58,,43.7592329545,0,17,1391,0,1408,0
,,22,59,,43.3220050977,0,13,1164,0,1177,5
,,22,60,,48.9414414414,0,16,428,0,444,0
,,22,61,,47.4881141046,0,27,604,0,631,1
,,22,62,,46.080733945,0,11,534,0,545,0
,,22,63,,48.3529411765,0,7,163,0,170,0
,,22,64,,44.5288562434,0,10,943,0,953,0
,,22,65,,43.1469338191,0,17,1630,0,1647,2
,,22,66,,45.2620209059,0,20,1415,0,1435,1
,,22,67,,44.3819286257,0,9,1308,0,1317,1
,,22,68,,43.0330417881,0,4,1025,0,1029,1
,,22,69,,44.2057182706,0,10,1424,0,1434,0
,,22,71,,45.1073703367,0,25,1074,0,1099,0
,,22,72,,44.2107803701,0,18,1225,0,1243,0
,,22,73,,47.9120198265,0,10,797,0,807,2
,,22,74,,44.4517241379,0,6,574,0,580,1
,,22,75,,42.993902439,0,2,490,0,492,0
,,22,76,,42.6893366919,0,6,1185,0,1191,0
,,22,77,,43.5066539924,1,10,1041,0,1052,3
,,22,78,,43.5898251192,0,20,1238,0,1258,2
,,22,79,,42.1522580645,1,9,1540,0,1550,2
,,22,80,,43.0263473054,0,9,826,0,835,0
,,22,81,,43.6184586108,0,7,1044,0,1051,0
,,22,82,,44.6042553191,0,19,1156,0,1175,1
,,22,83,,39.7025518341,0,5,1249,0,1254,0
,,22,84,,44.7909186906,0,17,930,0,947,0
,,22,85,,45.1718309859,0,16,1049,0,1065,1
,,22,86,,45.495601173,0,9,673,0,682,1
,,22,87,,43.5714285714,0,4,311,0,315,1
,,22,88,,42.9502806736,0,9,1238,0,1247,0
,,22,89,,40.9947916667,0,9,951,0,960,0
,,22,90,,41.8947368421,0,11,787,0,798,2
,,23,01,,45.7741293532,0,14,991,0,1005,0
,,23,02,,46.0063441713,1,22,1238,0,1261,1
,,23,03,,47.0627009646,0,34,1210,0,1244,1
,,23,04,,46.4215091067,0,26,1127,0,1153,2
,,23,05,,45.7849686848,0,19,1418,0,1437,1
,,23,06,,45.1842519685,0,10,1260,0,1270,1
,,23,07,,37.7933333333,0,0,300,0,300,0
,,23,08,,43.2843326886,1,1,515,0,517,2
,,23,09,,41.861971831,0,4,706,0,710,0
,,23,10,,42.4150289017,0,8,857,0,865,0
,,23,11,,45.0975609756,0,5,1430,0,1435,0
,,23,12,,45.7635605007,0,19,1419,0,1438,4
,,23,13,,44.8020338983,0,8,1467,0,1475,1
,,23,14,,48.0171821306,0,25,848,0,873,1
,,23,15,,44.6838942308,2,11,819,0,832,1
,,23,16,,45.103960396,0,3,199,0,202,0
,,23,17,,47.4532374101,0,17,539,0,556,0
,,23,18,,45.6390870185,0,19,682,0,701,0
,,23,19,,42.4375,0,1,127,0,128,0
,,23,20,,44.5213235294,0,14,1346,0,1360,2
,,23,21,,45.4956063269,0,10,559,0,569,0
,,23,22,,47.6752503577,0,51,1347,0,1398,0
,,23,23,,47.3589164786,0,17,426,0,443,0
,,23,24,,45.9225806452,0,5,305,0,310,0
,,23,25,,44.843373494,0,3,246,0,249,1
,,23,26,,44.0276119403,0,23,1317,0,1340,0
,,23,27,,44.5462184874,1,19,1289,0,1309,1
,,23,28,,48.1538461538,0,5,255,0,260,2
,,23,29,,46.6526946108,1,9,324,0,334,0
,,23,30,,46.9640776699,0,18,1012,0,1030,2
,,23,31,,47.1916299559,0,24,884,0,908,0
,,23,32,,42.5048543689,0,9,609,0,618,0
,,23,33,,45.408083442,0,11,756,0,767,0
,,23,34,,43.7127659574,1,14,1395,0,1410,0
,,23,35,,43.5627530364,0,15,1220,0,1235,0
,,23,36,,43.5728813559,0,11,1169,0,1180,1
,,23,37,,45.1832543444,1,5,627,0,633,0
,,23,38,,43.7686703097,0,9,1089,0,1098,1
,,23,39,,46.511627907,0,3,169,0,172,0
,,23,40,,44.6513157895,2,17,1197,0,1216,1
,,23,41,,45.5337995338,0,21,1266,0,1287,2
,,23,42,,46.7130434783,0,10,450,0,460,0
,,23,43,,48.4019448947,0,16,601,0,617,2
,,23,44,,47.9619047619,0,14,301,0,315,0
,,23,45,,44.2165605096,0,7,464,0,471,0
,,23,46,,45.4141414141,0,12,483,0,495,0
,,23,47,,44.9591836735,0,17,1355,0,1372,1
,,23,48,,45.1846038864,1,22,1315,0,1338,3
,,23,49,,45.1873134328,0,21,1319,0,1340,2
,,23,50,,44.9034690799,0,25,1301,0,1326,3
,,23,51,,43.2604242868,0,20,1347,0,1367,3
,,23,52,,46.4108352144,1,15,427,0,443,0
,,23,53,,46.747107438,0,37,1778,0,1815,2
,,23,54,,46.3645735708,0,16,1051,0,1067,2
,,23,55,,46.9693396226,0,25,1247,0,1272,1
,,23,56,,48.3263386397,2,39,1341,0,1382,0
,,23,57,,45.1231671554,0,7,334,0,341,0
,,23,58,,48.9228187919,0,2,296,0,298,0
,,23,59,,46.0884955752,0,10,668,0,678,1
,,23,60,,44.4903403864,0,8,1079,0,1087,3
,,23,61,,47.0429389313,0,34,1014,0,1048,1
,,23,62,,44.0362790698,0,15,1060,0,1075,1
,,24,01,,45.9559808612,0,16,1029,0,1045,2
,,24,02,,45.4365609349,1,19,1178,0,1198,3
,,24,03,,44.5330033003,0,14,592,0,606,0
,,24,04,,46.3142857143,1,16,1348,0,1365,0
,,24,05,,45.7174825175,0,16,699,0,715,0
,,24,06,,51.6981132075,0,7,99,0,106,0
,,24,07,,47.6303501946,0,14,500,0,514,0
,,24,08,,47.0523809524,0,18,612,0,630,0
,,24,09,,48.0838323353,0,14,487,0,501,0
,,24,10,,43.1489841986,0,2,441,0,443,0
,,24,11,,52.0833333333,0,3,57,0,60,0
,,24,12,,50.4908062235,0,35,672,0,707,0
,,24,13,,45.9097222222,0,0,144,0,144,0
,,24,14,,46.3695652174,0,7,269,0,276,0
,,24,15,,46.6179245283,0,6,206,0,212,0
,,24,16,,47.5598377282,0,13,480,0,493,2
,,24,17,,46.3397341211,0,11,666,0,677,0
,,24,18,,49.679389313,0,3,128,0,131,0
,,24,19,,43.111627907,0,5,425,0,430,0
,,24,20,,44.6024691358,0,7,398,0,405,0
,,24,21,,51.7761627907,0,9,335,0,344,1
,,24,22,,43.5424954792,0,17,1089,0,1106,0
,,24,23,,44.4719101124,0,0,89,0,89,0
,,24,24,,45.3418079096,0,11,697,0,708,1
,,24,25,,45.42,0,6,294,0,300,0
,,24,26,,47.3403693931,0,11,368,0,379,0
,,24,27,,51.8695652174,0,0,23,0,23,0
,,24,28,,44.9043062201,0,8,410,0,418,0
,,24,29,,43.1851851852,0,3,672,0,675,0
,,24,30,,44.7171052632,0,2,150,0,152,0
,,24,31,,45.8594771242,0,8,298,0,306,0
,,24,32,,48.5710306407,1,22,695,0,718,0
,,24,33,,61.6666666667,0,15,51,0,66,0
,,24,34,,67.5,0,11,27,0,38,0
,,24,35,,56.5,1,19,252,0,272,0
,,24,36,,44.976284585,0,6,247,0,253,0
,,24,37,,42.8495934959,0,2,244,0,246,0
,,24,38,,47.0604166667,0,13,467,0,480,1
,,24,39,,45.2240356083,0,11,663,0,674,0
,,24,40,,44.1720430108,0,2,184,0,186,0
,,24,41,,57.2826086957,0,4,42,0,46,0
,,24,42,,43.3180076628,0,5,256,0,261,0
,,24,43,,43.1152030217,0,11,1048,0,1059,0
,,24,44,,47.1170212766,0,4,278,0,282,0
,,24,45,,45.0401337793,0,3,296,0,299,0
,,24,46,,49.6778947368,0,16,459,0,475,0
,,24,47,,49.4519774011,0,12,342,0,354,0
,,24,48,,44.362295082,0,11,599,0,610,1
,,24,49,,47.2810650888,0,8,330,0,338,2
,,24,50,,43.6396063961,0,12,801,0,813,0
,,25,01,,50.2858695652,0,44,876,0,920,1
,,25,02,,52.7312734082,0,57,1011,0,1068,1
,,25,03,,52.2071197411,0,51,876,0,927,2
,,25,04,,54.4006908463,0,38,541,0,579,2
,,25,05,,51.746031746,0,10,242,0,252,0
,,25,06,,44.06,0,12,238,0,250,0
,,25,07,,49.2909090909,0,6,104,0,110,0
,,25,08,,46.5215231788,0,16,588,0,604,1
,,25,09,,42.9012345679,0,1,80,0,81,0
,,25,10,,48.8561151079,0,3,275,0,278,0
,,25,11,,57,1,10,91,0,102,1
,,25,12,,52.3284313725,0,5,199,0,204,0
,,25,13,,60.1500615006,1,101,711,0,813,0
,,25,14,,54.6541353383,0,10,123,0,133,1
,,25,15,,54.5664335664,2,41,386,0,429,0
,,25,16,,48.0359477124,0,18,288,0,306,1
,,25,17,,56.6674418605,4,43,383,0,430,0
,,25,18,,53.4046052632,3,26,275,0,304,0
,,25,19,,62.6554621849,0,13,106,0,119,0
,,25,20,,44.3136690647,0,8,687,0,695,0
,,25,21,,44.5236220472,1,4,249,0,254,0
,,25,22,,43.0694864048,0,5,326,0,331,0
,,25,23,,57.9281437126,0,34,300,0,334,0
,,25,24,,63.8888888889,0,6,30,0,36,0
,,25,25,,46.7295081967,0,11,477,0,488,0
,,25,26,,49.8717201166,0,44,642,0,686,1
,,25,27,,48.4876615746,1,32,818,0,851,1
,,25,28,,48.5384615385,0,18,333,0,351,1
,,25,29,,46.6303680982,0,22,630,0,652,0
,,25,30,,50.1358609795,1,39,593,0,633,1
,,25,31,,49.390593047,0,14,475,0,489,0
,,25,32,,47.875,1,19,548,0,568,0
,,25,33,,62.3206650831,0,52,369,0,421,0
,,25,34,,47.1849315068,0,32,990,0,1022,0
,,25,35,,47.7601809955,0,18,424,0,442,0
,,25,36,,47.110367893,0,12,287,0,299,0
,,25,37,,56.1133928571,0,77,1043,0,1120,0
,,25,38,,45.3083700441,1,25,428,0,454,1
,,25,39,,49.3997682503,1,42,820,0,863,0
,,25,40,,48.8413098237,0,9,388,0,397,0
,,25,41,,42.3896713615,0,7,206,0,213,1
,,25,42,,50.4793028322,1,22,436,0,459,0
,,25,43,,47.5087719298,0,12,273,0,285,0
,,25,45,,48.9325513196,0,13,328,0,341,0
,,26,01,,50.0365853659,0,31,1281,0,1312,1
,,26,02,,49.63,1,23,776,0,800,0
,,26,03,,51.5594594595,2,35,1073,0,1110,0
,,26,04,,50.9625,0,16,464,0,480,0
,,26,05,,51.0836047774,1,30,890,0,921,2
,,26,06,,52.9920091324,0,44,832,0,876,1
,,26,07,,50.6739130435,0,5,133,0,138,0
,,26,08,,45.5398420675,0,23,1370,0,1393,0
,,26,09,,45.5339805825,0,9,403,0,412,0
,,26,10,,47.226744186,0,3,169,0,172,0
,,26,11,,44.2431034483,0,8,572,0,580,0
,,26,12,,47.1766055046,0,15,421,0,436,0
,,26,13,,48.112195122,0,4,201,0,205,0
,,26,14,,50.5122807018,0,31,824,0,855,1
,,26,15,,49.3222222222,0,7,263,0,270,0
,,26,16,,45.0412844037,0,7,211,0,218,1
,,26,17,,47.6823238566,0,13,796,0,809,1
,,26,18,,53.753164557,0,9,149,0,158,1
,,26,19,,48.3234501348,0,15,356,0,371,0
,,26,20,,55.8319838057,0,48,446,0,494,0
,,26,21,,46.7840616967,0,8,381,0,389,0
,,26,22,,50.7972440945,1,71,944,0,1016,1
,,26,23,,46.6028097063,0,15,768,0,783,0
,,26,24,,44.8054054054,0,10,360,0,370,0
,,26,25,,53.1279069767,0,7,79,0,86,0
,,26,26,,48.7701492537,1,18,316,0,335,0
,,26,27,,47.8477011494,0,10,338,0,348,0
,,26,28,,55.75,0,19,97,0,116,0
,,26,29,,45.4069529652,0,11,478,0,489,0
,,26,30,,42.4770114943,1,8,339,0,348,1
,,26,31,,44.6666666667,1,2,150,0,153,0
,,26,32,,54.06,0,6,44,0,50,0
,,26,33,,56.3078512397,0,46,438,0,484,0
,,26,34,,53.6098901099,0,6,176,0,182,0
,,26,35,,53.9968253968,0,23,292,0,315,0
,,26,36,,47.9420289855,0,10,197,0,207,0
,,26,37,,53.0268199234,1,21,500,0,522,0
,,26,38,,51.6091954023,0,15,333,0,348,1
,,26,39,,48.835106383,0,7,181,0,188,0
,,26,40,,46.696878147,0,20,973,0,993,0
,,26,41,,65.0078125,0,88,424,0,512,0
,,27,01,,47.702372394,0,20,1371,0,1391,2
,,27,02,,45.5271477663,0,17,1438,0,1455,0
,,27,03,,45.7627345845,0,9,737,0,746,0
,,27,04,,46.6117103236,0,13,636,0,649,1
,,27,05,,46.5896632733,0,29,1248,0,1277,2
,,27,06,,46.8601449275,0,25,1355,0,1380,0
,,27,07,,47.13964687,0,18,1228,0,1246,1
,,27,08,,44.7381974249,0,18,914,0,932,1
,,27,09,,48.1731761238,0,32,1325,0,1357,1
,,27,10,,46.4602675059,0,16,1255,0,1271,0
,,27,11,,48.3221850613,0,14,883,0,897,1
,,27,12,,45.1130434783,0,18,902,0,920,0
,,27,13,,42.0314900154,0,0,1302,0,1302,0
,,27,14,,45.5609037328,0,13,1005,0,1018,0
,,27,15,,45.7467057101,0,15,1351,0,1366,1
,,27,16,,45.2396606575,0,12,931,0,943,0
,,27,17,,45.8117326057,0,13,1453,0,1466,1
,,27,18,,46.2931424265,1,26,1300,0,1327,0
,,27,19,,47.7858823529,0,19,1256,0,1275,0
,,27,20,,45.3892339545,0,8,475,0,483,0
,,27,21,,46.1935828877,0,13,922,0,935,0
