shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Non-Parliamentary Opposition,Armed Veterans Patriots,United Opposition,United National Movement,Greens Party,Alliance of Patriots,Self-governance to People,Reformers,Future Georgia,Georgian Party,Christian Democrats,Unity Hall,Way of Georgia,Labour Party,Party of People,Merab Kostava Society,Georgian Dream
Precinct,13,11-13,293,81.39,,,,,9.85,,,,0,,,,0,0.54,0.52,0.22,,,,,,,3.75,2.05,2.05,11.26,,6.48,,,,,,,,,4.1,,61.09
Precinct,14,11-14,479,37.13,,,,,10.13,,,,0,,,,0,0.75,0.66,0.86,,,,,,,3.97,0.84,17.95,20.04,,10.23,,,,,,,,,3.97,,43.01
Precinct,15,11-15,474,50.16,,,,,4.63,,,,0,,,,0,0.82,0.55,0.75,,,,,,,10.13,0.21,4.22,20.46,,20.68,,,,,,,,,1.69,,42.62
Precinct,16,11-16,722,52.28,,,,,7.44,,,,0,,,,0,1.11,1.08,1.06,,,,,,,4.85,0.55,3.88,18.98,,9.56,,,,,,,,,4.57,,57.34
Precinct,17,11-17,255,45.21,,,,,5.9,,,,0,,,,0,0.4,0.39,0.31,,,,,,,3.53,0.78,7.06,26.67,,5.1,,,,,,,,,6.27,,49.41
Precinct,18,11-18,357,44.51,,,,,7.99,,,,0,,,,0,0.56,0.61,0.4,,,,,,,8.12,0.56,8.12,21.01,,3.92,,,,,,,,,3.64,,54.62
Precinct,19,11-19,401,44.9,,,,,6.74,,,,0,,,,0,0.66,0.6,0.52,,,,,,,5.24,0.5,5.74,22.44,,2.24,,,,,,,,,4.24,,59.6
Precinct,20,11-20,729,61.88,,,,,3.57,,,,0,,,,0,0.87,1.07,1.26,,,,,,,3.43,0.27,5.9,23.05,,12.21,,,,,,,,,1.92,,53.22
Precinct,21,11-21,423,51.59,,,,,5.79,,,,0,,,,0,0.65,0.64,0.57,,,,,,,2.13,0.0,3.55,25.53,,8.51,,,,,,,,,3.07,,57.68
Precinct,22,11-22,43,48.86,,,,,6.52,,,,0,,,,0,0.1,0.06,0.02,,,,,,,0.0,0.0,4.65,41.86,,2.33,,,,,,,,,0.0,,51.16
Precinct,23,11-23,76,84.44,,,,,2.56,,,,0,,,,0,0.21,0.09,0.01,,,,,,,0.0,0.0,3.95,35.53,,0.0,,,,,,,,,1.32,,59.21
Precinct,24,11-24,479,55.57,,,,,4.39,,,,0,,,,0,0.79,0.73,0.51,,,,,,,11.27,0.21,12.73,11.69,,11.27,,,,,,,,,1.67,,50.52
Precinct,25,11-25,316,38.92,,,,,2.77,,,,0,,,,0,0.66,0.36,0.33,,,,,,,9.81,0.95,13.29,20.89,,0.63,,,,,,,,,2.53,,51.27
Precinct,26,11-26,397,36.12,,,,,11.19,,,,0,,,,0,0.7,0.46,0.77,,,,,,,3.02,5.79,6.8,13.1,,3.27,,,,,,,,,7.3,,60.71
Precinct,27,11-27,161,30.43,,,,,8.0,,,,0,,,,0,0.29,0.23,0.2,,,,,,,8.07,2.48,5.59,31.68,,1.86,,,,,,,,,2.48,,47.83
Precinct,28,11-28,471,61.09,,,,,1.46,,,,0,,,,0,0.74,0.49,0.84,,,,,,,0.42,0.85,4.88,18.47,,1.49,,,,,,,,,0.64,,73.25
Precinct,29,11-29,462,60.79,,,,,3.95,,,,0,,,,0,0.85,0.76,0.28,,,,,,,2.6,0.65,23.59,30.3,,0.87,,,,,,,,,2.38,,39.61
Precinct,30,11-30,522,40.37,,,,,5.26,,,,0,,,,0,0.88,0.73,0.67,,,,,,,1.72,0.38,5.56,21.46,,2.49,,,,,,,,,2.3,,66.09
Precinct,31,11-31,440,33.61,,,,,6.18,,,,0,,,,0,0.75,0.53,0.72,,,,,,,2.05,0.68,5.0,10.68,,5.0,,,,,,,,,2.95,,73.64
Precinct,32,11-32,191,58.23,,,,,0.52,,,,0,,,,0,0.35,0.22,0.22,,,,,,,0.52,0.0,7.85,14.66,,0.52,,,,,,,,,3.14,,73.3
Precinct,33,11-33,501,52.52,,,,,3.47,,,,0,,,,0,0.84,0.6,0.76,,,,,,,3.19,0.2,6.19,8.38,,2.59,,,,,,,,,2.59,,76.85
Precinct,34,11-34,567,45.84,,,,,6.13,,,,0,,,,0,0.87,0.73,0.99,,,,,,,1.94,1.59,2.65,19.4,,12.52,,,,,,,,,7.76,,53.79
Precinct,35,11-35,381,75.3,,,,,1.55,,,,0,,,,0,0.65,0.48,0.47,,,,,,,1.31,0.0,3.41,25.98,,1.05,,,,,,,,,12.07,,56.17
Precinct,36,11-36,257,62.38,,,,,6.55,,,,0,,,,0,0.41,0.39,0.33,,,,,,,8.56,0.0,4.67,14.4,,8.95,,,,,,,,,7.0,,56.42
Precinct,37,11-37,325,58.66,,,,,3.27,,,,0,,,,0,0.57,0.46,0.34,,,,,,,1.23,1.23,6.46,8.62,,0.0,,,,,,,,,2.15,,80.31
Precinct,38,11-38,287,24.53,,,,,17.53,,,,0,,,,0,0.67,0.43,0.32,,,,,,,0.35,1.05,4.88,4.53,,0.0,,,,,,,,,1.05,,83.28
Precinct,39,11-39,239,21.81,,,,,31.12,,,,0,,,,0,0.81,0.4,0.18,,,,,,,0.84,0.0,8.37,7.11,,0.0,,,,,,,,,1.67,,80.75
Precinct,40,11-40,205,24.15,,,,,18.33,,,,0,,,,0,0.67,0.19,0.18,,,,,,,0.98,1.95,0.0,22.93,,0.49,,,,,,,,,0.98,,71.22
Precinct,41,11-41,232,24.6,,,,,21.62,,,,0,,,,0,0.71,0.28,0.23,,,,,,,0.43,0.86,0.86,35.78,,0.43,,,,,,,,,0.86,,60.78
Precinct,42,11-42,310,22.0,,,,,15.53,,,,0,,,,0,0.6,0.58,0.27,,,,,,,0.97,0.32,0.0,6.45,,0.32,,,,,,,,,0.65,,91.29
Precinct,43,11-43,185,16.4,,,,,18.86,,,,0,,,,0,0.58,0.24,0.09,,,,,,,1.62,1.62,1.08,42.7,,1.08,,,,,,,,,0.54,,51.35
Precinct,44,11-44,208,13.11,,,,,37.16,,,,0,,,,0,0.78,0.32,0.28,,,,,,,1.44,4.81,2.4,36.06,,1.44,,,,,,,,,0.48,,53.37
Precinct,45,11-45,222,13.77,,,,,22.92,,,,0,,,,0,0.73,0.2,0.3,,,,,,,0.9,0.9,1.35,63.06,,0.9,,,,,,,,,0.45,,31.08
Precinct,46,11-46,98,6.67,,,,,58.65,,,,0,,,,0,0.5,0.25,0.23,,,,,,,0.0,4.08,1.02,38.78,,1.02,,,,,,,,,0.0,,55.1
Precinct,47,11-47,272,20.64,,,,,8.72,,,,0,,,,0,0.55,0.32,0.38,,,,,,,0.37,0.0,1.1,17.28,,0.74,,,,,,,,,3.68,,76.84
Precinct,48,11-48,266,20.34,,,,,24.43,,,,0,,,,0,0.63,0.58,0.14,,,,,,,0.75,0.38,0.38,13.53,,0.0,,,,,,,,,1.88,,83.08
Precinct,49,11-49,111,16.49,,,,,9.02,,,,0,,,,0,0.2,0.19,0.09,,,,,,,0.9,0.0,0.9,18.02,,0.0,,,,,,,,,0.0,,80.18
Precinct,1,12-1,449,35.58,,,,,2.18,,,,0,,,,0,0.7,0.55,0.7,,,,,,,,,10.69,22.94,,,,,,,,,1.56,,,,64.81
Precinct,2,12-2,482,39.51,,,,,5.49,,,,0,,,,0,0.51,0.59,1.16,,,,,,,,,8.71,32.16,,,,,,,,,1.04,,,,57.88
Precinct,3,12-3,390,36.65,,,,,3.7,,,,0,,,,0,0.61,0.4,0.77,,,,,,,,,18.97,19.23,,,,,,,,,1.03,,,,60.0
Precinct,4,12-4,560,39.55,,,,,2.61,,,,0,,,,0,0.93,0.53,1.07,,,,,,,,,17.32,27.86,,,,,,,,,1.43,,,,53.39
Precinct,5,12-5,500,48.17,,,,,2.34,,,,0,,,,0,0.68,0.66,0.83,,,,,,,,,19.8,21.4,,,,,,,,,1.6,,,,57.2
Precinct,6,12-6,626,45.96,,,,,3.84,,,,0,,,,0,0.8,0.87,1.1,,,,,,,,,10.22,19.33,,,,,,,,,8.15,,,,62.3
Precinct,7,12-7,579,56.05,,,,,6.01,,,,0,,,,0,1.02,0.6,1.07,,,,,,,,,8.12,16.58,,,,,,,,,1.38,,,,73.92
Precinct,8,12-8,503,48.84,,,,,4.55,,,,0,,,,0,0.68,0.79,0.71,,,,,,,,,13.12,20.08,,,,,,,,,7.16,,,,59.64
Precinct,9,12-9,527,40.73,,,,,3.3,,,,0,,,,0,0.73,0.62,1.02,,,,,,,,,14.8,10.25,,,,,,,,,3.42,,,,71.54
Precinct,10,12-10,525,35.16,,,,,3.67,,,,0,,,,0,1.06,0.32,1.07,,,,,,,,,11.43,24.57,,,,,,,,,4.95,,,,59.05
Precinct,11,12-11,505,32.33,,,,,3.26,,,,0,,,,0,0.73,0.58,0.97,,,,,,,,,12.28,15.64,,,,,,,,,1.98,,,,69.11
Precinct,12,12-12,612,66.74,,,,,7.97,,,,0,,,,0,1.09,1.01,0.57,,,,,,,,,17.48,17.32,,,,,,,,,1.47,,,,61.93
Precinct,13,12-13,223,64.08,,,,,3.04,,,,0,,,,0,0.4,0.32,0.21,,,,,,,,,21.52,14.8,,,,,,,,,1.35,,,,62.33
Precinct,14,12-14,634,42.46,,,,,5.09,,,,0,,,,0,0.99,0.62,1.36,,,,,,,,,10.41,32.18,,,,,,,,,2.37,,,,54.42
Precinct,15,12-15,512,35.48,,,,,4.83,,,,0,,,,0,0.67,0.55,1.18,,,,,,,,,8.98,33.79,,,,,,,,,1.76,,,,55.27
Precinct,16,12-16,536,35.33,,,,,5.96,,,,0,,,,0,0.65,0.66,1.19,,,,,,,,,6.16,40.67,,,,,,,,,0.56,,,,52.43
Precinct,17,12-17,695,50.92,,,,,5.95,,,,0,,,,0,0.96,1.16,0.88,,,,,,,,,10.65,18.7,,,,,,,,,1.73,,,,68.92
Precinct,18,12-18,586,53.03,,,,,3.78,,,,0,,,,0,0.71,0.72,1.23,,,,,,,,,10.24,15.53,,,,,,,,,1.19,,,,73.04
Precinct,19,12-19,485,40.12,,,,,6.19,,,,0,,,,0,0.57,0.73,0.91,,,,,,,,,11.34,34.64,,,,,,,,,2.06,,,,51.96
Precinct,20,12-20,429,52.0,,,,,3.38,,,,0,,,,0,0.62,0.54,0.74,,,,,,,,,23.78,26.11,,,,,,,,,0.47,,,,49.65
Precinct,21,12-21,114,43.02,,,,,1.72,,,,0,,,,0,0.21,0.14,0.13,,,,,,,,,43.86,6.14,,,,,,,,,0.0,,,,50.0
Precinct,22,12-22,475,36.29,,,,,3.26,,,,0,,,,0,0.73,0.49,0.94,,,,,,,,,11.37,28.21,,,,,,,,,2.11,,,,58.11
