region,district id,district name,precinct,special precinct,possible voters,special voters,votes by 12,votes by 17,ballots signed for,num ballots,invalid votes,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,1 - Non-Parliamentary Opposition,2 - Armed Veterans Patriots,3 - United Opposition,5 - United National Movement,6 - Greens Party,7 - Name of the Lord,8 - Alliance of Patriots,9 - Self-governance to People,10 - Peoples Party,11 - Reformers,12 - Our Georgia,13 - Future Georgia,14 - Georgian Party,17 - Unity Hall,18 - Way of Georgia,20 - Labour Party,26 - Party of People,30 - Merab Kostava Society,36 - Labour Council,41 - Georgian Dream
,9,,92,,1275,10,159,332,445,1200,13,,,,,,,,12,,58,134,3,0,29,1,,0,,2,,,2,10,,0,0,181
,9,,93,,1388,8,195,372,460,1300,11,,,,,,,,7,,48,134,3,2,14,0,,4,,0,,,1,12,,0,1,223
,9,,94,,404,7,68,136,160,400,4,,,,,,,,4,,1,46,0,4,5,0,,1,,0,,,0,1,,0,0,94
,9,,95,,451,13,70,141,155,450,3,,,,,,,,2,,5,25,1,2,8,0,,0,,0,,,0,3,,0,0,106
,9,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,1,,1588,6,217,427,544,1450,11,,,,,,,,30,,73,127,1,2,31,0,,1,,1,,,0,16,,0,3,248
,10,,2,,1552,5,205,411,510,1400,22,,,,,,,,15,,45,141,3,0,20,2,,0,,0,,,0,13,,1,1,247
,10,,3,,1384,10,174,311,377,1300,8,,,,,,,,9,,30,136,4,2,17,1,,0,,0,,,0,14,,0,0,156
,10,,4,,1470,8,176,350,456,1350,12,,,,,,,,11,,65,110,4,2,23,0,,3,,0,,,0,10,,1,1,214
,10,,5,,1545,3,230,487,590,1450,20,,,,,,,,15,,77,141,3,2,19,1,,1,,0,,,1,9,,1,0,300
,10,,6,,1285,9,160,314,397,1200,12,,,,,,,,6,,43,99,5,1,37,0,,0,,0,,,0,22,,0,0,170
,10,,7,,1329,6,179,375,464,1200,9,,,,,,,,27,,45,147,4,0,22,0,,0,,0,,,0,23,,0,0,187
,10,,8,,1221,8,167,349,437,1100,10,,,,,,,,12,,28,176,1,1,15,0,,0,,0,,,0,18,,0,0,176
,10,,9,,1439,7,211,435,537,1300,25,,,,,,,,6,,44,225,4,2,21,0,,1,,3,,,0,20,,0,1,185
,10,,10,,1321,5,150,281,333,1200,13,,,,,,,,16,,20,92,2,1,19,0,,0,,0,,,0,10,,0,0,160
,10,,11,,1416,7,191,373,481,1300,16,,,,,,,,13,,60,165,10,3,27,1,,0,,0,,,0,11,,0,0,175
,10,,12,,1200,6,138,281,369,1100,19,,,,,,,,10,,45,83,1,2,18,5,,1,,0,,,0,10,,0,0,175
,10,,13,,1230,10,131,304,391,1150,12,,,,,,,,7,,63,97,6,1,11,5,,2,,2,,,0,21,,0,0,164
,10,,14,,1327,8,171,421,510,1200,14,,,,,,,,13,,88,154,2,3,16,1,,0,,0,,,3,11,,0,0,205
,10,,15,,1032,7,151,313,376,950,15,,,,,,,,4,,45,100,5,2,18,1,,1,,0,,,0,7,,0,0,178
,10,,16,,1148,9,110,273,328,1050,10,,,,,,,,6,,53,109,3,2,15,3,,0,,3,,,0,13,,0,0,111
,10,,17,,1077,6,179,305,382,1000,15,,,,,,,,5,,29,126,4,2,24,0,,0,,1,,,1,9,,1,0,165
,10,,18,,1014,9,231,267,360,950,5,,,,,,,,4,,37,91,0,1,30,1,,0,,0,,,0,22,,0,0,169
,10,,19,,1339,7,124,295,392,1250,11,,,,,,,,7,,57,84,4,1,22,1,,0,,0,,,0,12,,1,0,188
,10,,20,,1113,8,130,262,335,1050,8,,,,,,,,5,,42,70,2,5,17,1,,0,,0,,,0,10,,1,0,174
,10,,21,,1242,6,153,320,427,1150,16,,,,,,,,9,,53,116,5,0,31,2,,0,,1,,,0,21,,0,0,173
,10,,22,,1168,5,151,320,393,1100,13,,,,,,,,5,,52,109,4,1,18,0,,1,,0,,,1,16,,0,1,172
,10,,23,,1230,5,151,282,327,1150,10,,,,,,,,5,,29,133,4,1,12,0,,0,,0,,,0,7,,0,0,126
,10,,24,,1275,10,164,353,443,1200,18,,,,,,,,9,,47,87,2,2,16,0,,1,,0,,,0,17,,0,0,243
,10,,25,,1255,4,141,352,417,1150,16,,,,,,,,3,,50,120,2,2,33,1,,1,,0,,,1,15,,0,1,171
,10,,26,,985,8,100,233,282,900,10,,,,,,,,12,,37,65,5,3,16,1,,0,,0,,,1,6,,2,1,123
,10,,27,,928,8,138,270,342,850,17,,,,,,,,4,,57,88,1,0,22,1,,1,,0,,,2,9,,0,0,138
,10,,28,,1473,42,169,367,471,1400,6,,,,,,,,17,,55,142,2,1,14,1,,1,,1,,,0,24,,0,1,204
,10,,29,,1262,9,166,356,450,1200,20,,,,,,,,15,,62,107,3,2,25,1,,0,,1,,,2,11,,1,0,198
,10,,30,,1229,5,102,283,381,1100,5,,,,,,,,7,,55,113,4,0,19,0,,1,,0,,,1,13,,0,0,163
,10,,31,,1351,7,201,423,510,1250,20,,,,,,,,7,,87,151,3,2,23,0,,0,,0,,,3,12,,0,0,201
,10,,32,,1244,11,159,279,356,1150,7,,,,,,,,2,,47,80,3,3,16,1,,0,,0,,,0,18,,0,0,175
,10,,33,,1252,5,156,333,415,1150,12,,,,,,,,4,,55,132,5,0,18,0,,0,,0,,,0,6,,1,0,181
,10,,34,,1428,6,127,337,449,1350,18,,,,,,,,8,,63,97,3,2,23,0,,0,,0,,,0,7,,0,0,227
,10,,35,,1110,10,120,246,311,1050,13,,,,,,,,10,,47,80,0,2,20,1,,1,,0,,,0,10,,2,0,125
,10,,36,,1035,9,118,252,330,950,13,,,,,,,,6,,37,110,1,1,26,0,,0,,0,,,1,2,,0,0,133
,10,,37,,1234,5,192,364,462,1150,13,,,,,,,,10,,62,137,5,1,26,0,,0,,0,,,3,10,,0,0,195
,10,,38,,1139,11,132,300,393,1050,15,,,,,,,,9,,38,98,6,1,27,1,,0,,2,,,2,20,,1,1,172
,10,,39,,1528,5,158,376,460,1450,18,,,,,,,,29,,72,80,7,2,36,0,,1,,1,,,0,19,,1,0,183
,10,,40,,1396,10,164,301,396,1350,15,,,,,,,,9,,35,111,1,1,10,0,,1,,0,,,0,13,,0,0,197
,10,,41,,1077,4,176,319,417,1000,9,,,,,,,,6,,25,146,1,2,7,6,,0,,1,,,3,9,,0,0,202
,10,,42,,1124,6,152,301,374,1050,14,,,,,,,,7,,56,95,2,1,16,0,,0,,3,,,0,5,,2,0,173
,10,,43,,1141,8,131,315,396,1050,13,,,,,,,,10,,62,80,5,4,35,1,,1,,0,,,2,3,,0,0,167
,10,,44,,1044,7,165,320,395,950,11,,,,,,,,4,,51,128,3,2,20,0,,0,,1,,,1,4,,0,0,170
,10,,45,,1198,10,152,305,393,1100,13,,,,,,,,7,,38,132,7,1,16,1,,0,,1,,,4,12,,1,0,160
,10,,46,,1192,9,120,270,338,1100,12,,,,,,,,12,,57,76,1,0,10,0,,0,,1,,,0,10,,1,0,158
,10,,47,,1184,4,160,342,392,1100,11,,,,,,,,3,,50,129,4,2,14,2,,1,,1,,,0,11,,1,0,163
,10,,48,,1300,10,179,350,446,1200,13,,,,,,,,4,,51,114,6,1,29,0,,0,,2,,,0,12,,0,0,212
,10,,49,,1296,8,150,344,454,1200,17,,,,,,,,15,,59,128,4,1,19,0,,1,,1,,,3,10,,0,1,190
,10,,50,,1262,5,183,386,484,1150,14,,,,,,,,11,,58,154,6,4,26,1,,2,,0,,,0,23,,0,0,185
,10,,51,,1075,10,176,317,400,1000,16,,,,,,,,4,,47,114,10,2,25,3,,0,,0,,,0,7,,0,1,170
,10,,52,,1093,6,143,305,383,1000,17,,,,,,,,8,,39,78,16,1,15,1,,0,,0,,,0,10,,0,0,198
,10,,53,,1501,8,222,454,545,1400,10,,,,,,,,50,,72,117,4,3,11,1,,0,,0,,,2,21,,1,1,250
,10,,54,,1322,17,281,436,494,1250,21,,,,,,,,2,,48,151,3,2,18,6,,1,,0,,,0,10,,1,0,230
,10,,55,,1224,9,141,305,371,1150,24,,,,,,,,6,,37,98,0,4,27,2,,1,,2,,,0,15,,0,0,155
,10,,56,,1232,5,157,310,376,1150,12,,,,,,,,3,,37,142,2,1,25,5,,0,,0,,,3,10,,0,0,135
,10,,57,,1118,9,171,300,365,1000,12,,,,,,,,2,,39,126,3,0,22,2,,0,,1,,,0,15,,1,0,142
,10,,58,,1278,21,199,380,469,1650,21,,,,,,,,3,,70,134,2,3,16,0,,1,,0,,,2,18,,0,0,199
,10,,59,,1159,8,123,323,385,1100,17,,,,,,,,5,,45,93,2,0,24,1,,0,,0,,,1,12,,0,0,185
,10,,60,,1248,9,127,303,419,1150,18,,,,,,,,11,,54,126,7,1,23,2,,0,,0,,,0,12,,1,0,164
,10,,61,,1267,6,135,310,382,1150,12,,,,,,,,10,,37,113,2,2,27,0,,1,,2,,,1,15,,0,1,159
,10,,62,,1186,9,148,361,459,1100,16,,,,,,,,8,,62,101,2,1,34,3,,0,,0,,,0,14,,0,0,218
,10,,63,,1150,6,146,314,402,1050,10,,,,,,,,7,,56,93,5,0,6,1,,4,,0,,,2,14,,0,1,203
,10,,64,,1156,6,140,315,413,1050,13,,,,,,,,11,,51,117,2,1,17,0,,0,,1,,,7,20,,1,0,170
,10,,65,,1125,10,153,313,417,1050,14,,,,,,,,12,,56,110,8,1,26,1,,1,,0,,,0,15,,0,0,173
,10,,66,,1168,9,141,327,410,1100,10,,,,,,,,5,,50,121,5,1,21,1,,1,,1,,,1,18,,0,1,174
,10,,67,,1262,5,215,415,494,1150,10,,,,,,,,8,,52,114,8,0,36,1,,0,,0,,,1,11,,0,0,250
,10,,68,,1103,11,152,225,412,1000,12,,,,,,,,10,,45,118,6,2,26,1,,0,,2,,,1,10,,0,1,178
,10,,69,,1217,7,148,322,418,1150,18,,,,,,,,1,,39,133,2,2,17,5,,1,,0,,,0,12,,1,1,186
,10,,70,,1026,9,155,311,389,950,20,,,,,,,,4,,60,118,4,3,21,12,,2,,0,,,0,7,,0,0,138
,10,,71,,1184,11,155,343,425,1100,19,,,,,,,,22,,59,118,5,0,29,5,,0,,0,,,0,8,,1,1,155
,10,,72,,1420,6,171,333,423,1300,17,,,,,,,,7,,36,134,4,0,14,7,,0,,0,,,3,17,,1,0,183
,10,,73,,1292,9,157,323,421,1200,14,,,,,,,,6,,49,117,6,2,17,1,,0,,0,,,2,9,,0,1,197
,10,,74,,1199,10,181,372,471,1100,16,,,,,,,,19,,56,168,2,1,26,0,,0,,0,,,2,12,,0,0,168
,10,,75,,1117,6,187,400,486,1050,13,,,,,,,,10,,59,124,4,0,28,0,,0,,0,,,2,14,,0,1,231
,10,,76,,1085,9,128,320,433,1000,7,,,,,,,,10,,60,137,2,1,26,0,,0,,0,,,0,10,,0,0,180
,10,,77,,965,10,151,318,369,900,17,,,,,,,,8,,44,124,4,2,30,5,,2,,0,,,1,7,,0,1,124
,10,,78,,818,4,115,248,302,750,16,,,,,,,,4,,32,105,0,1,11,0,,0,,0,,,1,7,,0,3,122
,10,,79,,1191,11,130,275,352,1100,20,,,,,,,,4,,42,116,2,1,19,0,,0,,0,,,0,17,,1,1,126
,10,,80,,1148,5,164,336,408,1050,17,,,,,,,,5,,56,131,7,1,18,2,,1,,1,,,1,16,,0,1,151
,10,,81,,1233,6,161,351,433,1150,19,,,,,,,,10,,63,136,0,0,20,1,,2,,2,,,2,13,,1,0,163
,10,,82,,1213,8,154,301,370,1100,13,,,,,,,,7,,44,126,0,0,19,1,,1,,1,,,0,6,,0,0,150
,10,,83,,1301,10,119,231,293,1200,10,,,,,,,,3,,26,79,0,1,11,0,,0,,0,,,1,5,,0,0,156
,10,,84,,1192,7,142,330,415,1100,12,,,,,,,,7,,44,154,2,0,22,0,,0,,0,,,2,9,,0,1,162
,10,,85,,1184,10,123,283,355,1100,10,,,,,,,,7,,23,116,2,0,15,2,,0,,0,,,0,13,,0,0,166
,10,,86,,1254,4,232,380,480,1150,19,,,,,,,,18,,71,132,5,1,23,2,,1,,0,,,2,4,,1,1,200
,10,,87,,1264,7,171,367,477,1150,15,,,,,,,,5,,78,92,11,1,32,0,,2,,0,,,5,13,,3,1,218
,10,,88,,1392,4,223,470,584,1300,7,,,,,,,,11,,109,167,5,4,38,1,,1,,0,,,4,12,,0,0,225
,10,,89,,1248,8,163,349,456,1150,10,,,,,,,,24,,54,126,4,2,18,1,,0,,0,,,0,13,,0,0,202
,10,,90,,1048,9,148,306,385,950,17,,,,,,,,13,,43,107,4,0,19,0,,0,,0,,,3,13,,1,0,165
,10,,91,,1239,9,182,394,492,1150,24,,,,,,,,16,,64,121,5,2,37,0,,0,,0,,,3,18,,0,1,198
,10,,92,,1181,6,148,372,449,1100,16,,,,,,,,11,,123,98,5,0,30,3,,0,,0,,,0,12,,1,0,150
,10,,93,,1164,10,145,321,413,1100,11,,,,,,,,14,,58,111,5,0,22,0,,0,,0,,,0,16,,1,0,175
,10,,94,,1130,7,126,332,431,1050,18,,,,,,,,22,,39,101,7,3,14,1,,0,,0,,,2,15,,0,0,208
,10,,95,,1256,5,176,370,462,1150,13,,,,,,,,17,,64,125,2,3,15,0,,0,,1,,,4,10,,0,1,207
,10,,96,,1035,3,165,361,475,950,23,,,,,,,,34,,56,127,2,6,30,0,,0,,0,,,1,9,,1,0,183
,10,,97,,1518,8,162,375,464,1400,18,,,,,,,,9,,44,161,2,3,23,0,,1,,0,,,0,13,,0,0,188
,10,,98,,1168,5,132,300,375,1100,18,,,,,,,,8,,54,103,9,1,24,0,,1,,1,,,0,8,,0,0,148
,10,,99,,1111,5,180,362,446,1050,22,,,,,,,,9,,86,91,5,2,23,0,,2,,0,,,0,9,,0,1,196
,10,,100,,1296,6,169,368,473,1200,13,,,,,,,,25,,56,100,1,2,22,0,,1,,0,,,7,13,,1,0,232
,10,,101,,1171,11,169,324,388,1050,8,,,,,,,,9,,43,79,4,1,18,1,,5,,0,,,2,14,,0,1,200
,10,,102,,1256,6,147,328,419,1150,19,,,,,,,,7,,36,114,3,1,28,2,,1,,0,,,0,9,,0,0,198
,10,,103,,1094,3,124,286,357,1000,11,,,,,,,,6,,56,91,1,4,14,0,,1,,0,,,0,7,,1,0,165
,10,,104,,1017,9,113,260,354,950,20,,,,,,,,8,,35,93,3,5,11,3,,1,,1,,,17,7,,0,0,147
,10,,105,,1171,6,161,323,407,1100,12,,,,,,,,7,,48,132,3,0,23,0,,0,,1,,,1,15,,0,1,164
,10,,106,,1640,7,203,446,540,1500,20,,,,,,,,18,,92,131,7,3,21,19,,0,,0,,,0,8,,0,0,221
,10,,107,,793,9,102,200,222,750,4,,,,,,,,4,,13,100,0,0,9,0,,0,,0,,,0,8,,0,0,84
,10,,108,,1118,12,136,250,298,1050,4,,,,,,,,5,,29,63,4,2,15,0,,0,,0,,,1,10,,0,0,165
,10,,109,,730,6,124,248,293,700,11,,,,,,,,7,,18,78,0,1,7,0,,5,,0,,,0,2,,0,2,161
,10,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,,1,,1401,4,210,544,687,1300,21,,,,,,,,60,,77,102,33,,42,,,,,,,,,17,,,,335
,17,,2,,1295,5,186,452,617,1200,26,,,,,,,,38,,123,94,14,,49,,,,,,,,,10,,,,265
,17,,3,,893,6,162,396,483,800,13,,,,,,,,27,,90,62,33,,31,,,,,,,,,7,,,,219
,17,,4,,1389,5,191,452,621,1250,24,,,,,,,,73,,67,97,76,,58,,,,,,,,,12,,,,213
,17,,5,,1117,5,157,351,501,1000,23,,,,,,,,63,,53,117,35,,34,,,,,,,,,7,,,,169
,17,,6,,1142,9,143,332,486,1050,15,,,,,,,,61,,82,118,16,,8,,,,,,,,,9,,,,175
,17,,7,,1203,5,132,313,418,1100,13,,,,,,,,41,,54,68,25,,8,,,,,,,,,7,,,,202
,17,,8,,1495,2,147,366,515,1300,25,,,,,,,,37,,45,145,11,,9,,,,,,,,,19,,,,224
,17,,9,,1436,6,190,407,569,1300,16,,,,,,,,40,,42,149,17,,13,,,,,,,,,17,,,,272
,17,,10,,963,8,142,310,419,850,10,,,,,,,,31,,68,102,20,,8,,,,,,,,,6,,,,174
,17,,11,,943,6,133,290,402,850,11,,,,,,,,71,,51,102,10,,15,,,,,,,,,8,,,,134
,17,,12,,1607,101,227,524,734,1500,11,,,,,,,,95,,58,176,18,,24,,,,,,,,,11,,,,256
,17,,13,,1481,3,161,391,533,1350,22,,,,,,,,23,,72,140,16,,11,,,,,,,,,19,,,,229
,17,,44,,533,7,66,180,270,500,16,,,,,,,,24,,30,47,19,,14,,,,,,,,,6,,,,114
,17,,45,,960,6,118,228,313,850,11,,,,,,,,33,,13,80,3,,4,,,,,,,,,19,,,,150
,17,,46,,929,9,97,258,350,850,12,,,,,,,,25,,65,83,10,,15,,,,,,,,,6,,,,132
,20,,1,,1050,9,149,375,454,950,16,,,,,,,,4,,98,101,,3,17,,,,41,,,,1,17,,,,156
,20,,2,,994,8,166,334,432,900,11,,,,,,,,11,,33,57,,2,32,,,,101,,,,7,7,,,,171
,20,,3,,1387,19,344,516,597,1250,37,,,,,,,,11,,32,133,,3,21,,,,99,,,,1,13,,,,247
,20,,4,,1431,9,175,379,479,1300,18,,,,,,,,4,,28,134,,3,26,,,,71,,,,5,13,,,,175
,20,,5,,1251,6,194,421,524,1150,34,,,,,,,,11,,32,137,,4,22,,,,96,,,,18,11,,,,159
,20,,6,,740,11,141,281,339,650,16,,,,,,,,1,,28,72,,2,18,,,,54,,,,6,8,,,,134
,20,,7,,1432,9,187,423,580,1300,23,,,,,,,,12,,54,171,,11,23,,,,57,,,,9,18,,,,202
,20,,8,,1280,6,206,416,522,1150,20,,,,,,,,16,,26,141,,8,44,,,,63,,,,14,10,,,,180
,20,,9,,1414,9,233,490,624,1300,28,,,,,,,,12,,54,161,,6,24,,,,111,,,,18,12,,,,198
,20,,10,,1383,9,204,434,569,1250,33,,,,,,,,14,,36,148,,7,18,,,,68,,,,6,22,,,,217
,20,,11,,1198,9,166,405,520,1050,23,,,,,,,,0,,33,157,,6,22,,,,80,,,,22,11,,,,166
,20,,12,,1345,11,185,382,470,1250,18,,,,,,,,8,,21,149,,2,10,,,,60,,,,17,16,,,,168
,20,,13,,1373,9,147,302,412,1250,14,,,,,,,,11,,18,143,,3,11,,,,21,,,,39,20,,,,132
,20,,14,,1183,8,153,265,413,1100,19,,,,,,,,10,,17,102,,1,4,,,,35,,,,114,7,,,,104
,20,,15,,1304,10,151,330,422,1200,18,,,,,,,,2,,20,127,,2,17,,,,48,,,,40,9,,,,139
,20,,16,,1571,5,285,429,545,1450,24,,,,,,,,3,,19,209,,4,17,,,,26,,,,5,17,,,,221
,20,,17,,1445,10,187,399,513,1300,23,,,,,,,,2,,23,188,,1,11,,,,65,,,,2,14,,,,184
,20,,18,,1509,5,199,402,563,1350,22,,,,,,,,2,,50,204,,6,12,,,,29,,,,12,9,,,,215
,20,,19,,1434,10,205,430,531,1300,14,,,,,,,,13,,35,122,,5,24,,,,80,,,,4,14,,,,220
,20,,20,,1301,7,176,365,450,1200,22,,,,,,,,10,,64,125,,1,19,,,,22,,,,5,7,,,,175
,20,,21,,1409,8,170,390,508,1300,12,,,,,,,,32,,31,121,,4,24,,,,62,,,,6,5,,,,209
,20,,22,,1010,9,149,306,380,900,26,,,,,,,,12,,16,95,,2,14,,,,52,,,,2,10,,,,149
,20,,23,,1125,13,139,315,395,1000,19,,,,,,,,3,,15,118,,2,20,,,,21,,,,1,10,,,,186
,20,,24,,1456,5,228,400,518,1350,18,,,,,,,,8,,16,181,,3,9,,,,25,,,,2,17,,,,236
,20,,25,,1145,8,163,301,376,1050,20,,,,,,,,7,,18,112,,1,12,,,,46,,,,4,13,,,,145
,20,,26,,1097,9,183,319,419,1000,23,,,,,,,,6,,10,152,,3,10,,,,37,,,,0,20,,,,158
,20,,27,,1112,9,138,287,355,1000,10,,,,,,,,1,,10,86,,3,16,,,,29,,,,2,19,,,,179
,20,,28,,1220,7,161,351,445,1050,20,,,,,,,,7,,21,137,,3,20,,,,58,,,,7,13,,,,159
,20,,29,,1208,11,160,295,394,1100,7,,,,,,,,9,,18,149,,3,11,,,,18,,,,0,17,,,,162
,20,,30,,1370,8,172,332,422,1250,14,,,,,,,,17,,21,119,,4,14,,,,40,,,,3,22,,,,168
,20,,31,,1059,8,132,284,391,1000,18,,,,,,,,26,,16,126,,7,11,,,,36,,,,1,13,,,,137
,20,,32,,1345,18,185,339,455,1250,18,,,,,,,,4,,43,150,,5,19,,,,38,,,,1,14,,,,163
,20,,33,,1496,11,187,361,467,1350,13,,,,,,,,8,,25,120,,2,32,,,,52,,,,7,20,,,,188
,20,,34,,1225,9,135,275,351,1100,14,,,,,,,,2,,20,133,,1,13,,,,26,,,,2,18,,,,122
,20,,35,,1303,9,168,330,426,1200,12,,,,,,,,7,,19,121,,3,11,,,,68,,,,9,16,,,,159
,20,,36,,1337,8,184,413,519,1200,15,,,,,,,,8,,27,101,,1,25,,,,26,,,,4,11,,,,301
,20,,37,,972,14,143,266,339,900,19,,,,,,,,5,,10,104,,2,6,,,,40,,,,0,13,,,,140
,20,,38,,927,10,148,307,381,850,12,,,,,,,,11,,24,82,,1,21,,,,20,,,,3,13,,,,194
,20,,39,,1388,11,189,350,464,1250,19,,,,,,,,18,,27,111,,3,24,,,,50,,,,1,15,,,,195
,20,,40,,1293,7,173,379,492,1150,13,,,,,,,,2,,14,107,,1,20,,,,41,,,,1,17,,,,276
,20,,41,,1346,8,257,455,570,1300,25,,,,,,,,5,,24,124,,7,28,,,,89,,,,4,14,,,,206
,20,,42,,1268,4,201,384,475,1150,16,,,,,,,,8,,16,156,,0,26,,,,47,,,,1,17,,,,188
,20,,43,,1083,8,134,271,343,950,9,,,,,,,,2,,9,122,,2,19,,,,35,,,,3,6,,,,136
,20,,44,,859,9,135,274,367,800,11,,,,,,,,2,,15,98,,1,26,,,,37,,,,0,10,,,,167
,20,,45,,1204,9,166,285,371,1050,15,,,,,,,,4,,19,111,,4,40,,,,28,,,,5,11,,,,133
,20,,46,,1318,6,140,340,437,1200,10,,,,,,,,11,,27,180,,5,29,,,,29,,,,0,16,,,,129
,20,,47,,1274,6,164,351,415,1150,23,,,,,,,,11,,31,100,,4,17,,,,55,,,,0,8,,,,164
,20,,48,,1471,8,202,369,490,1350,18,,,,,,,,11,,22,145,,2,24,,,,43,,,,5,17,,,,203
,20,,49,,1140,9,190,351,447,1050,25,,,,,,,,19,,55,126,,1,29,,,,26,,,,3,10,,,,153
,20,,50,,1367,7,194,378,498,1250,18,,,,,,,,5,,24,140,,1,19,,,,51,,,,1,20,,,,218
,20,,51,,1223,5,190,367,467,1100,9,,,,,,,,6,,20,171,,2,20,,,,42,,,,1,9,,,,184
,20,,52,,1202,10,181,352,433,1050,16,,,,,,,,7,,34,106,,4,16,,,,41,,,,0,8,,,,201
,20,,53,,1232,9,152,300,385,1100,10,,,,,,,,11,,27,106,,2,17,,,,44,,,,4,17,,,,147
,20,,54,,1326,9,212,372,466,1200,19,,,,,,,,13,,31,127,,2,18,,,,76,,,,4,7,,,,169
,20,,55,,1440,8,226,430,533,1300,29,,,,,,,,12,,82,140,,3,16,,,,66,,,,1,12,,,,172
,20,,56,,1345,9,240,416,547,1250,33,,,,,,,,14,,31,123,,3,15,,,,43,,,,6,21,,,,258
,20,,57,,870,8,132,272,326,750,11,,,,,,,,9,,15,67,,2,13,,,,29,,,,2,12,,,,166
,20,,58,,1328,20,265,446,560,1250,13,,,,,,,,9,,34,214,,2,18,,,,49,,,,1,14,,,,206
,20,,59,,1387,8,217,378,500,1250,18,,,,,,,,17,,35,174,,2,13,,,,72,,,,6,23,,,,140
,20,,60,,1036,9,194,325,367,900,20,,,,,,,,21,,13,117,,4,14,,,,40,,,,3,13,,,,122
,20,,61,,1313,8,201,382,493,1200,18,,,,,,,,6,,23,147,,1,16,,,,66,,,,7,17,,,,192
,20,,62,,1202,10,179,353,427,1100,21,,,,,,,,3,,24,126,,5,15,,,,62,,,,2,10,,,,158
,20,,63,,1325,5,141,340,450,1200,22,,,,,,,,9,,23,125,,1,14,,,,49,,,,0,12,,,,190
,20,,64,,1126,7,153,245,334,1050,12,,,,,,,,9,,14,104,,0,12,,,,39,,,,3,12,,,,129
,20,,65,,1432,8,145,343,491,1350,12,,,,,,,,9,,14,166,,4,24,,,,41,,,,12,37,,,,169
,20,,66,,1418,11,171,363,498,1300,23,,,,,,,,8,,42,128,,3,19,,,,57,,,,4,17,,,,196
,20,,67,,1262,9,211,367,468,1150,17,,,,,,,,6,,23,91,,2,19,,,,107,,,,7,8,,,,188
,20,,68,,1185,7,184,331,409,1050,17,,,,,,,,17,,16,117,,3,17,,,,66,,,,2,7,,,,147
,20,,69,,1344,8,183,400,483,1200,27,,,,,,,,5,,40,113,,1,6,,,,120,,,,2,12,,,,157
,20,,70,,1290,9,154,303,381,1150,13,,,,,,,,2,,8,122,,3,19,,,,55,,,,6,14,,,,139
,20,,71,,993,7,219,346,418,900,16,,,,,,,,8,,32,153,,1,14,,,,75,,,,5,10,,,,104
,20,,72,,1235,10,189,357,423,1100,15,,,,,,,,14,,22,132,,4,9,,,,43,,,,3,16,,,,165
,20,,73,,1171,9,165,345,429,1050,17,,,,,,,,9,,50,109,,4,12,,,,59,,,,3,33,,,,133
,20,,74,,1033,8,132,282,396,950,12,,,,,,,,7,,28,116,,7,14,,,,36,,,,4,22,,,,150
,20,,75,,1395,7,180,395,485,1250,23,,,,,,,,5,,36,109,,4,23,,,,49,,,,14,10,,,,211
,20,,76,,1369,9,177,394,526,1250,18,,,,,,,,20,,33,128,,4,24,,,,46,,,,2,14,,,,227
,20,,77,,1339,8,173,347,452,1200,22,,,,,,,,15,,33,92,,2,25,,,,47,,,,4,11,,,,201
,20,,78,,1280,7,153,372,472,1150,17,,,,,,,,11,,22,95,,17,20,,,,81,,,,2,7,,,,200
,20,,79,,1287,10,156,346,467,1150,21,,,,,,,,23,,22,81,,7,26,,,,112,,,,10,9,,,,156
,20,,80,,814,9,123,230,288,700,11,,,,,,,,3,,2,92,,3,10,,,,48,,,,0,6,,,,113
,20,,81,,1287,7,186,389,479,1150,17,,,,,,,,4,,22,94,,14,24,,,,52,,,,4,16,,,,228
,20,,82,,779,9,127,245,302,700,17,,,,,,,,3,,18,70,,3,21,,,,47,,,,2,12,,,,109
,20,,83,,1327,9,202,400,503,1200,21,,,,,,,,9,,37,131,,5,25,,,,46,,,,1,19,,,,209
,20,,84,,1009,6,137,311,388,900,13,,,,,,,,2,,15,117,,6,20,,,,26,,,,5,9,,,,175
,20,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,27,,1,,1391,6,269,633,823,1300,30,,,,,,,,,43,120,15,309,,49,,,,,,,,,,27,,,228
,27,,2,,1421,6,293,573,710,1300,14,,,,,,,,,2,307,10,117,,66,,,,,,,,,,27,,,167
,27,,3,,766,8,174,307,382,700,14,,,,,,,,,6,112,11,60,,42,,,,,,,,,,9,,,128
,27,,4,,673,6,179,300,353,600,16,,,,,,,,,7,51,9,60,,26,,,,,,,,,,11,,,172
,27,,5,,1283,4,284,577,783,1200,14,,,,,,,,,46,127,13,264,,41,,,,,,,,,,9,,,268
,27,,6,,1400,3,265,588,769,1300,21,,,,,,,,,43,168,14,139,,41,,,,,,,,,,59,,,284
,32,,1,,1388,7,176,359,500,1300,34,,,,,,,,3,,29,50,,,,,,,,,119,56,,,,,1,208
,32,,2,,1294,7,187,342,488,1200,25,,,,,,,,3,,19,65,,,,,,,,,121,22,,,,,1,232
