shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),United Opposition,United National Movement,Greens Party,Alliance of Patriots,Georgian Party,Way of Georgia,Georgian Dream
Precinct,9,16-9,402,25.89,,,,,2.19,,,,0,,,,0,0.52,0.39,0.94,,,,,,,,15.42,,,,,84.58
Precinct,10,16-10,310,24.54,,,,,1.9,,,,0,,,,0,0.43,0.46,0.42,,,,,,,,22.58,,,,,77.42
Precinct,11,16-11,222,83.77,,,,,0.89,,,,0,,,,0,0.2,0.44,0.24,,,,,,,,6.31,,,,,93.69
Precinct,12,16-12,229,59.79,,,,,2.14,,,,0,,,,0,0.32,0.25,0.46,,,,,,,,6.55,,,,,93.45
Precinct,13,16-13,99,35.11,,,,,0.0,,,,0,,,,0,0.18,0.12,0.12,,,,,,,,24.24,,,,,75.76
Precinct,14,16-14,284,35.5,,,,,0.7,,,,0,,,,0,0.44,0.34,0.44,,,,,,,,17.61,,,,,82.39
Precinct,15,16-15,147,36.48,,,,,2.0,,,,0,,,,0,0.2,0.22,0.19,,,,,,,,21.77,,,,,78.23
Precinct,16,16-16,216,54.14,,,,,1.37,,,,0,,,,0,0.4,0.22,0.31,,,,,,,,16.67,,,,,83.33
Precinct,17,16-17,249,52.53,,,,,2.35,,,,0,,,,0,0.32,0.35,0.41,,,,,,,,26.91,,,,,73.09
Precinct,18,16-18,451,58.5,,,,,1.31,,,,0,,,,0,0.74,0.64,0.48,,,,,,,,34.81,,,,,65.19
Precinct,19,16-19,538,37.26,,,,,2.71,,,,0,,,,0,0.71,0.67,1.0,,,,,,,,12.45,,,,,87.55
Precinct,20,16-20,456,38.19,,,,,1.72,,,,0,,,,0,0.6,0.61,0.76,,,,,,,,15.79,,,,,84.21
Precinct,21,16-21,430,29.37,,,,,1.38,,,,0,,,,0,0.67,0.57,0.58,,,,,,,,12.09,,,,,87.91
Precinct,22,16-22,345,29.36,,,,,2.27,,,,0,,,,0,0.47,0.37,0.73,,,,,,,,14.2,,,,,85.8
Precinct,23,16-23,402,30.99,,,,,0.99,,,,0,,,,0,0.58,0.6,0.48,,,,,,,,13.68,,,,,86.32
Precinct,24,16-24,641,47.06,,,,,2.29,,,,0,,,,0,1.01,0.69,1.14,,,,,,,,32.29,,,,,67.71
Precinct,25,16-25,536,44.82,,,,,2.9,,,,0,,,,0,0.74,0.75,0.83,,,,,,,,19.4,,,,,80.6
Precinct,26,16-26,267,53.19,,,,,3.61,,,,0,,,,0,0.52,0.32,0.32,,,,,,,,23.97,,,,,76.03
Precinct,27,16-27,401,52.42,,,,,1.96,,,,0,,,,0,0.73,0.49,0.49,,,,,,,,24.19,,,,,75.81
Precinct,28,16-28,210,70.23,,,,,1.87,,,,0,,,,0,0.37,0.28,0.23,,,,,,,,12.86,,,,,87.14
Precinct,29,16-29,480,36.75,,,,,2.24,,,,0,,,,0,0.65,0.69,0.71,,,,,,,,20.63,,,,,79.17
Precinct,30,16-30,312,27.59,,,,,2.8,,,,0,,,,0,0.43,0.47,0.42,,,,,,,,23.08,,,,,76.92
Precinct,14,17-14,353,40.62,,,,,1.67,,,,0,,,,0,0.47,0.42,0.67,,,,,,,,39.94,,,,,60.06
Precinct,15,17-15,377,45.75,,,,,2.08,,,,0,,,,0,0.38,0.54,0.74,,,,,,,,16.71,,,,,82.76
Precinct,16,17-16,526,50.67,,,,,1.68,,,,0,,,,0,0.65,0.6,1.1,,,,,,,,24.33,,,,,75.67
Precinct,17,17-17,428,30.97,,,,,3.39,,,,0,,,,0,0.44,0.63,0.83,,,,,,,,36.92,,,,,63.08
Precinct,18,17-18,312,29.66,,,,,2.19,,,,0,,,,0,0.38,0.4,0.61,,,,,,,,34.94,,,,,65.06
Precinct,19,17-19,142,48.97,,,,,0.7,,,,0,,,,0,0.2,0.21,0.18,,,,,,,,23.24,,,,,76.76
Precinct,20,17-20,395,48.17,,,,,9.4,,,,0,,,,0,0.7,0.52,0.62,,,,,,,,35.19,,,,,64.3
Precinct,21,17-21,403,47.92,,,,,3.36,,,,0,,,,0,0.52,0.57,0.67,,,,,,,,31.51,,,,,68.49
Precinct,22,17-22,231,51.11,,,,,1.28,,,,0,,,,0,0.35,0.3,0.34,,,,,,,,28.57,,,,,71.43
Precinct,23,17-23,292,29.03,,,,,1.02,,,,0,,,,0,0.28,0.36,0.67,,,,,,,,17.81,,,,,81.85
Precinct,24,17-24,240,26.49,,,,,4.0,,,,0,,,,0,0.33,0.34,0.39,,,,,,,,24.58,,,,,75.42
Precinct,25,17-25,213,17.87,,,,,3.62,,,,0,,,,0,0.31,0.22,0.45,,,,,,,,34.74,,,,,65.26
Precinct,26,17-26,274,31.75,,,,,1.79,,,,0,,,,0,0.51,0.34,0.31,,,,,,,,25.91,,,,,74.09
Precinct,27,17-27,293,47.18,,,,,2.98,,,,0,,,,0,0.63,0.28,0.37,,,,,,,,19.8,,,,,80.2
Precinct,28,17-28,376,32.25,,,,,1.83,,,,0,,,,0,0.42,0.49,0.75,,,,,,,,30.32,,,,,69.68
Precinct,29,17-29,374,50.95,,,,,1.06,,,,0,,,,0,0.65,0.44,0.5,,,,,,,,19.79,,,,,80.21
Precinct,30,17-30,438,51.29,,,,,1.13,,,,0,,,,0,0.68,0.6,0.57,,,,,,,,23.29,,,,,76.71
Precinct,31,17-31,53,49.07,,,,,0.0,,,,0,,,,0,0.09,0.07,0.06,,,,,,,,7.55,,,,,92.45
Precinct,32,17-32,481,31.52,,,,,3.02,,,,0,,,,0,0.6,0.78,0.67,,,,,,,,43.66,,,,,56.34
Precinct,33,17-33,201,40.44,,,,,0.99,,,,0,,,,0,0.33,0.25,0.27,,,,,,,,49.75,,,,,50.25
Precinct,34,17-34,51,45.95,,,,,0.0,,,,0,,,,0,0.14,0.04,0.03,,,,,,,,31.37,,,,,68.63
Precinct,35,17-35,584,48.22,,,,,2.01,,,,0,,,,0,0.98,0.62,0.98,,,,,,,,22.77,,,,,77.05
Precinct,36,17-36,477,48.33,,,,,3.05,,,,0,,,,0,0.59,0.53,1.07,,,,,,,,28.93,,,,,71.07
Precinct,37,17-37,382,28.15,,,,,2.3,,,,0,,,,0,0.67,0.4,0.62,,,,,,,,20.16,,,,,79.84
Precinct,38,17-38,308,22.22,,,,,3.14,,,,0,,,,0,0.48,0.42,0.42,,,,,,,,25.65,,,,,74.35
Precinct,39,17-39,325,21.78,,,,,9.47,,,,0,,,,0,0.65,0.34,0.57,,,,,,,,36.92,,,,,63.08
Precinct,40,17-40,405,32.95,,,,,3.34,,,,0,,,,0,0.52,0.54,0.73,,,,,,,,33.33,,,,,66.67
Precinct,41,17-41,456,42.54,,,,,1.72,,,,0,,,,0,0.64,0.65,0.64,,,,,,,,26.54,,,,,73.46
Precinct,42,17-42,610,39.87,,,,,1.77,,,,0,,,,0,0.84,0.92,0.79,,,,,,,,25.08,,,,,74.92
Precinct,43,17-43,458,38.01,,,,,1.93,,,,0,,,,0,0.55,0.6,0.86,,,,,,,,21.62,,,,,78.17
Precinct,47,17-47,229,32.57,,,,,3.78,,,,0,,,,0,0.28,0.34,0.39,,,,,,,,36.68,,,,,63.32
Precinct,48,17-48,302,30.91,,,,,2.89,,,,0,,,,0,0.32,0.42,0.61,,,,,,,,19.21,,,,,80.79
Precinct,49,17-49,303,21.83,,,,,2.88,,,,0,,,,0,0.29,0.36,0.74,,,,,,,,44.88,,,,,55.12
Precinct,50,17-50,334,29.74,,,,,1.76,,,,0,,,,0,0.42,0.46,0.57,,,,,,,,35.33,,,,,64.67
Precinct,51,17-51,571,51.81,,,,,1.55,,,,0,,,,0,0.73,0.7,1.09,,,,,,,,33.28,,,,,66.72
Precinct,52,17-52,369,39.63,,,,,2.12,,,,0,,,,0,0.38,0.48,0.79,,,,,,,,26.56,,,,,73.44
Precinct,53,17-53,454,50.28,,,,,0.87,,,,0,,,,0,0.53,0.56,0.9,,,,,,,,27.53,,,,,72.47
Precinct,54,17-54,316,21.96,,,,,3.95,,,,0,,,,0,0.52,0.37,0.51,,,,,,,,35.76,,,,,64.24
Precinct,1,18-1,892,57.88,,,,,2.73,,,,0,,,,0,1.52,1.1,1.24,,,,,,,57.06,,,,,,42.94
Precinct,2,18-2,752,49.21,,,,,2.72,,,,0,,,,0,1.2,0.86,1.26,,,,,,,44.81,,,,,,55.19
Precinct,3,18-3,681,52.71,,,,,1.45,,,,0,,,,0,1.22,0.82,0.86,,,,,,,44.93,,,,,,55.07
Precinct,4,18-4,628,50.97,,,,,3.09,,,,0,,,,0,0.97,0.98,0.68,,,,,,,55.1,,,,,,44.9
Precinct,5,18-5,574,54.93,,,,,2.05,,,,0,,,,0,0.84,0.82,0.78,,,,,,,23.0,,,,,,76.48
Precinct,6,18-6,435,36.22,,,,,1.14,,,,0,,,,0,0.56,0.5,0.87,,,,,,,37.01,,,,,,62.99
Precinct,7,18-7,455,32.66,,,,,1.73,,,,0,,,,0,0.6,0.64,0.71,,,,,,,54.51,,,,,,45.49
Precinct,8,18-8,192,59.08,,,,,1.54,,,,0,,,,0,0.31,0.33,0.12,,,,,,,32.81,,,,,,67.19
Precinct,9,18-9,650,46.83,,,,,7.28,,,,0,,,,0,1.05,0.88,1.02,,,,,,,34.92,,,,,,65.08
Precinct,10,18-10,111,40.96,,,,,1.77,,,,0,,,,0,0.24,0.11,0.12,,,,,,,41.44,,,,,,58.56
Precinct,11,18-11,668,45.69,,,,,2.2,,,,0,,,,0,1.13,0.69,1.13,,,,,,,42.81,,,,,,56.59
Precinct,12,18-12,530,40.52,,,,,1.67,,,,0,,,,0,0.81,0.53,1.02,,,,,,,39.81,,,,,,60.19
Precinct,13,18-13,638,59.51,,,,,0.31,,,,0,,,,0,1.0,0.81,0.88,,,,,,,41.22,,,,,,58.78
Precinct,14,18-14,85,63.43,,,,,2.3,,,,0,,,,0,0.15,0.06,0.18,,,,,,,45.88,,,,,,54.12
Precinct,15,18-15,609,55.72,,,,,1.77,,,,0,,,,0,0.83,0.73,1.13,,,,,,,52.71,,,,,,47.29
Precinct,16,18-16,217,49.66,,,,,1.36,,,,0,,,,0,0.44,-0.35,1.22,,,,,,,32.72,,,,,,67.28
Precinct,17,18-17,580,58.65,,,,,1.53,,,,0,,,,0,0.93,0.63,0.98,,,,,,,5.0,,,,,,94.83
Precinct,18,18-18,486,34.54,,,,,1.42,,,,0,,,,0,0.94,0.61,0.46,,,,,,,38.89,,,,,,61.11
Precinct,19,18-19,408,32.48,,,,,2.16,,,,0,,,,0,0.74,0.43,0.62,,,,,,,43.63,,,,,,56.13
Precinct,20,18-20,526,40.9,,,,,2.41,,,,0,,,,0,0.85,0.68,0.73,,,,,,,41.44,,,,,,58.56
Precinct,21,18-21,279,53.14,,,,,1.76,,,,0,,,,0,0.66,0.28,0.23,,,,,,,44.09,,,,,,55.91
Precinct,22,18-22,151,64.81,,,,,0.66,,,,0,,,,0,0.3,0.19,0.13,,,,,,,30.46,,,,,,69.54
Precinct,23,18-23,629,49.8,,,,,2.93,,,,0,,,,0,0.83,1.02,0.78,,,,,,,31.16,,,,,,68.84
Precinct,24,18-24,466,62.55,,,,,1.89,,,,0,,,,0,0.78,0.65,0.52,,,,,,,31.97,,,,,,68.03
Precinct,25,18-25,786,50.51,,,,,1.38,,,,0,,,,0,1.15,1.11,1.05,,,,,,,40.2,,,,,,59.8
Precinct,26,18-26,658,55.95,,,,,2.81,,,,0,,,,0,1.18,1.03,0.46,,,,,,,43.16,,,,,,56.84
Precinct,27,18-27,353,39.18,,,,,1.4,,,,0,,,,0,0.48,0.39,0.71,,,,,,,39.94,,,,,,60.06
Precinct,28,18-28,708,45.97,,,,,1.39,,,,0,,,,0,1.14,0.73,1.25,,,,,,,38.98,,,,,,61.02
Precinct,29,18-29,474,53.32,,,,,0.84,,,,0,,,,0,0.7,0.74,0.49,,,,,,,53.16,,,,,,46.84
Precinct,1,19-1,607,52.46,,,,,1.62,,,,0,,,,0,1.08,0.63,0.94,,,,,,,49.42,,,,,,50.41
Precinct,2,19-2,580,51.37,,,,,2.03,,,,0,,,,0,0.78,0.97,0.63,,,,,,,41.38,,,,,,58.62
Precinct,3,19-3,259,64.59,,,,,1.89,,,,0,,,,0,0.5,0.28,0.34,,,,,,,45.17,,,,,,54.83
Precinct,4,19-4,162,64.29,,,,,2.41,,,,0,,,,0,0.25,0.31,0.08,,,,,,,18.52,,,,,,81.48
Precinct,5,19-5,145,48.99,,,,,1.36,,,,0,,,,0,0.23,0.21,0.16,,,,,,,20.0,,,,,,80.0
Precinct,6,19-6,133,67.51,,,,,0.75,,,,0,,,,0,0.3,0.17,0.07,,,,,,,44.36,,,,,,55.64
Precinct,7,19-7,68,64.15,,,,,2.86,,,,0,,,,0,0.2,0.06,0.02,,,,,,,19.12,,,,,,80.88
Precinct,8,19-8,314,54.42,,,,,1.88,,,,0,,,,0,0.49,0.37,0.51,,,,,,,23.57,,,,,,76.43
Precinct,9,19-9,322,49.31,,,,,3.3,,,,0,,,,0,0.45,0.62,0.22,,,,,,,36.65,,,,,,63.35
Precinct,10,19-10,120,54.3,,,,,1.64,,,,0,,,,0,0.2,0.17,0.12,,,,,,,28.33,,,,,,71.67
Precinct,11,19-11,375,50.68,,,,,0.53,,,,0,,,,0,0.5,0.65,0.35,,,,,,,44.53,,,,,,55.47
Precinct,12,19-12,503,54.61,,,,,2.14,,,,0,,,,0,0.67,0.71,0.78,,,,,,,31.61,,,,,,68.39
Precinct,13,19-13,185,70.88,,,,,1.6,,,,0,,,,0,0.27,0.31,0.16,,,,,,,21.08,,,,,,78.92
Precinct,14,19-14,207,64.69,,,,,0.48,,,,0,,,,0,0.24,0.39,0.18,,,,,,,38.65,,,,,,61.35
Precinct,15,19-15,229,59.17,,,,,3.38,,,,0,,,,0,0.33,0.27,0.42,,,,,,,28.38,,,,,,71.62
Precinct,16,19-16,362,61.25,,,,,1.63,,,,0,,,,0,0.61,0.36,0.64,,,,,,,28.73,,,,,,71.27
Precinct,17,19-17,332,48.47,,,,,1.78,,,,0,,,,0,0.6,0.36,0.49,,,,,,,34.34,,,,,,65.66
Precinct,18,19-18,148,63.79,,,,,0.67,,,,0,,,,0,0.2,0.15,0.31,,,,,,,9.46,,,,,,90.54
Precinct,19,19-19,473,59.87,,,,,1.66,,,,0,,,,0,0.52,0.66,0.88,,,,,,,35.1,,,,,,64.9
Precinct,20,19-20,494,49.9,,,,,1.2,,,,0,,,,0,0.7,0.79,0.53,,,,,,,43.32,,,,,,56.68
Precinct,25,32-25,531,42.34,,,,,2.57,,,,0,,,,0,0.7,0.71,0.91,,,,,,,,,,,36.72,,62.9
Precinct,26,32-26,156,38.9,,,,,0.0,,,,0,,,,0,0.26,0.1,0.34,,,,,,,,,,,9.62,,90.38
Precinct,27,32-27,224,44.44,,,,,4.68,,,,0,,,,0,0.49,0.31,0.13,,,,,,,,,,,28.13,,71.88
Precinct,28,32-28,444,41.97,,,,,3.06,,,,0,,,,0,0.49,0.77,0.61,,,,,,,,,,,18.24,,81.53
Precinct,29,32-29,382,44.32,,,,,3.54,,,,0,,,,0,0.61,0.55,0.47,,,,,,,,,,,62.83,,37.17
Precinct,30,32-30,340,35.79,,,,,3.41,,,,0,,,,0,0.35,0.58,0.53,,,,,,,,,,,20.59,,78.24
Precinct,31,32-31,239,40.85,,,,,3.63,,,,0,,,,0,0.33,0.33,0.38,,,,,,,,,,,46.86,,53.14
Precinct,32,32-32,247,31.51,,,,,2.76,,,,0,,,,0,0.44,0.3,0.32,,,,,,,,,,,34.01,,65.99
Precinct,33,32-33,387,49.68,,,,,2.03,,,,0,,,,0,0.52,0.56,0.56,,,,,,,,,,,18.6,,81.4
Precinct,34,32-34,379,28.67,,,,,1.56,,,,0,,,,0,0.45,0.46,0.77,,,,,,,,,,,36.68,,62.8
Precinct,35,32-35,281,38.18,,,,,1.4,,,,0,,,,0,0.38,0.36,0.48,,,,,,,,,,,50.18,,49.47
Precinct,36,32-36,101,22.8,,,,,2.88,,,,0,,,,0,0.22,0.14,0.06,,,,,,,,,,,29.7,,70.3
Precinct,37,32-37,81,33.06,,,,,0.0,,,,0,,,,0,0.09,0.15,0.07,,,,,,,,,,,4.94,,95.06
Precinct,38,32-38,510,50.3,,,,,2.49,,,,0,,,,0,0.85,0.69,0.62,,,,,,,,,,,40.78,,59.22
Precinct,39,32-39,297,32.53,,,,,2.94,,,,0,,,,0,0.33,0.49,0.43,,,,,,,,,,,27.27,,72.73
Precinct,40,32-40,557,34.94,,,,,2.62,,,,0,,,,0,0.54,0.77,1.17,,,,,,,,,,,19.75,,80.25
Precinct,41,32-41,503,37.34,,,,,1.76,,,,0,,,,0,0.67,0.73,0.73,,,,,,,,,,,33.0,,66.4
Precinct,42,32-42,214,44.96,,,,,2.28,,,,0,,,,0,0.33,0.34,0.22,,,,,,,,,,,43.46,,56.54
Precinct,43,32-43,319,39.29,,,,,2.15,,,,0,,,,0,0.48,0.4,0.51,,,,,,,,,,,34.8,,64.89
Precinct,44,32-44,498,32.09,,,,,1.39,,,,0,,,,0,0.39,0.75,1.03,,,,,,,,,,,35.74,,64.26
Precinct,45,32-45,247,26.73,,,,,3.89,,,,0,,,,0,0.3,0.27,0.58,,,,,,,,,,,34.01,,65.99
Precinct,46,32-46,221,28.37,,,,,3.49,,,,0,,,,0,0.44,0.24,0.29,,,,,,,,,,,17.19,,82.81
Precinct,47,32-47,301,62.19,,,,,1.31,,,,0,,,,0,0.56,0.35,0.37,,,,,,,,,,,24.92,,75.08
Precinct,48,32-48,378,28.4,,,,,2.58,,,,0,,,,0,0.64,0.45,0.55,,,,,,,,,,,33.07,,66.93
Precinct,49,32-49,371,24.8,,,,,1.33,,,,0,,,,0,0.5,0.49,0.61,,,,,,,,,,,39.89,,60.11
Precinct,50,32-50,532,41.11,,,,,3.8,,,,0,,,,0,0.7,0.84,0.73,,,,,,,,,,,15.6,,84.4
Precinct,51,32-51,694,45.78,,,,,3.34,,,,0,,,,0,1.04,1.02,0.9,,,,,,,,,,,51.59,,48.42
Precinct,52,32-52,267,40.64,,,,,1.84,,,,0,,,,0,0.24,0.49,0.37,,,,,,,,,,,41.95,,58.05
Precinct,53,32-53,284,44.8,,,,,3.4,,,,0,,,,0,0.42,0.44,0.35,,,,,,,,,,,30.63,,68.66
Precinct,54,32-54,490,30.78,,,,,3.35,,,,0,,,,0,0.66,0.76,0.67,,,,,,,,,,,38.78,,61.22
Precinct,55,32-55,462,28.97,,,,,1.7,,,,0,,,,0,0.43,0.75,0.78,,,,,,,,,,,34.63,,65.37
Precinct,56,32-56,357,29.1,,,,,2.99,,,,0,,,,0,0.49,0.59,0.4,,,,,,,,,,,29.69,,70.31
Precinct,57,32-57,136,42.11,,,,,2.16,,,,0,,,,0,0.12,0.12,0.41,,,,,,,,,,,8.09,,91.91
Precinct,58,32-58,356,49.31,,,,,3.26,,,,0,,,,0,0.54,0.52,0.47,,,,,,,,,,,32.87,,67.13
Precinct,59,32-59,369,34.42,,,,,1.6,,,,0,,,,0,0.53,0.42,0.69,,,,,,,,,,,17.07,,82.93
Precinct,60,32-60,235,31.25,,,,,2.89,,,,0,,,,0,0.34,0.25,0.47,,,,,,,,,,,20.85,,79.15
Precinct,61,32-61,614,38.84,,,,,2.85,,,,0,,,,0,0.65,0.82,1.28,,,,,,,,,,,29.8,,70.2
